Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
11,Nintendogs,DS,2005.0,Simulation,Nintendo,9.07,11.0,1.93,2.75,24.76,15,(159),16.4,"Editeur(s) / Développeur(s) Nintendo
Sortie France 25 mars 2011
Genre(s) Simulation Gestion
Classification +3 ans
Nombre maximum de joueurs Street Pass pour échanger items et cadeaux, Spot Pass
Support(s) Cartouche
Date de sortie (au Japon) 26 février 2011"
12,Mario Kart DS,DS,2005.0,Racing,Nintendo,9.81,7.57,4.13,1.92,23.42,18,(1585),17.7,"Editeur(s) / Développeur(s) Nintendo
Sortie France 25 nov. 2005
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs sans fil et Wi-Fi
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 14 novembre 2005
Date de sortie (au Japon) 08 décembre 2005"
13,Pokemon Gold/Pokemon Silver,GB,1999.0,Role-Playing,Nintendo,9.0,6.18,7.2,0.71,23.1,no_data,no_data,no_data,no_data
14,Wii Fit,Wii,2007.0,Sports,Nintendo,8.94,8.03,3.6,2.15,22.72,15,(227),16.2,"Editeur(s) / Développeur(s) Nintendo
Sortie France 25 avr. 2008
Genre(s) Sport Coaching
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 19 mai 2008
Date de sortie (au Japon) 01 décembre 2007"
15,Wii Fit Plus,Wii,2009.0,Sports,Nintendo,9.09,8.59,2.53,1.79,22.0,16,(129),15.9,"Editeur(s) / Développeur(s) Nintendo
Sortie France 30 oct. 2009
Genre(s) Coaching
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) DVD
Date de sortie (aux Etats-Unis) 04 octobre 2009
Date de sortie (au Japon) 01 octobre 2009
Configuration minimale Wii Balance Board"
16,Kinect Adventures!,X360,2010.0,Misc,Microsoft Game Studios,14.97,4.94,0.24,1.67,21.82,11,(3),16.3,"Editeur(s) / Développeur(s) Side Kick Square Enix
Sortie France 29 juin 2012
Genre(s) Action
Classification +7 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) Xbox Live Arcade
Configuration minimale Kinect"
17,Grand Theft Auto V,PS3,2013.0,Action,Take-Two Interactive,7.01,9.27,0.97,4.14,21.4,18,(2489),17.3,"Editeur(s) / Développeur(s) Rockstar Games Take-Two Interactive
Sortie France 17 sept. 2013
Genre(s) Action TPS
Thème(s) Contemporain Amérique du Nord
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store Blu-Ray
Date de sortie (aux Etats-Unis) 17 septembre 2013
Date de sortie (au Japon) 10 octobre 2013
Langue de la version disponible en France Textes en français Voix en anglais"
18,Grand Theft Auto: San Andreas,PS2,2004.0,Action,Take-Two Interactive,9.43,0.4,0.41,10.57,20.81,14,(50),9.8,"Editeur(s) / Développeur(s) Rockstar Games
Sortie France 11 nov. 2021
Genre(s) Compilation Action"
19,Super Mario World,SNES,1990.0,Platform,Nintendo,12.78,3.75,3.54,0.55,20.61,18,(285),18.8,"Editeur(s) / Développeur(s) Nintendo
Sortie France 1992
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo Multi en local
Nombre maximum de joueurs Deux joueurs tour à tour
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 13 août 1991
Date de sortie (au Japon) 1990"
20,Brain Age: Train Your Brain in Minutes a Day,DS,2005.0,Misc,Nintendo,4.75,9.26,4.16,2.05,20.22,no_data,no_data,no_data,no_data
21,Pokemon Diamond/Pokemon Pearl,DS,2006.0,Role-Playing,Nintendo,6.42,4.52,6.04,1.37,18.36,no_data,no_data,no_data,no_data
22,Super Mario Land,GB,1989.0,Platform,Nintendo,10.83,2.71,4.18,0.42,18.14,15,(165),16.3,"Editeur(s) / Développeur(s) Nintendo
Sortie France 28 sept. 1990
Genre(s) Plate-Forme
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 31 juillet 1989
Date de sortie (au Japon) 21 avril 1989"
23,Super Mario Bros. 3,NES,1988.0,Platform,Nintendo,9.54,3.44,3.84,0.46,17.28,19,(2),20,"Editeur(s) / Développeur(s) Nintendo
Sortie France 29 août 1991
Genre(s) Plate-Forme
Classification +3 ans
Web Site officiel
Support(s) Cartouche eShop Console Virtuelle
Date de sortie (aux Etats-Unis) 12 février 1990
Date de sortie (au Japon) 23 octobre 1988
Langue de la version disponible en France Voix en anglais Textes en anglais"
24,Grand Theft Auto V,X360,2013.0,Action,Take-Two Interactive,9.63,5.31,0.06,1.38,16.38,18,(1309),17.5,"Editeur(s) / Développeur(s) Rockstar Games Take-Two Interactive
Sortie France 17 sept. 2013
Genre(s) Action FPS TPS
Thème(s) Contemporain Amérique du Nord
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD Blu-Ray Contenu Xbox Live Online PlayStation Store
Date de sortie (aux Etats-Unis) 17 septembre 2013
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
25,Grand Theft Auto: Vice City,PS2,2002.0,Action,Take-Two Interactive,8.41,5.49,0.47,1.78,16.15,14,(50),9.8,"Editeur(s) / Développeur(s) Rockstar Games
Sortie France 11 nov. 2021
Genre(s) Compilation Action"
26,Pokemon Ruby/Pokemon Sapphire,GBA,2002.0,Role-Playing,Nintendo,6.06,3.9,5.38,0.5,15.85,no_data,no_data,no_data,no_data
27,Pokemon Black/Pokemon White,DS,2010.0,Role-Playing,Nintendo,5.57,3.28,5.65,0.82,15.32,no_data,no_data,no_data,no_data
28,Brain Age 2: More Training in Minutes a Day,DS,2005.0,Puzzle,Nintendo,3.44,5.36,5.32,1.18,15.3,no_data,no_data,no_data,no_data
29,Gran Turismo 3: A-Spec,PS2,2001.0,Racing,Sony Computer Entertainment,6.85,5.09,1.87,1.16,14.98,18,(490),17.4,"Editeur(s) / Développeur(s) Polyphony Digital Sony
Sortie France 20 juil. 2001
Genre(s) Course Simulation
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 09 juillet 2001"
30,Call of Duty: Modern Warfare 3,X360,2011.0,Shooter,Activision,9.03,4.28,0.13,1.32,14.76,12,(18),10.1,"Sortie France 30 janv. 2018
Genre(s) FPS Action
Thème(s) Historique 2nde Guerre Mondiale
Classification +18 ans
Modèle(s) économique(s) Payant à l'acquisition"
31,Pokémon Yellow: Special Pikachu Edition,GB,1998.0,Role-Playing,Nintendo,5.89,5.04,3.12,0.59,14.64,16,(686),17.6,"Editeur(s) / Développeur(s) Game Freak Nintendo
Sortie France 16 juin 2000
Genre(s) RPG Stratégie
Thème(s) Fantastique Monstres
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 19 octobre 1999
Date de sortie (au Japon) 12 septembre 1998
Langue de la version disponible en France Voix en français Textes en français"
32,Call of Duty: Black Ops,X360,2010.0,Shooter,Activision,9.67,3.73,0.11,1.13,14.64,--,(1),1,"Sortie France 06 nov. 2015
Genre(s) Shooter
Classification +18 ans"
33,Pokemon X/Pokemon Y,3DS,2013.0,Role-Playing,Nintendo,5.17,4.05,4.34,0.79,14.35,no_data,no_data,no_data,no_data
34,Call of Duty: Black Ops 3,PS4,2015.0,Shooter,Activision,5.77,5.81,0.35,2.31,14.24,--,no_data,no_data,"Editeur(s) / Développeur(s) Treyarch Activision
Sortie France 12 juil. 2016
Genre(s) FPS
Thème(s) Futuriste
Classification +18 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en local Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition"
35,Call of Duty: Black Ops II,PS3,2012.0,Shooter,Activision,4.99,5.88,0.65,2.52,14.03,10,(27),13.2,"Editeur(s) / Développeur(s) Treyarch Activision
Sortie France 26 sept. 2013
Genre(s) FPS
Thème(s) Contemporain
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif Multi en compétitif
Nombre maximum de joueurs 12 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
36,Call of Duty: Black Ops II,X360,2012.0,Shooter,Activision,8.25,4.3,0.07,1.12,13.73,10,(27),13.2,"Editeur(s) / Développeur(s) Treyarch Activision
Sortie France 27 août 2013
Genre(s) FPS
Thème(s) Contemporain
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Online Contenu Xbox Live PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
37,Call of Duty: Modern Warfare 2,X360,2009.0,Shooter,Activision,8.52,3.63,0.08,1.29,13.51,16,(135),10,"Editeur(s) / Développeur(s) Activision Infinity Ward
Sortie France 28 oct. 2022
Genre(s) FPS
Classification +18 ans"
38,Call of Duty: Modern Warfare 3,PS3,2011.0,Shooter,Activision,5.54,5.82,0.49,1.62,13.46,12,(18),10.1,"Sortie France 30 janv. 2018
Genre(s) FPS Action
Thème(s) Historique 2nde Guerre Mondiale
Classification +18 ans
Modèle(s) économique(s) Payant à l'acquisition"
39,Grand Theft Auto III,PS2,2001.0,Action,Take-Two Interactive,6.99,4.51,0.3,1.3,13.1,17,(436),17.5,"Editeur(s) / Développeur(s) Rockstar North Take-Two Interactive
Sortie France 26 oct. 2001
Genre(s) Action
Thème(s) Contemporain
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 22 octobre 2001
Date de sortie (au Japon) 25 septembre 2003
Langue de la version disponible en France Textes en français Voix en anglais"
40,Super Smash Bros. Brawl,Wii,2008.0,Fighting,Nintendo,6.75,2.61,2.66,1.02,13.04,18,(2740),18.6,"Editeur(s) / Développeur(s) Game Arts Nintendo
Sortie France 27 juin 2008
Genre(s) Combat
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 09 mars 2008
Date de sortie (au Japon) 31 janvier 2008
Langue de la version disponible en France Voix en français Textes en français"
41,Call of Duty: Black Ops,PS3,2010.0,Shooter,Activision,5.98,4.44,0.48,1.83,12.73,--,(1),1,"Sortie France 06 nov. 2015
Genre(s) Shooter
Classification +18 ans"
42,Animal Crossing: Wild World,DS,2005.0,Simulation,Nintendo,2.55,3.52,5.33,0.88,12.27,16,(1155),17.4,"Editeur(s) / Développeur(s) Nintendo
Sortie France 31 mars 2006
Genre(s) Autres Aventure
Classification +3 ans
Nombre maximum de joueurs 1 à 4 joueurs
Web Site officiel
Support(s) Cartouche"
43,Mario Kart 7,3DS,2011.0,Racing,Nintendo,4.74,3.91,2.67,0.89,12.21,17,(1828),17.1,"Editeur(s) / Développeur(s) Retro Studios Nintendo
Sortie France 02 déc. 2011
Genre(s) Course
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs jusqu'à huit avec une seule cartouche en local, jusqu'à huit en ligne.
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 01 décembre 2011
Langue de la version disponible en France Textes en français Voix en anglais"
44,Halo 3,X360,2007.0,Shooter,Microsoft Game Studios,7.97,2.83,0.13,1.21,12.14,17,(1560),17.3,"Editeur(s) / Développeur(s) Bungie Microsoft
Sortie France 26 sept. 2007
Genre(s) FPS
Classification +16 ans
Mode(s) Multi sur le même écran Multi en local Multi en coopératif
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 25 septembre 2007
Date de sortie (au Japon) 27 septembre 2007"
45,Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98,18,(601),16.8,"Editeur(s) / Développeur(s) Rockstar Games Take-Two Interactive
Sortie France 18 nov. 2014
Genre(s) Action FPS TPS
Thème(s) Contemporain Amérique du Nord
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray PlayStation Store
Langue de la version disponible en France Textes en français Voix en anglais"
46,Pokemon HeartGold/Pokemon SoulSilver,DS,2009.0,Action,Nintendo,4.4,2.77,3.96,0.77,11.9,no_data,no_data,no_data,no_data
47,Super Mario 64,N64,1996.0,Platform,Nintendo,6.91,2.85,1.91,0.23,11.89,19,(736),18.8,"Editeur(s) / Développeur(s) Nintendo
Sortie France 01 mars 1997
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 29 septembre 1996
Date de sortie (au Japon) 23 juin 1996
Langue de la version disponible en France Textes en français"
48,Gran Turismo 4,PS2,2004.0,Racing,Sony Computer Entertainment,3.01,0.01,1.1,7.53,11.66,18,(480),17.7,"Editeur(s) / Développeur(s) Polyphony Digital Sony
Sortie France 09 mars 2005
Genre(s) Course
Classification +7 ans
Mode(s) Multi sur le même écran Multi en local
Nombre maximum de joueurs Jusqu'à 6 joueurs en Lan, et 2 en écran splitté
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 22 février 2005
Langue de la version disponible en France Voix en français Textes en français"
49,Super Mario Galaxy,Wii,2007.0,Platform,Nintendo,6.16,3.4,1.2,0.76,11.52,19,(1692),18.3,"Editeur(s) / Développeur(s) Nintendo
Sortie France 16 nov. 2007
Genre(s) Plate-Forme
Classification +3 ans
Nombre maximum de joueurs jusqu'à 2 joueurs
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 12 novembre 2007"
50,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,2014.0,Role-Playing,Nintendo,4.23,3.37,3.08,0.65,11.33,no_data,no_data,no_data,no_data
51,Super Mario Land 2: 6 Golden Coins,GB,1992.0,Adventure,Nintendo,6.16,2.04,2.69,0.29,11.18,17,(157),17.8,"Editeur(s) / Développeur(s) Nintendo
Sortie France 28 janv. 1993
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) novembre 1992
Langue de la version disponible en France Textes en français"
52,Grand Theft Auto IV,X360,2008.0,Action,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02,18,(2846),17.6,"Editeur(s) / Développeur(s) Take-Two Interactive Rockstar North Rockstar Games
Sortie France 29 avr. 2008
Genre(s) Action
Thème(s) Contemporain Amérique du Nord
Classification +18 ans
Mode(s) Jouable en solo Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Online PlayStation Store Contenu Xbox Live DVD Blu-Ray
Date de sortie (aux Etats-Unis) 29 avril 2008
Date de sortie (au Japon) 29 avril 2008
Langue de la version disponible en France Textes en français Voix en anglais"
53,Gran Turismo,PS,1997.0,Racing,Sony Computer Entertainment,4.02,3.87,2.54,0.52,10.95,13,(373),14.2,"Editeur(s) / Développeur(s) Polyphony Digital Sony
Sortie France 01 oct. 2009
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 4 joueurs en ad-hoc
Support(s) UMD
Date de sortie (aux Etats-Unis) 01 octobre 2009
Date de sortie (au Japon) 01 octobre 2009
Langue de la version disponible en France Voix en français Textes en français"
54,Super Mario 3D Land,3DS,2011.0,Platform,Nintendo,4.89,2.99,2.13,0.78,10.79,16,(1162),16.4,"Editeur(s) / Développeur(s) Nintendo
Sortie France 18 nov. 2011
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 13 novembre 2011
Date de sortie (au Japon) 03 novembre 2011"
55,Gran Turismo 5,PS3,2010.0,Racing,Sony Computer Entertainment,2.96,4.88,0.81,2.12,10.77,14,(2409),15.2,"Editeur(s) / Développeur(s) Polyphony Digital Sony
Sortie France 24 nov. 2010
Genre(s) Course
Classification +3 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs 2 joueurs en écran splitté et 16 en ligne
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 24 novembre 2010
Date de sortie (au Japon) 25 novembre 2010
Langue de la version disponible en France Voix en français Textes en français
Configuration conseillée Caméra Playstation Eye pour le Head Tracking"
56,Call of Duty: Modern Warfare 2,PS3,2009.0,Shooter,Activision,4.99,3.69,0.38,1.63,10.69,16,(135),10,"Editeur(s) / Développeur(s) Activision Infinity Ward
Sortie France 28 oct. 2022
Genre(s) FPS
Classification +18 ans"
57,Grand Theft Auto IV,PS3,2008.0,Action,Take-Two Interactive,4.76,3.76,0.44,1.62,10.57,18,(2846),17.6,"Editeur(s) / Développeur(s) Rockstar Games Take-Two Interactive
Sortie France 29 avr. 2008
Genre(s) Action
Thème(s) Contemporain Amérique du Nord
Classification +18 ans
Mode(s) Jouable en solo Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 29 avril 2008
Date de sortie (au Japon) 29 avril 2008
Langue de la version disponible en France Textes en français Voix en anglais"
58,Super Mario All-Stars,SNES,1993.0,Platform,Nintendo,5.99,2.15,2.12,0.29,10.55,--,(118),18.8,"Editeur(s) / Développeur(s) Nintendo
Sortie France 16 déc. 1993
Genre(s) Compilation Plate-Forme
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 01 août 1993
Date de sortie (au Japon) 14 juillet 1993"
59,Pokemon FireRed/Pokemon LeafGreen,GBA,2004.0,Role-Playing,Nintendo,4.34,2.65,3.15,0.35,10.49,no_data,no_data,no_data,no_data
60,Super Mario 64,DS,2004.0,Platform,Nintendo,5.08,3.11,1.25,0.98,10.42,19,(736),18.8,"Editeur(s) / Développeur(s) Nintendo
Sortie France 01 mars 1997
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Console Virtuelle Cartouche
Date de sortie (aux Etats-Unis) 29 septembre 1996
Date de sortie (au Japon) 23 juin 1996
Langue de la version disponible en France Textes en français"
61,Just Dance 3,Wii,2011.0,Misc,Ubisoft,6.05,3.15,0.0,1.07,10.26,15,(145),17,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 11 oct. 2011
Genre(s) Rythme
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 8 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
62,Call of Duty: Ghosts,X360,2013.0,Shooter,Activision,6.72,2.63,0.04,0.82,10.21,--,(4),12,"Editeur(s) / Développeur(s) Infinity Ward Activision
Sortie France 05 août 2014
Genre(s) FPS
Classification +16 ans
Mode(s) Jouable en solo Multi en local Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Online Contenu Xbox Live PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
63,Halo: Reach,X360,2010.0,Shooter,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88,--,(3),6.7,"Editeur(s) / Développeur(s) The Coalition Xbox Game Studios
Sortie France 09 sept. 2019
Genre(s) Action TPS
Classification +18 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en ligne
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Steam Blu-Ray Windows Store
Langue de la version disponible en France Voix en français Textes en français"
64,Mario Kart 64,N64,1996.0,Racing,Nintendo,5.55,1.94,2.23,0.15,9.87,17,(338),17.4,"Editeur(s) / Développeur(s) Nintendo
Sortie France 24 juin 1997
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs jusqu'à 4 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 10 février 1997
Date de sortie (au Japon) 14 décembre 1996
Langue de la version disponible en France Voix en français Textes en anglais"
65,New Super Mario Bros. 2,3DS,2012.0,Platform,Nintendo,3.66,3.07,2.47,0.63,9.82,15,(681),14.5,"Editeur(s) / Développeur(s) Nintendo
Sortie France 17 août 2012
Genre(s) Plate-Forme
Classification +3 ans
Nombre maximum de joueurs jusqu'à 2 joueurs simultanément
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 19 août 2012
Date de sortie (au Japon) 28 juillet 2012"
66,Halo 4,X360,2012.0,Shooter,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76,16,(4),17.8,"Editeur(s) / Développeur(s) 343 Industries Microsoft
Sortie France 06 nov. 2012
Genre(s) FPS
Thème(s) Extraterrestres
Classification +16 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
67,Final Fantasy VII,PS,1997.0,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72,18,(215),19,"Editeur(s) / Développeur(s) Eidos Interactive Squaresoft Sony
Sortie France 17 nov. 1997
Genre(s) RPG
Thème(s) Fantastique Cyberpunk
Classification +3 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store Google Play CD
Date de sortie (aux Etats-Unis) 07 septembre 1997
Date de sortie (au Japon) 31 janvier 1997
Langue de la version disponible en France Voix en français Textes en français"
68,Call of Duty: Ghosts,PS3,2013.0,Shooter,Activision,4.09,3.73,0.38,1.38,9.59,--,(2),3,"Editeur(s) / Développeur(s) Infinity Ward Activision
Sortie France 04 sept. 2014
Genre(s) FPS
Classification +16 ans
Mode(s) Jouable en solo Multi en local Multi en ligne Multi en coopératif Multi en compétitif
Nombre maximum de joueurs 12 joueurs en ligne, 2 en local
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
69,Just Dance 2,Wii,2010.0,Misc,Ubisoft,5.84,2.89,0.01,0.78,9.52,14,(151),15.5,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 14 oct. 2010
Genre(s) Rythme
Classification +3 ans
Nombre maximum de joueurs 2 à 4 danseurs simultanément, jusqu'à 8 joueurs en tournois
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 4ème trimestre 2010"
70,Gran Turismo 2,PS,1999.0,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49,18,(343),17.5,"Editeur(s) / Développeur(s) Polyphony Digital Sony
Sortie France 28 janv. 2000
Genre(s) Course
Classification +3 ans
Mode(s) Multi sur le même écran
Nombre maximum de joueurs 2 joueurs en écran splitté
Web Site officiel
Support(s) CD
Date de sortie (aux Etats-Unis) 30 novembre 1999
Langue de la version disponible en France Voix en français Textes en français
Configuration conseillée Manette analogique, Vibrations"
71,Call of Duty 4: Modern Warfare,X360,2007.0,Shooter,Activision,5.91,2.38,0.13,0.9,9.32,16,(135),10,"Editeur(s) / Développeur(s) Activision Infinity Ward
Sortie France 28 oct. 2022
Genre(s) FPS
Classification +18 ans"
72,Donkey Kong Country,SNES,1994.0,Platform,Nintendo,4.36,1.71,3.0,0.23,9.3,19,(207),18.6,"Editeur(s) / Développeur(s) Rareware Nintendo
Sortie France 1994
Genre(s) Plate-Forme
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche"
