Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
4171,WWE SmackDown vs. Raw 2011,Wii,2010.0,Fighting,THQ,0.3,0.13,0.0,0.04,0.47,15,(94),16.8,"Editeur(s) / Développeur(s) Yuke's Media Creation THQ
Sortie France 29 oct. 2010
Genre(s) Sport Combat
Thème(s) Catch
Classification +16 ans
Mode(s) Jouable en solo Multi en local
Nombre maximum de joueurs 4 joueurs
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011.0,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47,no_data,no_data,no_data,no_data
4173,Victorious Boxers: Ippo's Road to Glory,PS2,2000.0,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,no_data,no_data,no_data,no_data
4174,Petz Sports,Wii,2008.0,Simulation,Ubisoft,0.42,0.01,0.0,0.04,0.47,--,(1),20,"Editeur(s) / Développeur(s) Ubisoft Montreal Ubisoft
Sortie France 13 nov. 2008
Genre(s) Autres Gestion
Classification +3 ans
Support(s) DVD
Date de sortie (aux Etats-Unis) 2008"
4175,Lego Batman 3: Beyond Gotham,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.23,0.21,0.0,0.04,0.47,15,(2),16,"Editeur(s) / Développeur(s) Warner Bros Games TT Games
Sortie France 12 nov. 2014
Genre(s) Action Plate-Forme
Classification +7 ans
Mode(s) Jouable en solo Multi en local Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) iDensity
Langue de la version disponible en France Voix en français Textes en français"
4176,Densetsu no Stafi,GBA,2002.0,Platform,Nintendo,0.0,0.0,0.46,0.01,0.47,12,(7),16.9,"Editeur(s) / Développeur(s) Nintendo TOSE
Sortie France 07 juin 2009
Genre(s) Plate-Forme Action
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 10 juillet 2008"
4177,Valkyrie Profile 2: Silmeria,PS2,2006.0,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,16,(106),17.2,"Editeur(s) / Développeur(s) Tri-Ace Square Enix
Sortie France 07 sept. 2007
Genre(s) RPG
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Date de sortie (aux Etats-Unis) 26 septembre 2006
Date de sortie (au Japon) 22 juin 2006
Langue de la version disponible en France Textes en français Voix en anglais"
4178,Hot Wheels Velocity X,PS2,2002.0,Racing,THQ,0.23,0.18,0.0,0.06,0.47,--,(1),17,"Editeur(s) / Développeur(s) THQ
Sortie France 29 nov. 2002
Genre(s) Course
Classification +3 ans
Support(s) CD"
4179,Shadowrun,X360,2007.0,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47,13,(59),15.5,"Editeur(s) / Développeur(s) Fasa Studio Microsoft
Sortie France 01 juin 2007
Genre(s) FPS Action
Classification +16 ans
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
4180,FIFA Soccer 13,PSV,2012.0,Action,Electronic Arts,0.0,0.3,0.05,0.12,0.47,18,(1224),15,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 27 sept. 2012
Genre(s) Sport
Thème(s) Football
Classification +3 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en local Multi en ligne Multi en compétitif
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Titre aux Etats-Unis FIFA Soccer 13
Support(s) iDensity DVD App Store Cartouche Blu-Ray New Game Media UMD
Langue de la version disponible en France Voix en français Textes en français"
4181,Virtua Tennis 4: World Tour,PSV,2011.0,Sports,Sega,0.05,0.3,0.01,0.12,0.47,13,(77),16,"Editeur(s) / Développeur(s) Sega
Sortie France 22 févr. 2012
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 2 joueurs sur la même console et jusqu'à 4 en ligne
Web Site officiel
Support(s) New Game Media
Date de sortie (au Japon) 17 décembre 2011
Langue de la version disponible en France Voix en français Textes en français"
4182,"Warhammer 40,000: Dawn of War II",PC,2009.0,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,16,(112),15.7,"Editeur(s) / Développeur(s) THQ Relic Entertainment
Sortie France 01 mars 2011
Genre(s) Stratégie
Classification +16 ans
Mode(s) Multi en local Multi en ligne
Nombre maximum de joueurs 2-6 joueurs en LAN ou sur internet
Support(s) DVD
Configuration minimale Windows XP/Vista, Pentium 4 3,2 GHz, 1 Go de RAM (1,5 pour Vista), carte vidéo GeForce 6600 GT ou Radeon X1600, Compte Steam en ligne"
4183,Crazy Taxi: Fare Wars,PSP,2007.0,Racing,Sega,0.1,0.22,0.02,0.12,0.47,13,(20),12.6,"Editeur(s) / Développeur(s) Sega Sniper
Sortie France 28 sept. 2007
Genre(s) Course
Classification +12 ans
Nombre maximum de joueurs jusqu'à 2 joueurs
Support(s) UMD
Date de sortie (aux Etats-Unis) 12 juin 2007"
4184,Clash of Elementalists,DS,2010.0,Action,Level 5,0.0,0.0,0.47,0.0,0.47,--,no_data,no_data,"Editeur(s) / Développeur(s) Teyon
Sortie France 11 avr. 2013
Genre(s) Action
Classification +12 ans
Nombre maximum de joueurs 1-2 joueurs
Support(s) DsiWare"
4185,Spider-Man 3,DS,2007.0,Platform,Activision,0.41,0.02,0.0,0.04,0.47,13,(33),12.7,"Editeur(s) / Développeur(s) Vicarious Visions Activision
Sortie France 04 mai 2007
Genre(s) Plate-Forme Action
Classification +12 ans
Nombre maximum de joueurs 1-2 joueurs
Web Site officiel
Support(s) Cartouche"
4186,Disney Infinity 3.0,PS3,2015.0,Action,Disney Interactive Studios,0.14,0.25,0.0,0.08,0.47,no_data,no_data,no_data,no_data
4187,L.A. Rush,PS2,2005.0,Racing,Midway Games,0.23,0.18,0.0,0.06,0.47,11,(15),14.9,"Editeur(s) / Développeur(s) Nobilis Midway
Sortie France 18 nov. 2005
Genre(s) Course
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
4188,Bomberman Hero,N64,1998.0,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47,--,(13),14.6,"Editeur(s) / Développeur(s) Hudson Soft
Sortie France 1998
Genre(s) Action
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1998
Date de sortie (au Japon) 1998"
4189,Automobili Lamborghini,N64,1997.0,Racing,Titus,0.28,0.17,0.0,0.01,0.47,--,(11),11.7,"Editeur(s) / Développeur(s) Titus
Sortie France 1997
Genre(s) Course
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1997
Date de sortie (au Japon) 1997"
4190,Quest 64,N64,1998.0,Role-Playing,Konami Digital Entertainment,0.38,0.08,0.0,0.01,0.47,17,(3),19,"Editeur(s) / Développeur(s) Quest Nintendo
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 05 octobre 2000
Date de sortie (au Japon) 14 juillet 1999"
4191,Momotarou Dentetsu V,PS,1999.0,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47,no_data,no_data,no_data,no_data
4192,Doom 64,N64,1997.0,Shooter,Midway Games,0.38,0.08,0.0,0.01,0.47,no_data,no_data,no_data,no_data
4193,Boom Blox Bash Party,Wii,2009.0,Puzzle,Electronic Arts,0.34,0.09,0.0,0.04,0.47,no_data,no_data,no_data,no_data
4194,The Sims 3: Ambitions,PC,2010.0,Simulation,Electronic Arts,0.0,0.29,0.0,0.18,0.47,no_data,no_data,no_data,no_data
4195,Dead or Alive 4,X360,2005.0,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47,15,(194),15.5,"Editeur(s) / Développeur(s) Team Ninja Tecmo
Sortie France 27 janv. 2006
Genre(s) Combat
Classification +16 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 4 joueurs et 16 sur Internet
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en japonais"
4196,Commando,2600,1987.0,Action,Activision,0.44,0.02,0.0,0.0,0.47,15,(12),14.7,"Editeur(s) / Développeur(s) Data East Elite Systems Capcom
Sortie France 1985
Genre(s) Action
Classification +12 ans
Mode(s) Jouable en solo
Support(s) Console Virtuelle Disquette Cassette Cartouche"
4197,Rise of Nightmares,X360,2011.0,Action,Sega,0.28,0.13,0.01,0.04,0.47,9,(55),14.9,"Editeur(s) / Développeur(s) Sega
Sortie France 09 sept. 2011
Genre(s) Action FPS
Classification +18 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) DVD
Date de sortie (aux Etats-Unis) 06 septembre 2011
Date de sortie (au Japon) 08 septembre 2011
Langue de la version disponible en France Textes en français Voix en anglais"
4198,The Princess and the Frog,Wii,2009.0,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.47,13,(3),9,"Editeur(s) / Développeur(s) Disney Interactive
Sortie France 21 janv. 2010
Genre(s) Aventure
Classification +3 ans
Nombre maximum de joueurs jusqu'à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) novembre 2009"
4199,NBA Ballers: Phenom,PS2,2006.0,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47,--,(2),20,"Editeur(s) / Développeur(s) Midway
Sortie France Le jeu est annulé
Genre(s) Sport
Classification +3 ans
Support(s) DVD
Date de sortie (aux Etats-Unis) 30 mars 2006"
4200,Need for Speed Carbon,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,16,(53),16.6,"Editeur(s) / Développeur(s) EA Black Box Electronic Arts
Sortie France 03 nov. 2006
Genre(s) Course
Thème(s) Automobile
Classification +12 ans
Mode(s) Jouable en solo Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) CD Nintendo Game Disc Blu-Ray DVD
Date de sortie (aux Etats-Unis) 31 octobre 2006
Langue de la version disponible en France Voix en français Textes en français"
4201,Tiger Woods PGA Tour 07,Wii,,Sports,Electronic Arts,0.43,0.0,0.0,0.04,0.47,13,(15),14.4,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 15 mars 2007
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs Oui
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
4202,NHL 16,XOne,2015.0,Sports,Electronic Arts,0.37,0.05,0.0,0.05,0.47,16,(4),17.3,"Sortie France 18 sept. 2015
Genre(s) Sport
Thème(s) Hockey"
4203,FIFA 12,PC,2011.0,Sports,Electronic Arts,0.04,0.33,0.0,0.1,0.47,18,(358),15.1,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 29 sept. 2011
Genre(s) Sport
Thème(s) Football
Classification +3 ans
Mode(s) Jouable en solo Multi en ligne Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 27 septembre 2011
Langue de la version disponible en France Voix en français Textes en français"
4204,MTV Music Generator,PS,1999.0,Misc,Codemasters,0.26,0.18,0.0,0.03,0.47,--,(1),15,"Editeur(s) / Développeur(s) Jester Interactive Codemasters
Sortie France 26 nov. 1999
Genre(s) Autres
Mode(s) Jouable en solo Multi sur le même écran
Nombre maximum de joueurs 4
Support(s) CD
Date de sortie (aux Etats-Unis) 17 décembre 1999
Langue de la version disponible en France Voix en anglais Textes en anglais"
4205,Spider-Man: Friend or Foe,DS,2007.0,Action,Activision,0.43,0.0,0.0,0.04,0.47,10,(10),11.9,"Editeur(s) / Développeur(s) Artificial Mind & Movement Activision
Sortie France 12 oct. 2007
Genre(s) Action Plate-Forme
Classification +7 ans
Nombre maximum de joueurs 2 joueurs
Web Site officiel
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
4206,Major League Baseball 2K13,X360,2013.0,Sports,Take-Two Interactive,0.44,0.0,0.0,0.03,0.47,--,(0),--,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France Date de sortie inconnue
Genre(s) Sport
Classification +3 ans
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 05 mars 2013"
4207,Super Momotarou Dentetsu DX,SNES,1995.0,Misc,Hudson Soft,0.0,0.0,0.47,0.0,0.47,no_data,no_data,no_data,no_data
4208,World Soccer Winning Eleven 8: Liveware Evolution,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.47,0.0,0.47,no_data,no_data,no_data,no_data
4209,The Sims 3: Outdoor Living Stuff,PC,2011.0,Simulation,Electronic Arts,0.0,0.38,0.0,0.09,0.47,--,(37),11.9,"Editeur(s) / Développeur(s) Maxis Electronic Arts
Sortie France 10 févr. 2011
Genre(s) Simulation Gestion
Thème(s) Contemporain
Classification +12 ans
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD"
4210,Cars: Race-O-Rama,PS2,2009.0,Racing,THQ,0.27,0.03,0.0,0.17,0.47,10,(6),12.7,"Editeur(s) / Développeur(s) Disney Interactive THQ
Sortie France 06 nov. 2009
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) octobre 2009
Langue de la version disponible en France Voix en français Textes en français"
4211,Downhill Domination,PS2,2003.0,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47,12,(34),16.7,"Editeur(s) / Développeur(s) Codemasters Incog Inc. Entertainment
Sortie France 20 févr. 2004
Genre(s) Sport
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Date de sortie (aux Etats-Unis) 23 juillet 2003
Date de sortie (au Japon) 27 mai 2004"
4212,NHL 15,X360,2014.0,Sports,Electronic Arts,0.35,0.07,0.0,0.04,0.47,no_data,no_data,no_data,no_data
4213,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,no_data,no_data,no_data,no_data
4214,World Series of Poker,PS2,2005.0,Misc,Activision,0.39,0.01,0.0,0.06,0.47,13,(4),16.3,"Editeur(s) / Développeur(s) Activision Left Field
Sortie France 24 févr. 2006
Genre(s) Jeu de cartes
Classification +18 ans
Nombre maximum de joueurs jusqu'à 9 joueurs en réseau
Support(s) DVD"
4215,Inazuma Eleven Go 2: Chrono Stone,3DS,2012.0,Role-Playing,Level 5,0.0,0.01,0.46,0.0,0.47,15,(50),18,"Editeur(s) / Développeur(s) Level-5
Sortie France 27 mars 2015
Genre(s) Sport RPG
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Titre au Japon Inazuma Eleven Go 2 : Chrono Stone : Neppuu
Support(s) Cartouche
Date de sortie (au Japon) 3ème trimestre 2012"
4216,NHL 97,PS,1996.0,Sports,Electronic Arts,0.26,0.18,0.0,0.03,0.47,--,(2),13.5,"Editeur(s) / Développeur(s) Visual Concepts EA Canada High Score Productions Black Pearl Software Electronic Arts EA Sports
Sortie France 28 nov. 1996
Genre(s) Sport
Support(s) Cartouche CD
Date de sortie (aux Etats-Unis) 31 octobre 1996"
4217,We Sing Encore,Wii,2010.0,Misc,Nordic Games,0.0,0.41,0.0,0.06,0.47,--,(2),6,"Editeur(s) / Développeur(s) Nordic Games
Sortie France juil. 2010
Genre(s) Rythme
Classification +12 ans
Web Site officiel
Support(s) DVD"
4218,Kong: The 8th Wonder of the World,GBA,2005.0,Action,Ubisoft,0.33,0.12,0.0,0.01,0.47,no_data,no_data,no_data,no_data
4219,MX vs. ATV: Alive,PS3,2011.0,Racing,THQ,0.24,0.15,0.0,0.07,0.47,9,(71),14.1,"Editeur(s) / Développeur(s) THQ
Sortie France 13 mai 2011
Genre(s) Course
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs deux en local, jusqu'à douze online.
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) mai 2011"
4220,Mega Man Star Force 3: Black Ace / Red Joker,DS,2008.0,Action,Capcom,0.22,0.0,0.22,0.02,0.47,--,(3),16.3,"Editeur(s) / Développeur(s) Capcom
Sortie France Date de sortie inconnue
Genre(s) Action RPG
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 30 juin 2009
Date de sortie (au Japon) 13 novembre 2008"
4221,Crayola: Treasure Adventures,DS,2007.0,Puzzle,Ignition Entertainment,0.43,0.01,0.0,0.03,0.47,5,(6),13.5,"Editeur(s) / Développeur(s) Crave Entertainment Ignition Entertainment
Sortie France 06 juin 2008
Genre(s) Autres
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 01 octobre 2007"
4222,Godzilla: Save the Earth,PS2,2004.0,Fighting,Atari,0.23,0.18,0.0,0.06,0.47,7,(8),15.3,"Editeur(s) / Développeur(s) Atari
Sortie France 10 déc. 2004
Genre(s) Combat Action
Classification +7 ans
Nombre maximum de joueurs 4 joueurs
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
4223,Dance Dance Revolution: Mario Mix,GC,2005.0,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47,14,(40),16.4,"Editeur(s) / Développeur(s) Konami Nintendo
Sortie France 28 oct. 2005
Genre(s) Rythme
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Nintendo Game Disc
Date de sortie (aux Etats-Unis) 24 octobre 2005
Langue de la version disponible en France Textes en français"
4224,Metal Gear Solid: The Twin Snakes,GC,2004.0,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,18,(177),17.5,"Editeur(s) / Développeur(s) Silicon Knights Konami
Sortie France 26 mars 2004
Genre(s) Infiltration
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Nintendo Game Disc
Date de sortie (aux Etats-Unis) 09 mars 2004
Langue de la version disponible en France Textes en français Voix en anglais"
4225,Imagine: Figure Skater (US sales),DS,2007.0,Sports,Ubisoft,0.46,0.01,0.0,0.0,0.47,no_data,no_data,no_data,no_data
4226,Mat Hoffman's Pro BMX 2,PS2,2002.0,Sports,Activision,0.23,0.18,0.0,0.06,0.46,16,(11),16.9,"Editeur(s) / Développeur(s) Rainbow Studios Activision
Sortie France 27 sept. 2002
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs 2 à 8 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en anglais Textes en anglais"
4227,Metal Gear Solid: The Essential Collection,PS2,2007.0,Adventure,Konami Digital Entertainment,0.23,0.18,0.0,0.06,0.46,--,(5),18,"Editeur(s) / Développeur(s) Konami Kojima Productions
Sortie France Date de sortie inconnue
Genre(s) Compilation Infiltration
Support(s) DVD
Date de sortie (aux Etats-Unis) 18 mars 2008"
4228,The Legend of Spyro: Dawn of the Dragon,DS,2008.0,Platform,Vivendi Games,0.26,0.15,0.0,0.05,0.46,12,(13),11.3,"Editeur(s) / Développeur(s) Etranges Libellules Sierra
Sortie France 21 nov. 2008
Genre(s) Action Plate-Forme
Classification +7 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
4229,Iridion 3D,GBA,2001.0,Shooter,THQ,0.33,0.12,0.0,0.01,0.46,14,(11),12.9,"Editeur(s) / Développeur(s) Shin'en THQ
Sortie France 21 sept. 2001
Genre(s) Shoot'em Up Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche"
4230,MX vs. ATV Untamed,PS3,2007.0,Racing,THQ,0.35,0.06,0.0,0.05,0.46,12,(22),14.1,"Editeur(s) / Développeur(s) Rainbow Studios THQ
Sortie France 07 mars 2008
Genre(s) Course
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 12 joueurs en ligne
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 19 décembre 2007
Langue de la version disponible en France Voix en français Textes en français"
4231,Classic NES Series: Pac-Man,GBA,2004.0,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46,no_data,no_data,no_data,no_data
4232,Destroy All Humans!,XB,2005.0,Shooter,THQ,0.34,0.11,0.0,0.02,0.46,14,(3),18.3,"Editeur(s) / Développeur(s) Pandemic Studios THQ
Sortie France 24 juin 2005
Genre(s) Action
Classification +12 ans
Mode(s) Jouable en solo
Support(s) DVD Xbox Originals
Langue de la version disponible en France Textes en français Voix en anglais"
4233,Dragon Ball Z: Collectible Card Game,GBA,2002.0,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46,--,(1),10,"Editeur(s) / Développeur(s) Atari
Sortie France Date de sortie inconnue
Genre(s) Jeu de cartes
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 29 mai 2002"
4234,Circus Atari,2600,,Action,Atari,0.43,0.03,0.0,0.0,0.46,10,(19),9.5,"Editeur(s) / Développeur(s) Dream On Studio Atari
Sortie France 31 oct. 2008
Genre(s) Aventure Action
Classification +7 ans
Nombre maximum de joueurs mode deux joueurs simple carte ou multi cartes en local
Support(s) Cartouche"
4235,Country Dance 2,Wii,2011.0,Misc,GameMill Entertainment,0.44,0.0,0.0,0.03,0.46,--,(2),19,"Editeur(s) / Développeur(s) GameMill Publishing
Sortie France 30 mai 2012
Genre(s) Rythme
Support(s) DVD
Date de sortie (aux Etats-Unis) 01 novembre 2011"
