Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
5207,Mystical Ninja starring Goemon,N64,1997.0,Action,Konami Digital Entertainment,0.07,0.02,0.23,0.04,0.36,16,(9),16.7,"Editeur(s) / Développeur(s) Konami
Sortie France 18 avr. 1998
Genre(s) Action
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 16 avril 1998
Date de sortie (au Japon) 07 août 1997"
5208,Tetrisphere,N64,1997.0,Puzzle,Nintendo,0.29,0.06,0.0,0.0,0.36,--,(9),15.7,"Editeur(s) / Développeur(s) H2O Nintendo
Sortie France 1997
Genre(s) Puzzle-Game
Classification +3 ans
Support(s) Cartouche"
5209,Saban's Power Rangers: Lightspeed Rescue,N64,2000.0,Action,THQ,0.29,0.06,0.0,0.0,0.36,no_data,no_data,no_data,no_data
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,2013.0,Fighting,Marvelous Entertainment,0.13,0.02,0.16,0.05,0.36,no_data,no_data,no_data,no_data
5211,North American Hunting Extravaganza,Wii,2008.0,Sports,Zushi Games,0.33,0.0,0.0,0.03,0.36,5,(9),13.8,"Editeur(s) / Développeur(s) Funbox Media Destineer Studios
Sortie France 13 août 2010
Genre(s) Tir
Classification +16 ans
Nombre maximum de joueurs Un à quatre joueurs à tour de rôle.
Support(s) DVD
Date de sortie (aux Etats-Unis) 07 octobre 2010
Langue de la version disponible en France Voix en anglais Textes en anglais"
5212,World's Scariest Police Chases,PS,2001.0,Racing,Activision,0.2,0.14,0.0,0.02,0.36,--,(1),10,"Editeur(s) / Développeur(s) Uds Activision
Sortie France Date de sortie inconnue
Genre(s) Course
Nombre maximum de joueurs jusqu'à 2 joueurs
Support(s) CD
Date de sortie (aux Etats-Unis) 01 mai 2001
Langue de la version disponible en France Voix en anglais Textes en anglais"
5213,Guitar Hero: Smash Hits,PS3,2009.0,Misc,Activision,0.2,0.11,0.0,0.05,0.36,15,(31),14.5,"Editeur(s) / Développeur(s) Neversoft Activision
Sortie France 26 juin 2009
Genre(s) Rythme
Classification +12 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs offline et jusqu'à 8 joueurs online
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 16 juin 2009
Langue de la version disponible en France Voix en français Textes en français
Configuration conseillée Le pack complet d'accessoires : Guitare + Basse + Batterie + Double pédale + Micro"
5214,Shaun Palmer's Pro Snowboarder,GBA,2001.0,Sports,Activision,0.26,0.1,0.0,0.01,0.36,14,(11),13.5,"Editeur(s) / Développeur(s) Natsume Activision
Sortie France 07 déc. 2001
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Langue de la version disponible en France Textes en anglais"
5215,AMF Bowling World Lanes,Wii,2008.0,Sports,Bethesda Softworks,0.33,0.0,0.0,0.03,0.36,--,(1),1,"Editeur(s) / Développeur(s) Frontline Studios Atari
Sortie France 30 oct. 2009
Genre(s) Sport Adresse
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 18 novembre 2008
Langue de la version disponible en France Textes en français"
5216,MechAssault 2: Lone Wolf,XB,2004.0,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,16,(17),17.4,"Editeur(s) / Développeur(s) Day 1 Studio Microsoft
Sortie France 28 janv. 2005
Genre(s) Tir Action
Classification +12 ans
Nombre maximum de joueurs 2 à 12 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
5217,Middle-Earth: Shadow of Mordor,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.04,0.36,no_data,no_data,no_data,no_data
5218,Hamster Club 3,GBA,2002.0,Simulation,Jorudan,0.0,0.0,0.35,0.01,0.36,no_data,no_data,no_data,no_data
5219,Breath of Fire II,SNES,1994.0,Role-Playing,Laguna,0.0,0.0,0.36,0.0,0.36,17,(9),16.3,"Editeur(s) / Développeur(s) Capcom
Sortie France 25 avr. 1996
Genre(s) RPG
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1995
Date de sortie (au Japon) 02 décembre 1994
Langue de la version disponible en France Textes en anglais"
5220,Call of Duty: Ghosts,WiiU,2013.0,Shooter,Activision,0.23,0.09,0.01,0.03,0.36,--,(4),12,"Editeur(s) / Développeur(s) Infinity Ward Activision
Sortie France 05 août 2014
Genre(s) FPS
Classification +16 ans
Mode(s) Jouable en solo Multi en local Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Online Contenu Xbox Live PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
5221,LEGO Racers,PS,1999.0,Racing,LEGO Media,0.2,0.14,0.0,0.02,0.36,14,(51),16.9,"Editeur(s) / Développeur(s) High Voltage Lego Media GT Interactive
Sortie France 31 juil. 1999
Genre(s) Action Autres Course
Classification +3 ans
Support(s) CD Cartouche
Langue de la version disponible en France Voix en français Textes en français"
5222,NBA 2K12,Wii,2011.0,Sports,Take-Two Interactive,0.3,0.03,0.0,0.02,0.36,12,(17),12.6,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 07 oct. 2011
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs hors ligne et 10 joueurs en ligne
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
5223,Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009.0,Fighting,Ubisoft,0.33,0.0,0.0,0.03,0.36,14,(12),12,"Editeur(s) / Développeur(s) Ubisoft Game Arts
Sortie France 01 oct. 2009
Genre(s) Combat
Classification +12 ans
Nombre maximum de joueurs jusqu'à 4 joueurs simultanément, 8 joueur en tournois
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) septembre 2009
Configuration conseillée manette classique ou pad Gamecube"
5224,Kinectimals: Now with Bears!,X360,2011.0,Misc,Microsoft Game Studios,0.27,0.06,0.0,0.03,0.36,14,(6),15.2,"Editeur(s) / Développeur(s) Microsoft
Sortie France 11 févr. 2012
Genre(s) Simulation Gestion
Classification +3 ans
Nombre maximum de joueurs 1-4 joueurs
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
5225,ESPN NFL Football,XB,2003.0,Sports,Sega,0.27,0.08,0.0,0.01,0.36,17,(2),19.5,"Editeur(s) / Développeur(s) Visual Concepts Sega
Sortie France 28 nov. 2003
Genre(s) Sport
Classification +3 ans
Support(s) DVD
Date de sortie (aux Etats-Unis) 02 septembre 2003
Langue de la version disponible en France Voix en anglais Textes en anglais"
5226,ATV/Monster Truck Mayhem,DS,2007.0,Racing,"Destination Software, Inc",0.33,0.0,0.0,0.02,0.36,no_data,no_data,no_data,no_data
5227,Naruto: Ultimate Ninja 3 (JP sales),PS2,2005.0,Fighting,Atari,0.0,0.0,0.36,0.0,0.36,no_data,no_data,no_data,no_data
5228,Just Dance 2016,X360,2015.0,Misc,Ubisoft,0.23,0.1,0.0,0.03,0.36,13,(2),12.5,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 22 oct. 2015
Genre(s) Danse"
5229,Worms: Open Warfare 2,DS,2007.0,Strategy,THQ,0.07,0.25,0.0,0.04,0.36,16,(106),17,"Editeur(s) / Développeur(s) THQ Team 17
Sortie France 31 août 2007
Genre(s) Stratégie Action
Classification +7 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 1-4 joueurs en réseau multicartes ou online, 1-2 joueurs en partage
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 04 septembre 2007"
5230,Rapala Pro Fishing,PS2,2004.0,Sports,Zoo Digital Publishing,0.18,0.14,0.0,0.05,0.36,10,(2),15.5,"Editeur(s) / Développeur(s) Fun Labs Activision
Sortie France 30 juin 2005
Genre(s) Simulation Sport
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
5231,J-League Pro Soccer Club o Tsukurou '04,PS2,2004.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36,no_data,no_data,no_data,no_data
5232,Dark Void,PS3,2010.0,Action,Capcom,0.18,0.12,0.0,0.06,0.36,11,(67),10.9,"Editeur(s) / Développeur(s) Airtight Games Capcom
Sortie France 22 janv. 2010
Genre(s) Aventure Action
Classification +16 ans
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 12 janvier 2010"
5233,James Bond 007: Legends,PS3,2012.0,Shooter,Activision,0.11,0.17,0.0,0.07,0.36,7,(57),12.4,"Editeur(s) / Développeur(s) Eurocom Activision
Sortie France 19 oct. 2012
Genre(s) FPS
Classification +16 ans
Nombre maximum de joueurs 2 à 12 joueurs
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,2012.0,Strategy,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36,no_data,no_data,no_data,no_data
5235,WWE '12,Wii,2011.0,Fighting,THQ,0.24,0.09,0.0,0.03,0.36,no_data,no_data,no_data,no_data
5236,Disney's The Haunted Mansion,PS2,2003.0,Platform,Take-Two Interactive,0.18,0.14,0.0,0.05,0.36,no_data,no_data,no_data,no_data
5237,Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36,--,no_data,no_data,"Sortie France 30 janv. 2004
Genre(s) Tactical RPG"
5238,Dance Dance Revolution 3rdMix,PS,2000.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.33,0.02,0.36,no_data,no_data,no_data,no_data
5239,Ryu Ga Gotoku Kenzan!,PS3,2008.0,Adventure,Sega,0.0,0.0,0.36,0.0,0.36,--,(7),17.6,"Editeur(s) / Développeur(s) Sega
Sortie France Date de sortie inconnue
Genre(s) Aventure Action
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Blu-Ray
Date de sortie (au Japon) 06 mars 2008"
5240,U-Sing,Wii,2009.0,Misc,Mindscape,0.0,0.32,0.0,0.03,0.36,12,(15),12.3,"Editeur(s) / Développeur(s) Mindscape
Sortie France 06 nov. 2009
Genre(s) Autres Party-Game
Classification +3 ans
Nombre maximum de joueurs 1-2 joueurs
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français Voix en anglais
Configuration minimale un micro
Configuration conseillée deux micros"
5241,Super Robot Taisen A,GBA,2001.0,Strategy,Banpresto,0.0,0.0,0.35,0.01,0.36,--,(2),16,"Editeur(s) / Développeur(s) Banpresto
Sortie France Date de sortie inconnue
Genre(s) RPG Tactique
Support(s) Nintendo Game Disc
Date de sortie (au Japon) 16 décembre 2004"
5242,Tomb Raider (2013),PC,,Action,Square Enix,0.06,0.25,0.0,0.05,0.36,18,(1206),16,"Editeur(s) / Développeur(s) Square Enix Crystal Dynamics
Sortie France 05 mars 2013
Genre(s) Action
Thème(s) Contemporain
Classification +18 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD"
5243,Chicken Shoot,Wii,2007.0,Action,Zoo Digital Publishing,0.33,0.01,0.0,0.02,0.36,5,(5),7.4,"Editeur(s) / Développeur(s) Frontline Studios Zoo Digital
Sortie France 27 oct. 2007
Genre(s) Tir
Classification +7 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
5244,Company of Heroes 2,PC,2013.0,Strategy,THQ,0.06,0.25,0.0,0.05,0.36,17,(130),14.3,"Editeur(s) / Développeur(s) Sega Relic Entertainment
Sortie France 25 juin 2013
Genre(s) Stratégie
Classification +18 ans
Mode(s) Multi en ligne
Support(s) DVD
Date de sortie (aux Etats-Unis) 25 juin 2013
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Memory: 2GB RAM Processor: 2Ghz Intel Core2 Duo or equivalent Graphics: 512MB Direct3D 10 capable video card (GeForce 8800 GT or Radeon HD 2900XT) OS: 32bit Vista Internet: Broadband Internet connection Hard Drive: 30GB free Hard disc space
Configuration conseillée Memory: 4GB RAM Processor: 3Ghz Intel i5 quad core or equivalent Graphics: 1024 MB Direct3D 11 capable video card (GeForce GTX 470 or Radeon HD 5850) OS: 64bit Windows 7 Internet: Broadband Internet connection Hard Drive: 30GB free Hard disc space"
5245,Defiance,PS3,2013.0,Shooter,Trion Worlds,0.19,0.11,0.0,0.05,0.36,11,(77),14.3,"Editeur(s) / Développeur(s) Trion Worlds
Sortie France 02 avr. 2013
Genre(s) Action MMO
Classification +18 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jouable sur internet sans abonnement
Web Site officiel
Modèle(s) économique(s) Free to play
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
5246,We Sing Deutsche Hits,Wii,2011.0,Misc,Nordic Games,0.0,0.31,0.0,0.05,0.36,no_data,no_data,no_data,no_data
5247,Boxer's Road,PS,1995.0,Fighting,New,0.0,0.0,0.33,0.02,0.36,--,(0),--,"Editeur(s) / Développeur(s) Ertain
Sortie France Date de sortie inconnue
Genre(s) Sport Combat
Support(s) UMD
Date de sortie (au Japon) 28 septembre 2006"
5248,Frogs And Flies,2600,1981.0,Action,Mattel Interactive,0.33,0.02,0.0,0.0,0.36,no_data,no_data,no_data,no_data
5249,DanceDanceRevolution,Wii,2010.0,Simulation,Konami Digital Entertainment,0.29,0.04,0.0,0.02,0.36,--,no_data,no_data,"Editeur(s) / Développeur(s) Konami
Sortie France 14 févr. 2013
Genre(s) Rythme
Support(s) App Store"
5250,Harry Potter and the Chamber of Secrets,XB,2002.0,Action,Electronic Arts,0.27,0.08,0.0,0.01,0.36,3,(33),3.8,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 05 déc. 2002
Genre(s) Autres
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale P3 500 Mhz, 64 Mo de Ram, carte 3D 16 Mo
Configuration conseillée P3 800 Mhz, 128 Mo Ram, carte 3D 64 Mo"
5251,EA Sports MMA,X360,2010.0,Fighting,Electronic Arts,0.23,0.1,0.0,0.03,0.36,15,(56),14.8,"Editeur(s) / Développeur(s) EA Tiburon EA Sports Electronic Arts
Sortie France 21 oct. 2010
Arrêt définitif des serveurs 13 avril 2012
Genre(s) Sport Combat
Classification +16 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) App Store Blu-Ray DVD
Langue de la version disponible en France Textes en français Voix en anglais"
5252,Toriko: Gourmet Survival!,PSP,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36,--,(2),14,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Action
Support(s) UMD
Date de sortie (au Japon) 2ème trimestre 2011"
5253,South Park Rally,PS,1998.0,Racing,Acclaim Entertainment,0.2,0.13,0.0,0.02,0.36,11,(5),15.4,"Editeur(s) / Développeur(s) Tantalus Media Acclaim
Sortie France 20 déc. 1999
Genre(s) Course
Classification +3 ans
Support(s) GDROM Cartouche CD
Date de sortie (aux Etats-Unis) 30 novembre 1999
Langue de la version disponible en France Textes en anglais"
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994.0,Platform,Konami Digital Entertainment,0.0,0.0,0.36,0.0,0.36,no_data,no_data,no_data,no_data
5255,Monopoly,PS3,2008.0,Misc,Electronic Arts,0.25,0.06,0.0,0.04,0.36,13,(8),13.8,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 31 oct. 2017
Genre(s) Jeu de société
Mode(s) Multi en local Multi en ligne
Nombre maximum de joueurs 6
Modèle(s) économique(s) Payant à l'acquisition"
5256,Mega Man Zero Collection,DS,2010.0,Platform,Capcom,0.21,0.02,0.11,0.02,0.36,--,(11),18.5,"Editeur(s) / Développeur(s) Capcom
Sortie France 11 juin 2010
Genre(s) Compilation Action Plate-Forme
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 08 juin 2010
Date de sortie (au Japon) 22 avril 2010
Langue de la version disponible en France Voix en anglais Textes en anglais"
5257,Arctic Thunder,PS2,2001.0,Racing,Midway Games,0.17,0.14,0.0,0.05,0.36,--,(2),12,"Editeur(s) / Développeur(s) Midway Ubisoft
Sortie France 02 nov. 2001
Genre(s) Course Sport
Classification +3 ans
Support(s) DVD
Date de sortie (aux Etats-Unis) 20 septembre 2001"
5258,G-Force,PSP,2009.0,Action,Electronic Arts,0.24,0.07,0.0,0.05,0.36,3,(2),1,"Editeur(s) / Développeur(s) Mere Mortals Phoenix Games
Sortie France 2006
Genre(s) Sport
Classification +3 ans
Mode(s) Jouable en solo
Support(s) CD
Langue de la version disponible en France Textes en anglais"
5259,NHL 2K10,PS2,2009.0,Sports,Take-Two Interactive,0.17,0.14,0.0,0.05,0.36,--,no_data,no_data,"Editeur(s) / Développeur(s) Visual Concepts 2K Sports
Sortie France 18 sept. 2009
Genre(s) Sport
Classification +16 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 3ème trimestre 2009"
5260,Football Manager Handheld 2010,PSP,2009.0,Sports,Sega,0.0,0.26,0.0,0.09,0.36,12,(12),13.3,"Editeur(s) / Développeur(s) Sports Interactive Sega
Sortie France 30 oct. 2009
Genre(s) Gestion Sport
Thème(s) Football
Classification +3 ans
Mode(s) Jouable en solo Multi en local
Nombre maximum de joueurs 2 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) UMD
Langue de la version disponible en France Voix en français Textes en français"
5261,J-League Pro Soccer Club o Tsukurou!,DC,1999.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36,--,(0),--,"Editeur(s) / Développeur(s) Sega
Sortie France Date de sortie inconnue
Genre(s) Gestion Sport
Support(s) GDROM
Date de sortie (au Japon) 21 décembre 2000"
5262,Wonder Pets! Save the Animals!,DS,2008.0,Adventure,Take-Two Interactive,0.33,0.0,0.0,0.02,0.36,--,(0),--,"Editeur(s) / Développeur(s) 2K Play 2K Games
Sortie France Date de sortie inconnue
Genre(s) Autres
Support(s) Cartouche"
5263,Formula 1 Championship Edition,PS,1997.0,Racing,Psygnosis,0.06,0.04,0.23,0.02,0.36,17,(26),17.3,"Editeur(s) / Développeur(s) Bizarre Creations Psygnosis
Sortie France 1997
Genre(s) Course Simulation
Mode(s) Multi sur le même écran
Support(s) CD"
5264,Shrek,XB,2001.0,Platform,TDK Mediactive,0.25,0.1,0.0,0.01,0.36,10,(11),13,"Editeur(s) / Développeur(s) Dice Prolific TDK Mediactive
Sortie France 05 oct. 2001
Genre(s) Action Plate-Forme Combat
Mode(s) Jouable en solo
Support(s) DVD Cartouche
Langue de la version disponible en France Voix en français Textes en français"
5265,CSI: Deadly Intent - The Hidden Cases,DS,2009.0,Adventure,Ubisoft,0.16,0.16,0.0,0.04,0.35,no_data,no_data,no_data,no_data
5266,SOCOM: Tactical Strike,PSP,2007.0,Shooter,Sony Computer Entertainment,0.32,0.01,0.0,0.03,0.35,14,(30),16.2,"Editeur(s) / Développeur(s) Slant Six Games Sony
Sortie France 21 nov. 2007
Genre(s) Tactique Action
Classification +16 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 1-4 en mode Ad Hoc ou online
Support(s) UMD
Date de sortie (aux Etats-Unis) 06 novembre 2007"
5267,Blasto,PS,1998.0,Action,Sony Computer Entertainment,0.2,0.13,0.0,0.02,0.35,--,(4),8.8,"Editeur(s) / Développeur(s) Sony Computer Entertainment
Sortie France Date de sortie inconnue
Genre(s) Autres
Classification +3 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 15 avril 1998"
5268,Trauma Center: Second Opinion,Wii,2006.0,Simulation,Nintendo,0.28,0.02,0.03,0.03,0.35,16,(73),16.6,"Editeur(s) / Développeur(s) Atlus Nintendo
Sortie France 10 août 2007
Genre(s) Autres Adresse
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) DVD"
5269,Backyard Baseball 2006,GBA,2005.0,Sports,Atari,0.25,0.09,0.0,0.01,0.35,--,(0),--,"Editeur(s) / Développeur(s) Atari Humongous Entertainment
Sortie France Date de sortie inconnue
Genre(s) Sport
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 2005"
5270,Dark Souls III,XOne,2016.0,Role-Playing,Namco Bandai Games,0.23,0.09,0.0,0.03,0.35,19,(191),17.4,"Editeur(s) / Développeur(s) Bandai Namco From Software
Sortie France 12 avr. 2016
Genre(s) Action Dungeon RPG Action RPG
Thème(s) Fantasy Fantastique Heroic Fantasy
Mode(s) Jouable en solo"
5271,Cabela's Outdoor Adventures (2006),PS2,2005.0,Sports,Zoo Digital Publishing,0.17,0.14,0.0,0.05,0.35,no_data,no_data,no_data,no_data
5272,Nicktoons: Unite!,GC,2005.0,Adventure,THQ,0.27,0.07,0.0,0.01,0.35,9,(7),16.3,"Editeur(s) / Développeur(s) Blue Tongue Entertainment Climax THQ
Sortie France 10 mars 2006
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Cartouche DVD Nintendo Game Disc
Langue de la version disponible en France Voix en français Textes en français"
5273,Suikoden V,PS2,2006.0,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35,15,(90),17.4,"Editeur(s) / Développeur(s) Konami
Sortie France 21 sept. 2006
Genre(s) RPG
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
5274,Picross 2,GB,1996.0,Puzzle,Nintendo,0.0,0.0,0.35,0.0,0.35,--,(0),--,"Editeur(s) / Développeur(s) Nintendo Jupiter
Sortie France Date de sortie inconnue
Genre(s) Puzzle-Game
Support(s) Cartouche
Date de sortie (au Japon) 19 octobre 1996"
5275,Remember Me,PS3,2013.0,Action,Capcom,0.1,0.18,0.0,0.07,0.35,16,(188),15.2,"Editeur(s) / Développeur(s) DONTNOD Entertainment Capcom
Sortie France 07 juin 2013
Genre(s) Action Aventure
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 04 juin 2013
Langue de la version disponible en France Voix en français Textes en français"
5276,Battalion Wars 2,Wii,2007.0,Strategy,Nintendo,0.22,0.03,0.08,0.02,0.35,15,(86),17.6,"Editeur(s) / Développeur(s) Kuju Entertainment Nintendo
Sortie France 15 févr. 2008
Genre(s) Tactique Action
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 29 octobre 2007
Date de sortie (au Japon) 1er trimestre 2008
Langue de la version disponible en France Textes en français Voix en anglais"
