Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
3128,Star Ocean: First Departure,PSP,2007.0,Role-Playing,Square Enix,0.2,0.14,0.22,0.09,0.65,15,(26),16.4,"Editeur(s) / Développeur(s) Tri-Ace Square Enix
Sortie France 24 oct. 2008
Genre(s) RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 21 octobre 2008
Date de sortie (au Japon) 27 décembre 2007"
3129,Super Robot Taisen Impact,PS2,2002.0,Strategy,Banpresto,0.0,0.0,0.65,0.0,0.65,--,(0),--,"Editeur(s) / Développeur(s) Banpresto Bandai
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Support(s) CD
Date de sortie (au Japon) 28 mars 2002"
3130,Dragon Age: Inquisition,PS3,2014.0,Role-Playing,Electronic Arts,0.26,0.23,0.05,0.1,0.65,--,(0),--,"Editeur(s) / Développeur(s) Electronic Arts BioWare
Sortie France Le jeu est annulé
Genre(s) RPG
Thème(s) Heroic Fantasy"
3131,The Black Eyed Peas Experience,Wii,2011.0,Misc,Ubisoft,0.39,0.2,0.0,0.06,0.65,12,(13),13.8,"Editeur(s) / Développeur(s) Ubisoft Québec Ubisoft
Sortie France 10 nov. 2011
Genre(s) Rythme
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Langue de la version disponible en France Textes en français"
3132,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.65,0.0,0.65,--,(3),17.7,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Rythme
Nombre maximum de joueurs 1 à 4
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 24 avril 2008"
3133,Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,0.03,0.65,13,(58),16.3,"Editeur(s) / Développeur(s) Capcom
Sortie France 15 oct. 2010
Genre(s) Beat'em All
Classification +16 ans
Nombre maximum de joueurs 2 joueurs
Web Site officiel
Support(s) Blu-Ray
Date de sortie (au Japon) 29 juillet 2010
Langue de la version disponible en France Textes en français Voix en anglais"
3134,Crysis 3,PC,2013.0,Shooter,Electronic Arts,0.17,0.39,0.0,0.09,0.64,14,(617),12.6,"Editeur(s) / Développeur(s) Crytek Electronic Arts
Sortie France 21 févr. 2013
Genre(s) FPS Aventure
Thème(s) Science-Fiction
Classification +16 ans
Mode(s) Jouable en solo Multi en ligne
Nombre maximum de joueurs jusqu'à 16 joueurs en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Configuration minimale CPU Dualcore (Intel Core2 Duo 2.4 Ghz), 2 Go de RAM (3 sous Vista), Carte 3D compatible DirectX 11 1Go (Nvidia GTS 450/Radeon HD5770), Win Vista/7/8
Configuration conseillée CPU Quadcore (Intel Core i3-530), 4Go de RAM, Carte 3D compatible DirectX 11 1Go de RAM (Nvidia GTX 560/Radeon HD5870)"
3135,Paws & Claws: Pet Vet,DS,2007.0,Simulation,THQ,0.6,0.0,0.0,0.05,0.64,no_data,no_data,no_data,no_data
3136,Harry Potter and the Half-Blood Prince,PS2,2009.0,Action,Electronic Arts,0.13,0.07,0.0,0.44,0.64,10,(56),14,"Editeur(s) / Développeur(s) EA Bright Light Studio Electronic Arts
Sortie France 02 juil. 2009
Genre(s) Aventure Action
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 02 juillet 2009"
3137,Crash Bandicoot Purple: Ripto's Rampage,GBA,2004.0,Platform,Vivendi Games,0.46,0.17,0.0,0.01,0.64,13,(13),14.4,"Editeur(s) / Développeur(s) Vivendi Universal Games Vicarious Visions
Sortie France 25 juin 2004
Genre(s) Plate-Forme
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche
Date de sortie (au Japon) 09 décembre 2004
Langue de la version disponible en France Voix en français Textes en français"
3138,Diablo III,XOne,2014.0,Role-Playing,Activision,0.35,0.24,0.0,0.05,0.64,18,(24),18.2,"Editeur(s) / Développeur(s) Blizzard Entertainment Activision Blizzard
Sortie France 15 mai 2012
Genre(s) Hack'n slash
Thème(s) Monstres Fantômes Heroic Fantasy
Classification +16 ans
Mode(s) Multi en local Multi en ligne Multi en coopératif
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD Contenu Xbox Live Blu-Ray PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
3139,Spyro: A Hero's Tail,PS2,2004.0,Platform,Vivendi Games,0.32,0.25,0.0,0.08,0.64,no_data,no_data,no_data,no_data
3140,Crash of the Titans,PSP,2007.0,Action,Vivendi Games,0.25,0.25,0.0,0.15,0.64,14,(32),15.6,"Editeur(s) / Développeur(s) SuperVillain Studios Vivendi Universal Games
Sortie France 09 nov. 2007
Genre(s) Plate-Forme Action
Classification +7 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) UMD
Langue de la version disponible en France Voix en français Textes en français"
3141,Aliens: Colonial Marines,PS3,2013.0,Shooter,Sega,0.2,0.31,0.0,0.13,0.64,--,no_data,no_data,"Editeur(s) / Développeur(s) Gearbox Software Sega
Sortie France 24 juil. 2013
Genre(s) Action FPS
Thème(s) Extraterrestres
Classification +18 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition"
3142,Crash: Twinsanity,PS2,2004.0,Platform,Vivendi Games,0.32,0.25,0.0,0.08,0.64,--,(2),16.5,"Sortie France 07 sept. 2007
Genre(s) Compilation
Classification +7 ans
Mode(s) Jouable en solo Multi en local"
3143,Test Drive Unlimited 2,PS3,,Racing,Atari,0.16,0.35,0.01,0.12,0.64,13,(378),15.1,"Editeur(s) / Développeur(s) Eden Games Atari
Sortie France 11 févr. 2011
Genre(s) Course
Classification +12 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 8 joueurs en ligne simultanément (32 par serveur)
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 08 février 2011
Langue de la version disponible en France Voix en français Textes en français"
3144,Max Payne 2: The Fall of Max Payne,XB,2003.0,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,no_data,no_data,no_data,no_data
3145,Dragon Ball: Raging Blast 2,X360,2010.0,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64,no_data,no_data,no_data,no_data
3146,GoldenEye: Rogue Agent,PS2,2004.0,Shooter,Electronic Arts,0.54,0.02,0.0,0.09,0.64,no_data,no_data,no_data,no_data
3147,NBA 2K17,XOne,2016.0,Sports,Take-Two Interactive,0.54,0.04,0.0,0.07,0.64,17,(28),15.1,"Editeur(s) / Développeur(s) Visual Concepts 2K Sports
Sortie France 16 sept. 2016
Genre(s) Sport
Thème(s) Basket
Classification +3 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray Online Steam Windows Store CD PlayStation Store
Personnages (personnages présents dans le jeu) Kobe Bryant
Langue de la version disponible en France Textes en français Voix en anglais"
3148,Lost Planet: Extreme Condition,PS3,2008.0,Shooter,Capcom,0.31,0.17,0.07,0.09,0.64,16,(18),15.2,"Editeur(s) / Développeur(s) Capcom
Sortie France 05 juin 2008
Genre(s) Action
Classification +16 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 27 mai 2008
Date de sortie (au Japon) 29 mai 2008
Langue de la version disponible en France Textes en français Voix en anglais"
3149,XCOM: Enemy Unknown,X360,2012.0,Strategy,Take-Two Interactive,0.36,0.23,0.0,0.05,0.64,18,(3),19.7,"Editeur(s) / Développeur(s) 2K Games Feral Interactive Firaxis
Sortie France 05 févr. 2016
Genre(s) Stratégie Tactique
Thème(s) Extraterrestres Science-Fiction
Classification +16 ans
Mode(s) Jouable en solo Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Titre aux Etats-Unis XCOM 2 - Shen's Last Gift
Support(s) Steam CD PlayStation Store"
3150,Rayman 3D,3DS,2011.0,Platform,Ubisoft,0.23,0.35,0.0,0.06,0.64,13,(166),14.6,"Editeur(s) / Développeur(s) Ubisoft Ubisoft Casablanca
Sortie France 25 mars 2011
Genre(s) Plate-Forme
Classification +7 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 22 mars 2011"
3151,LEGO Marvel's Avengers,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.25,0.29,0.0,0.1,0.64,no_data,no_data,no_data,no_data
3152,James Bond 007: Everything or Nothing,XB,2004.0,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,0.64,no_data,no_data,no_data,no_data
3153,X2: Wolverine's Revenge,PS2,2003.0,Platform,Activision,0.31,0.24,0.0,0.08,0.64,no_data,no_data,no_data,no_data
3154,Stuntman: Ignition,X360,2007.0,Racing,THQ,0.25,0.32,0.0,0.07,0.64,16,(27),15.6,"Editeur(s) / Développeur(s) THQ Paradigm Entertainment
Sortie France 31 août 2007
Genre(s) Action Course
Classification +16 ans
Mode(s) Multi sur le même écran Multi en ligne
Web Site officiel
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 3ème trimestre 2007
Langue de la version disponible en France Voix en français Textes en français"
3155,NBA Live 06,XB,2005.0,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64,17,(26),17.3,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 13 oct. 2005
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en local Multi en ligne
Web Site officiel
Support(s) UMD Blu-Ray DVD Nintendo Game Disc CD
Langue de la version disponible en France Voix en français Textes en français"
3156,Dragon Age II,PC,2011.0,Action,Electronic Arts,0.23,0.33,0.0,0.09,0.64,no_data,no_data,no_data,no_data
3157,LEGO Star Wars II: The Original Trilogy,X360,2006.0,Action,LucasArts,0.55,0.04,0.0,0.05,0.64,13,(4),18.8,"Editeur(s) / Développeur(s) Amaze Entertainment Traveller's Tales LucasArts
Sortie France 13 sept. 2006
Genre(s) Action Aventure
Classification +3 ans
Web Site officiel
Support(s) Cartouche Nintendo Game Disc UMD DVD PlayStation Store
Langue de la version disponible en France Textes en français"
3158,Tom Clancy's Rainbow Six,N64,1999.0,Shooter,Red Storm Entertainment,0.48,0.15,0.0,0.01,0.64,16,(4),13,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 20 janv. 2022
Genre(s) FPS
Classification +18 ans"
3159,Castlevania,N64,1999.0,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64,16,(112),17.1,"Editeur(s) / Développeur(s) Konami Nintendo
Sortie France 22 juin 2001
Genre(s) Action RPG
Classification +7 ans
Mode(s) Jouable en solo
Titre aux Etats-Unis Castlevania : Circle of the Moon
Titre au Japon Akumajo Dracula : Circle of the Moon
Support(s) Cartouche Console Virtuelle
Date de sortie (aux Etats-Unis) 11 juin 2001
Date de sortie (au Japon) 21 mars 2001
Langue de la version disponible en France Textes en anglais"
3160,Rayman 2: The Great Escape,N64,1999.0,Platform,Ubisoft,0.4,0.22,0.0,0.02,0.64,13,(166),14.6,"Editeur(s) / Développeur(s) Ubisoft Ubisoft Casablanca
Sortie France 25 mars 2011
Genre(s) Plate-Forme
Classification +7 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 22 mars 2011"
3161,Nicktoons Collection: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.46,0.17,0.0,0.01,0.64,no_data,no_data,no_data,no_data
3162,The Lord of the Rings: Conquest,X360,2009.0,Action,Electronic Arts,0.37,0.21,0.0,0.06,0.64,12,(30),15.1,"Editeur(s) / Développeur(s) Pandemic Studios Electronic Arts
Sortie France 15 janv. 2009
Genre(s) Action
Classification +12 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD Cartouche Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
3163,TimeSplitters 2,XB,2002.0,Shooter,Eidos Interactive,0.29,0.33,0.0,0.01,0.64,no_data,no_data,no_data,no_data
3164,Onimusha: Dawn of Dreams,PS2,2006.0,Action,Capcom,0.15,0.12,0.34,0.04,0.64,17,(65),16.9,"Editeur(s) / Développeur(s) Capcom
Sortie France 16 mars 2006
Genre(s) Beat'em All Action
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français"
3165,NieR,PS3,2010.0,Role-Playing,Square Enix,0.17,0.2,0.2,0.07,0.64,16,(197),17.1,"Editeur(s) / Développeur(s) Cavia Square Enix
Sortie France 23 avr. 2010
Genre(s) Action RPG
Classification +18 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 27 avril 2010
Date de sortie (au Japon) 22 avril 2010
Langue de la version disponible en France Textes en français Voix en anglais"
3166,The Princess and the Frog,DS,2009.0,Platform,Disney Interactive Studios,0.41,0.17,0.0,0.06,0.64,no_data,no_data,no_data,no_data
3167,Sega Rally Revo,PS3,2007.0,Racing,Sega,0.07,0.43,0.0,0.14,0.64,16,(61),14.1,"Editeur(s) / Développeur(s) Sega
Sortie France 28 sept. 2007
Genre(s) Course
Classification +3 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs jusqu'à 6 joueurs online, 2 en écran splitté
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 4ème trimestre 2007
Date de sortie (au Japon) janvier 2008
Langue de la version disponible en France Textes en français Voix en anglais"
3168,SpongeBob SquarePants: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.46,0.17,0.0,0.01,0.64,no_data,no_data,no_data,no_data
3169,Gravity Rush,PSV,2012.0,Action,Sony Computer Entertainment,0.26,0.2,0.09,0.1,0.64,18,(485),18,"Editeur(s) / Développeur(s) Team Siren Sony
Sortie France 13 juin 2012
Genre(s) Action
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) New Game Media"
3170,Konami Collector's Series: Arcade Advanced,GBA,2002.0,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64,3,(4),11,"Editeur(s) / Développeur(s) Konami
Sortie France 24 mai 2002
Genre(s) Compilation
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 18 mars 2002
Langue de la version disponible en France Textes en anglais"
3171,White Knight Chronicles II,PS3,2010.0,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.05,0.64,12,(80),16.6,"Editeur(s) / Développeur(s) Level-5 Sony
Sortie France 08 juin 2011
Genre(s) RPG
Classification +16 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs jusqu'à 6 joueurs online
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 02 août 2011
Date de sortie (au Japon) 08 juillet 2010"
3172,Wolfenstein,PS3,2009.0,Shooter,Activision,0.25,0.28,0.0,0.11,0.64,12,(81),14.9,"Editeur(s) / Développeur(s) Activision Raven Software
Sortie France 28 août 2009
Genre(s) FPS
Classification +18 ans
Nombre maximum de joueurs 2-12 joueurs
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 18 août 2009"
3173,Jampack Volume 13 (RP-T),PS2,2005.0,Misc,Sony Computer Entertainment,0.31,0.24,0.0,0.08,0.64,no_data,no_data,no_data,no_data
3174,LEGO Dimensions,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,0.22,0.32,0.0,0.1,0.64,no_data,no_data,no_data,no_data
3175,Start the Party!,PS3,2010.0,Misc,Sony Computer Entertainment,0.07,0.42,0.0,0.14,0.64,9,(3),10.3,"Editeur(s) / Développeur(s) Sony
Sortie France 23 nov. 2011
Genre(s) Party-Game
Classification +7 ans
Nombre maximum de joueurs quatre joueurs en local
Support(s) Blu-Ray"
3176,Cruis'n World,N64,1998.0,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64,--,(8),15,"Editeur(s) / Développeur(s) Eurocom Nintendo
Sortie France Date de sortie inconnue
Genre(s) Course
Mode(s) Jouable en solo
Nombre maximum de joueurs Uniquement en solo
Support(s) Cartouche
Date de sortie (aux Etats-Unis) juin 1997
Langue de la version disponible en France Textes en anglais"
3177,Madden NFL 2001,N64,2000.0,Sports,Electronic Arts,0.6,0.03,0.0,0.01,0.64,--,no_data,no_data,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 2000
Genre(s) Sport
Classification +3 ans
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 05 septembre 2000"
3178,NBA Live 08,PS3,2007.0,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.64,16,(49),18.4,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 04 oct. 2007
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs Offline et 8 joueurs Online
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 02 octobre 2007
Date de sortie (au Japon) novembre 2007
Langue de la version disponible en France Voix en français Textes en français"
3179,The Walking Dead: Survival Instinct,X360,2013.0,Shooter,Activision,0.46,0.12,0.0,0.05,0.64,6,(32),10.9,"Editeur(s) / Développeur(s) Terminal Reality Activision
Sortie France 22 mars 2013
Genre(s) FPS
Thème(s) Post-apocalyptique Zombies
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD iDensity Online Blu-Ray
Langue de la version disponible en France Textes en français Voix en anglais"
3180,Donkey Kong Barrel Blast,Wii,2007.0,Racing,Nintendo,0.2,0.26,0.11,0.06,0.64,10,(28),12.3,"Editeur(s) / Développeur(s) Nintendo PAON Corporation
Sortie France 25 janv. 2008
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 08 octobre 2007
Date de sortie (au Japon) 28 juin 2007"
3181,Okami,Wii,2008.0,Action,Capcom,0.45,0.1,0.04,0.05,0.64,19,(530),18.7,"Editeur(s) / Développeur(s) Ready At Dawn Studios Capcom
Sortie France 12 juin 2008
Genre(s) Aventure Action
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Date de sortie (aux Etats-Unis) 15 avril 2008
Date de sortie (au Japon) 15 octobre 2009
Langue de la version disponible en France Textes en français"
3182,Lemony Snicket's A Series of Unfortunate Events,PS2,2004.0,Platform,Activision,0.31,0.24,0.0,0.08,0.64,15,(7),16.3,"Editeur(s) / Développeur(s) Amaze Entertainment Activision
Sortie France 26 nov. 2004
Genre(s) Aventure Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD"
3183,Middle-Earth: Shadow of Mordor,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.33,0.01,0.1,0.64,16,(111),15.6,"Editeur(s) / Développeur(s) Monolith Productions Monolith Productions Warner Bros Games
Sortie France 28 sept. 2017
Genre(s) Action Infiltration Aventure
Thème(s) Heroic Fantasy
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Titre aux Etats-Unis Middle-Earth : Shadow of War
Support(s) PlayStation Store Steam DVD Blu-Ray Google Play App Store
Langue de la version disponible en France Voix en français Textes en français"
3184,Family Feud: 2010 Edition,Wii,2009.0,Misc,Ubisoft,0.59,0.0,0.0,0.04,0.64,--,(0),--,"Editeur(s) / Développeur(s) Ubisoft
Sortie France Date de sortie inconnue
Genre(s) Jeu de société
Support(s) DVD
Date de sortie (aux Etats-Unis) 29 septembre 2009"
3185,Red Steel 2,Wii,2010.0,Shooter,Ubisoft,0.36,0.21,0.01,0.06,0.63,16,(155),16.3,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 25 mars 2010
Genre(s) FPS
Web Site officiel
Support(s) DVD"
3186,X-Men Legends II: Rise of Apocalypse,PS2,2005.0,Role-Playing,Activision,0.53,0.02,0.0,0.09,0.63,12,(14),16.4,"Editeur(s) / Développeur(s) Raven Software Activision
Sortie France 14 oct. 2005
Genre(s) RPG Action
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
3187,Nightmare Creatures,PS,1997.0,Action,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.63,--,(1),20,"Editeur(s) / Développeur(s) Kalisto Activision
Sortie France 1997
Genre(s) Survival-Horror
Classification +16 ans
Mode(s) Jouable en solo
Support(s) Cartouche CD
Date de sortie (aux Etats-Unis) 1997"
3188,SingStar Queen,PS2,2009.0,Misc,Sony Computer Entertainment,0.08,0.12,0.0,0.44,0.63,11,(2),18.5,"Editeur(s) / Développeur(s) Sony
Sortie France mars 2009
Genre(s) Party-Game Autres
Classification +12 ans
Nombre maximum de joueurs jusqu'à 8 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale une paire de micros USB"
3189,Just Dance 2015,X360,2014.0,Misc,Ubisoft,0.41,0.16,0.0,0.06,0.63,15,(1),19,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 23 oct. 2014
Genre(s) Rythme
Classification +3 ans
Mode(s) Jouable en solo Multi sur le même écran Multi en local Multi en ligne
Modèle(s) économique(s) Payant à l'acquisition
Support(s) iDensity Blu-Ray DVD
Langue de la version disponible en France Voix en français Textes en français"
3190,F1 2013,PS3,2013.0,Racing,Codemasters,0.01,0.45,0.03,0.15,0.63,16,(48),15.6,"Editeur(s) / Développeur(s) Codemasters
Sortie France 04 oct. 2013
Genre(s) Course
Classification +3 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs 16 joueurs en ligne et 2 en écran splitté
Web Site officiel
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
3191,Juiced 2: Hot Import Nights,X360,2007.0,Racing,THQ,0.22,0.34,0.0,0.07,0.63,14,(26),16.4,"Editeur(s) / Développeur(s) Juice Games THQ
Sortie France 21 sept. 2007
Genre(s) Course
Classification +12 ans
Mode(s) Multi sur le même écran Multi en ligne
Web Site officiel
Support(s) UMD Blu-Ray DVD Cartouche
Date de sortie (aux Etats-Unis) 17 septembre 2007
Langue de la version disponible en France Voix en français Textes en français"
3192,Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.41,0.19,0.0,0.03,0.63,no_data,no_data,no_data,no_data
3193,Sim Theme Park,PS,1999.0,Strategy,Electronic Arts,0.35,0.24,0.0,0.04,0.63,no_data,no_data,no_data,no_data
3194,FIFA Soccer 2003,XB,2002.0,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63,no_data,no_data,no_data,no_data
3195,Ghostbusters: The Video Game,X360,2009.0,Action,Atari,0.43,0.14,0.0,0.06,0.63,--,(2),12,"Editeur(s) / Développeur(s) Saber Interactive Mad Dog Games
Sortie France 04 oct. 2019
Genre(s) Action"
