Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
3422,Silent Hill: Shattered Memories,PS2,2010.0,Action,Konami Digital Entertainment,0.13,0.22,0.01,0.23,0.59,14,(55),13.7,"Editeur(s) / Développeur(s) Climax Konami
Sortie France 25 févr. 2010
Genre(s) Survival-Horror
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) CD
Date de sortie (aux Etats-Unis) 13 décembre 2009
Langue de la version disponible en France Textes en français Voix en anglais"
3423,Madden NFL 06,X360,,Sports,Electronic Arts,0.54,0.0,0.01,0.03,0.59,17,(4),19,"Editeur(s) / Développeur(s) EA Tiburon Electronic Arts
Sortie France 08 sept. 2005
Genre(s) Sport
Classification +3 ans
Mode(s) Multi sur le même écran Multi en local
Web Site officiel
Support(s) UMD DVD Nintendo Game Disc Cartouche CD
Date de sortie (aux Etats-Unis) 09 août 2005
Langue de la version disponible en France Voix en anglais Textes en anglais"
3424,Skate it,Wii,2008.0,Sports,Electronic Arts,0.51,0.04,0.0,0.05,0.59,14,(74),16.7,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 20 nov. 2008
Genre(s) Sport
Classification +7 ans
Nombre maximum de joueurs 2-4 sur une machine à tour de rôle
Web Site officiel
Support(s) DVD"
3425,Game Party in Motion,X360,2010.0,Misc,Warner Bros. Interactive Entertainment,0.36,0.18,0.0,0.05,0.59,5,(10),9.9,"Editeur(s) / Développeur(s) FarSight Studios Warner Interactive
Sortie France 25 nov. 2010
Genre(s) Party-Game
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Langue de la version disponible en France Textes en français"
3426,Barbie: Race & Ride,PS,1999.0,Action,Sony Computer Entertainment,0.33,0.22,0.0,0.04,0.59,no_data,no_data,no_data,no_data
3427,Lost: Via Domus,X360,2008.0,Action,Ubisoft,0.18,0.34,0.0,0.07,0.59,9,(53),13.1,"Editeur(s) / Développeur(s) Ubisoft Montreal Ubisoft
Sortie France 28 févr. 2008
Genre(s) Action Aventure
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 26 février 2008
Langue de la version disponible en France Voix en français Textes en français"
3428,Mega Man Anniversary Collection,PS2,2004.0,Platform,Capcom,0.29,0.22,0.0,0.08,0.59,--,(0),--,"Editeur(s) / Développeur(s) Capcom
Sortie France Le jeu est annulé
Genre(s) Action Compilation
Support(s) Cartouche"
3429,Final Fantasy Anniversary Edition,PSP,2007.0,Role-Playing,Square Enix,0.39,0.02,0.13,0.04,0.59,no_data,no_data,no_data,no_data
3430,Dark Souls II,PS4,2015.0,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59,17,(188),17.1,"Editeur(s) / Développeur(s) Bandai Namco From Software
Sortie France 14 mars 2014
Genre(s) Action Action RPG RPG
Thème(s) Fantastique
Classification +16 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif Multi en compétitif
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD Online Blu-Ray Xbox Live Arcade PlayStation Store
Date de sortie (aux Etats-Unis) 11 mars 2014
Date de sortie (au Japon) 13 mars 2014
Langue de la version disponible en France Textes en français Voix en anglais"
3431,Ben 10: Alien Force,PSP,2008.0,Action,Koch Media,0.35,0.14,0.0,0.1,0.59,8,(2),12,"Editeur(s) / Développeur(s) D3 Publisher Papaya Studio
Sortie France 17 sept. 2010
Genre(s) Action Aventure
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 27 octobre 2009
Langue de la version disponible en France Textes en français Voix en anglais"
3432,Deus Ex: Human Revolution,PC,2011.0,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59,--,(2),17.5,"Editeur(s) / Développeur(s) Eidos Montréal Square Enix
Sortie France 25 oct. 2013
Genre(s) FPS RPG
Thème(s) Cyberpunk
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Langue de la version disponible en France Voix en français Textes en français"
3433,Zumba Fitness,PS3,2010.0,Sports,505 Games,0.28,0.21,0.0,0.09,0.59,9,(1),7,"Editeur(s) / Développeur(s) Digital Bros Pipeworks Software
Sortie France 22 avr. 2011
Genre(s) Rythme Coaching
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs sur la même console et 8 en ligne
Web Site officiel
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
3434,Harvest Moon: Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59,--,(1),20,"Editeur(s) / Développeur(s) Marvelous Entertainment
Sortie France 10 juil. 2020
Genre(s) Simulation de vie
Date de sortie (au Japon) 4ème trimestre 2019"
3435,Backyard NBA Basketball,PS2,2003.0,Sports,Atari,0.29,0.22,0.0,0.07,0.59,--,no_data,no_data,"Editeur(s) / Développeur(s) Atari Humongous Entertainment
Sortie France 26 mars 2004
Genre(s) Sport
Classification +3 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 21 octobre 2003"
3436,FIFA Soccer 10,DS,2009.0,Sports,Electronic Arts,0.14,0.37,0.0,0.07,0.59,no_data,no_data,no_data,no_data
3437,Kirby's Dream Course,SNES,1994.0,Sports,Nintendo,0.0,0.0,0.59,0.0,0.59,--,(3),15.3,"Editeur(s) / Développeur(s) HAL Laboratory Nintendo
Sortie France 24 août 1995
Genre(s) Sport Action
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Date de sortie (au Japon) 21 septembre 1994"
3438,Doom 3 BFG Edition,PS3,2012.0,Shooter,Bethesda Softworks,0.26,0.22,0.0,0.1,0.59,13,(61),16.2,"Editeur(s) / Développeur(s) Bethesda Softworks id Software
Sortie France 19 oct. 2012
Genre(s) FPS
Classification +18 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs 4 joueurs en ligne et en écran splitté
Support(s) Blu-Ray"
3439,Mega Man X7,PS2,2003.0,Action,Capcom,0.22,0.17,0.14,0.06,0.58,10,(10),11.4,"Editeur(s) / Développeur(s) Capcom
Sortie France 04 mars 2004
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Date de sortie (aux Etats-Unis) 14 octobre 2003
Date de sortie (au Japon) 17 juillet 2003
Langue de la version disponible en France Voix en français Textes en français"
3440,Top Spin 3,Wii,2008.0,Action,Take-Two Interactive,0.15,0.37,0.0,0.07,0.58,13,(66),10.6,"Editeur(s) / Développeur(s) 2K Sports PAM Development
Sortie France 20 juin 2008
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs jusqu'à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 24 juin 2008
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale 1 Nunchuk et 1 Wiimote par joueur"
3441,Petz Dogz 2,Wii,2007.0,Simulation,Ubisoft,0.53,0.01,0.0,0.04,0.58,7,(1),16,"Editeur(s) / Développeur(s) MTO M2TO Ubisoft
Sortie France 05 juil. 2007
Genre(s) Gestion Party-Game
Classification +3 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) CD Cartouche
Langue de la version disponible en France Voix en français Textes en français"
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008.0,Action,THQ,0.29,0.22,0.0,0.07,0.58,8,(3),18,"Editeur(s) / Développeur(s) Incinerator Studios THQ
Sortie France 30 oct. 2008
Genre(s) Plate-Forme Action
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 20 octobre 2008
Langue de la version disponible en France Voix en français Textes en français"
3443,The Conduit,Wii,2009.0,Shooter,Sega,0.29,0.23,0.0,0.06,0.58,15,(147),15.3,"Editeur(s) / Développeur(s) Sega High Voltage
Sortie France 10 juil. 2009
Genre(s) FPS
Classification +16 ans
Nombre maximum de joueurs 2 à 12 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 23 juin 2009
Langue de la version disponible en France Textes en français Voix en anglais"
3444,Just Dance 2016,WiiU,2015.0,Misc,Ubisoft,0.28,0.25,0.0,0.05,0.58,13,(2),12.5,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 22 oct. 2015
Genre(s) Danse"
3445,Tokimeki Memorial: Forever with You,PS,1995.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.55,0.04,0.58,--,(0),--,"Editeur(s) / Développeur(s) Konami
Sortie France Date de sortie inconnue
Genre(s) Autres
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) CD
Date de sortie (au Japon) 17 juillet 1996"
3446,Diablo,PS,1997.0,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58,19,(5),18,"Editeur(s) / Développeur(s) Climax Blizzard Entertainment
Sortie France 30 nov. 1996
Genre(s) RPG Action
Classification +12 ans
Web Site officiel
Support(s) CD
Date de sortie (aux Etats-Unis) 30 novembre 1996"
3447,Cabela's Dangerous Hunts 2011,Wii,2010.0,Sports,Activision,0.53,0.02,0.0,0.04,0.58,13,(2),15,"Editeur(s) / Développeur(s) Cauldron Activision
Sortie France 06 mai 2011
Genre(s) Tir Action
Classification +16 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 26 octobre 2010
Langue de la version disponible en France Voix en français Textes en français"
3448,NHL 15,PS4,2014.0,Sports,Electronic Arts,0.3,0.18,0.0,0.1,0.58,--,(34),12,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 12 sept. 2014
Genre(s) Sport
Thème(s) Hockey
Mode(s) Jouable en solo Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 09 septembre 2014
Langue de la version disponible en France Voix en anglais Textes en anglais"
3449,Q*bert,2600,1982.0,Puzzle,Parker Bros.,0.55,0.03,0.0,0.01,0.58,--,(3),11.3,"Editeur(s) / Développeur(s) Midway Ultra Software Corporation D. Gottlieb & Co. Parker Brothers Artech Studios Pipe Dream Interactive Majesco Atari
Sortie France 1989
Genre(s) Action Réflexion
Classification +3 ans
Support(s) GDROM Disquette CD Cartouche App Store
Date de sortie (aux Etats-Unis) février 1989"
3450,Romancing SaGa,PS2,2005.0,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58,--,(2),17,"Editeur(s) / Développeur(s) Square Enix
Sortie France Date de sortie inconnue
Genre(s) RPG
Classification +3 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 11 octobre 2005
Date de sortie (au Japon) 21 avril 2005"
3451,The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58,13,(154),15.6,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 05 nov. 2004
Genre(s) RPG
Classification +12 ans
Nombre maximum de joueurs 1 à 2 joueurs
Support(s) DVD"
3452,Harvest Moon: Sunshine Islands,DS,2008.0,Simulation,Rising Star Games,0.35,0.03,0.17,0.03,0.58,14,(34),16.4,"Editeur(s) / Développeur(s) Rising Star Games Natsume
Sortie France 19 nov. 2010
Genre(s) Simulation Gestion RPG
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 10 novembre 2009
Date de sortie (au Japon) 21 février 2008
Langue de la version disponible en France Voix en français Textes en français"
3453,Trivial Pursuit,Wii,2009.0,Misc,Electronic Arts,0.21,0.31,0.0,0.07,0.58,12,(15),13.9,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 12 mars 2009
Genre(s) Jeu de société Réflexion
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs sur la même console avec une ou plusieurs Wiimote(s)
Support(s) DVD
Date de sortie (aux Etats-Unis) 10 mars 2009"
3454,The Legend of Spyro: Dawn of the Dragon,Wii,2008.0,Platform,Vivendi Games,0.35,0.18,0.0,0.05,0.58,14,(46),15.5,"Editeur(s) / Développeur(s) Sierra Etranges Libellules
Sortie France 21 nov. 2008
Genre(s) Plate-Forme Action
Support(s) DVD"
3455,The Sims 3: World Adventures,PC,2009.0,Simulation,Electronic Arts,0.02,0.18,0.0,0.39,0.58,16,(152),16.2,"Editeur(s) / Développeur(s) Maxis Electronic Arts
Sortie France 19 nov. 2009
Genre(s) Gestion Simulation
Thème(s) Contemporain
Classification +3 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD"
3456,Kinect Sports Rivals,XOne,2014.0,Sports,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58,11,(44),13.1,"Editeur(s) / Développeur(s) Rare Microsoft
Sortie France 11 avr. 2014
Genre(s) Sport
Thème(s) Football Tennis Bowling
Classification +12 ans
Mode(s) Jouable en solo Multi en local
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français
Accessoire(s) compatible(s) Kinect"
3457,Rayman Origins,Wii,2011.0,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58,19,(227),18,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 24 nov. 2011
Genre(s) Plate-Forme
Thème(s) Fantastique
Classification +7 ans
Mode(s) Jouable en solo Multi en local Multi en coopératif
Nombre maximum de joueurs 4 joueurs
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
3458,WWE 2K16,XOne,2015.0,Sports,Take-Two Interactive,0.31,0.22,0.0,0.05,0.58,15,(28),16.2,"Sortie France 30 oct. 2015
Genre(s) Sport Combat
Thème(s) Catch
Classification +16 ans
Mode(s) Jouable en solo Multi sur le même écran
Modèle(s) économique(s) Payant à l'acquisition
Date de sortie (aux Etats-Unis) 27 octobre 2015"
3459,Titanfall,PC,2014.0,Shooter,Electronic Arts,0.21,0.3,0.0,0.07,0.58,15,(378),13.2,"Editeur(s) / Développeur(s) Respawn Entertainment Electronic Arts
Sortie France 13 mars 2014
Genre(s) FPS
Thème(s) Mecha Science-Fiction Robots
Classification +16 ans
Mode(s) Jouable en solo Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 11 mars 2014
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale CPU: AMD Athlon X2 2.8 GHz or Intel Core 2 Duo 2.4 GHz CPU Speed: Info RAM: 4 GB OS: 64-bit Windows 7, 8, 8.1 Video Card: 512MB VRAM, Radeon HD 4770 or GeForce 8800GT Sound Card: Yes"
3460,NCAA Football 09,PS3,2008.0,Sports,Electronic Arts,0.54,0.0,0.0,0.04,0.58,--,(1),15,"Editeur(s) / Développeur(s) Electronic Arts EA Tiburon
Sortie France Date de sortie inconnue
Genre(s) Sport
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 11 joueurs online
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 15 juillet 2008"
3461,Tom Clancy's HAWX,X360,2009.0,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58,10,(33),13.5,"Editeur(s) / Développeur(s) Ubisoft Bucarest Ubisoft
Sortie France 02 sept. 2010
Genre(s) Action Simulation
Classification +7 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) Blu-Ray DVD
Langue de la version disponible en France Voix en français Textes en français"
3462,Sammy Sosa High Heat Baseball 2001,PS,2000.0,Sports,3DO,0.32,0.22,0.0,0.04,0.58,--,(0),--,"Editeur(s) / Développeur(s) Team .366 3DO
Sortie France Date de sortie inconnue
Genre(s) Sport Gestion
Web Site officiel
Support(s) CD
Date de sortie (aux Etats-Unis) 21 mars 2000"
3463,Frozen: Olaf's Quest,3DS,2013.0,Platform,Disney Interactive Studios,0.27,0.26,0.0,0.05,0.58,no_data,no_data,no_data,no_data
3464,Terminator 3: Rise of the Machines,PS2,2003.0,Action,Atari,0.28,0.22,0.0,0.07,0.58,8,(14),11.8,"Editeur(s) / Développeur(s) Atari Black Ops Entertainment
Sortie France 05 déc. 2003
Genre(s) Action FPS
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010.0,Shooter,Activision,0.37,0.15,0.0,0.05,0.58,no_data,no_data,no_data,no_data
3466,Harvest Moon: The Tale of Two Towns,DS,2010.0,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58,--,(5),17.2,"Editeur(s) / Développeur(s) Natsume
Sortie France 29 juin 2012
Genre(s) Simulation Gestion
Classification +3 ans
Support(s) Cartouche"
3467,FIFA: Road to  World Cup 98,N64,1997.0,Sports,Electronic Arts,0.15,0.39,0.0,0.03,0.58,no_data,no_data,no_data,no_data
3468,World Cup 98,N64,1998.0,Sports,Electronic Arts,0.14,0.4,0.0,0.04,0.58,--,(6),15.3,"Editeur(s) / Développeur(s) EA Sports
Sortie France 1998
Genre(s) Sport
Nombre maximum de joueurs Jusqu'à 4 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1998"
3469,International Superstar Soccer '98,N64,1998.0,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58,--,(10),16.9,"Editeur(s) / Développeur(s) KCEO Konami
Sortie France 1998
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 4 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1998
Date de sortie (au Japon) 1998"
3470,NASCAR: Dirt to Daytona,PS2,,Racing,Unknown,0.28,0.22,0.0,0.07,0.58,--,(0),--,"Editeur(s) / Développeur(s) Infogrames Monster Games
Sortie France Date de sortie inconnue
Genre(s) Course Sport
Support(s) CD
Date de sortie (aux Etats-Unis) 12 novembre 2002"
3471,Unreal Tournament,PS2,2000.0,Shooter,Infogrames,0.28,0.22,0.0,0.07,0.58,16,(79),15.1,"Editeur(s) / Développeur(s) Epic Games Infogrames
Sortie France 18 avr. 2001
Genre(s) FPS
Classification +16 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français"
3472,Digimon World 2,PS,2000.0,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58,--,(3),12.3,"Editeur(s) / Développeur(s) Bandai BEC
Sortie France Date de sortie inconnue
Genre(s) RPG
Support(s) CD
Date de sortie (aux Etats-Unis) 19 mai 2001
Date de sortie (au Japon) juillet 2000"
3473,Tales of Phantasia,PS,1998.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.54,0.04,0.58,18,(33),18.1,"Editeur(s) / Développeur(s) Bandai Namco Namco
Sortie France 31 mars 2006
Genre(s) RPG
Classification +3 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) UMD CD Cartouche App Store"
3474,Prince of Persia: The Two Thrones,XB,2005.0,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58,no_data,no_data,no_data,no_data
3475,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.58,15,(38),15.8,"Editeur(s) / Développeur(s) Monolith Soft Namco
Sortie France 04 nov. 2005
Genre(s) RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD"
3476,Gex: Enter the Gecko,PS,1998.0,Platform,BMG Interactive Entertainment,0.32,0.22,0.0,0.04,0.58,--,(3),17.3,"Editeur(s) / Développeur(s) Midway Crystal Dynamics
Sortie France 1998
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 29 août 1998"
3477,Shrek 2: Beg for Mercy,GBA,2004.0,Adventure,Activision,0.42,0.15,0.0,0.01,0.58,no_data,no_data,no_data,no_data
3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,2007.0,Action,Capcom,0.25,0.0,0.31,0.02,0.58,13,(5),17,"Editeur(s) / Développeur(s) Capcom
Sortie France 14 nov. 2008
Genre(s) RPG Action
Classification +7 ans
Nombre maximum de joueurs jusqu'à 7 joueurs
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 22 juin 2008
Date de sortie (au Japon) 22 novembre 2007
Langue de la version disponible en France Voix en français Textes en français"
3479,JoJo's Bizarre Adventure: All Star Battle,PS3,2013.0,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,14,(2),15,"Sortie France 01 sept. 2022
Genre(s) Combat
Classification +12 ans"
3480,Petz Nursery,DS,2009.0,Simulation,Ubisoft,0.53,0.0,0.0,0.04,0.58,--,no_data,no_data,"Editeur(s) / Développeur(s) Ubisoft Ubisoft Nagoya
Sortie France 03 déc. 2009
Genre(s) Simulation
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 27 octobre 2009"
3481,Contra: Shattered Soldier,PS2,2002.0,Shooter,Konami Digital Entertainment,0.28,0.22,0.0,0.07,0.58,16,(23),14.6,"Editeur(s) / Développeur(s) Konami
Sortie France 14 févr. 2003
Genre(s) Action
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 23 octobre 2002
Date de sortie (au Japon) 14 novembre 2002
Langue de la version disponible en France Textes en français"
3482,Championship Motocross featuring Ricky Carmichael,PS,1998.0,Racing,THQ,0.32,0.22,0.0,0.04,0.58,14,(8),15.6,"Editeur(s) / Développeur(s) Funcom THQ
Sortie France 06 avr. 2001
Genre(s) Course
Classification +12 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français"
3483,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.58,0.0,0.58,no_data,no_data,no_data,no_data
3484,NBA 2K7,X360,2006.0,Sports,Take-Two Interactive,0.53,0.0,0.0,0.04,0.58,17,(43),18.4,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 27 oct. 2006
Genre(s) Simulation Sport
Classification +3 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) Blu-Ray DVD CD
Langue de la version disponible en France Textes en français Voix en anglais"
3485,WWE 2K16,PS3,2015.0,Sports,Take-Two Interactive,0.21,0.27,0.0,0.09,0.58,--,(6),13.8,"Sortie France 30 oct. 2015
Genre(s) Sport Combat
Thème(s) Catch
Mode(s) Jouable en solo
Date de sortie (aux Etats-Unis) 27 octobre 2015"
3486,Phoenix Wright: Ace Attorney - Justice for All,DS,2006.0,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58,--,(4),16.3,"Editeur(s) / Développeur(s) Capcom
Sortie France 30 mai 2013
Genre(s) Compilation Réflexion Aventure
Support(s) App Store"
3487,Fire Emblem: Seisen no Keifu,SNES,1996.0,Strategy,Nintendo,0.0,0.0,0.58,0.0,0.58,--,(11),15.2,"Editeur(s) / Développeur(s) Intelligent Systems Nintendo
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Support(s) Cartouche
Date de sortie (au Japon) 14 mai 1996
Langue de la version disponible en France Voix en japonais Textes en japonais"
