Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
7290,Lost Planet 3,PS3,2013.0,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22,13,(23),11.7,"Editeur(s) / Développeur(s) Spark Unlimited Capcom
Sortie France 30 août 2013
Genre(s) Action Aventure
Classification +18 ans
Mode(s) Multi en ligne Multi en coopératif
Nombre maximum de joueurs Oui, jusqu'à 10 en ligne, sans coop
Web Site officiel
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
7291,Order Up!,Wii,2008.0,Misc,Zoo Digital Publishing,0.19,0.01,0.0,0.02,0.22,--,(1),16,"Editeur(s) / Développeur(s) Midway SuperVillain Studios
Sortie France 24 oct. 2008
Genre(s) Autres
Classification +3 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 22 juillet 2008"
7292,Code Name: S.T.E.A.M.,3DS,2015.0,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22,15,(16),15.6,"Editeur(s) / Développeur(s) Intelligent Systems Nintendo
Sortie France 15 mai 2015
Genre(s) Action Stratégie
Mode(s) Jouable en solo Multi en local Multi en ligne Multi en compétitif
Nombre maximum de joueurs Jouable en versus
Modèle(s) économique(s) Payant à l'acquisition
Support(s) eShop"
7293,SBK X: Superbike World Championship,PS3,2010.0,Racing,Black Bean Games,0.05,0.13,0.0,0.04,0.22,14,(36),15,"Editeur(s) / Développeur(s) Black Bean Milestone
Sortie France 04 juin 2010
Genre(s) Course
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 2-16 joueurs en ligne
Web Site officiel
Support(s) Blu-Ray"
7294,NBA Live 14,PS4,2013.0,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22,9,(49),6.2,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 29 nov. 2013
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 2 joueurs en ligne
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
7295,Scooby-Doo! Mystery Mayhem,GC,2004.0,Action,THQ,0.17,0.04,0.0,0.01,0.22,12,(2),20,"Editeur(s) / Développeur(s) A2M THQ
Sortie France déc. 2003
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Support(s) DVD Nintendo Game Disc Cartouche
Langue de la version disponible en France Voix en français Textes en français"
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995.0,Sports,Sega,0.0,0.0,0.22,0.0,0.22,no_data,no_data,no_data,no_data
7297,American Idol,GBA,2003.0,Misc,Codemasters,0.15,0.06,0.0,0.0,0.22,--,(0),--,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France Date de sortie inconnue
Genre(s) Rythme
Support(s) Navigateur Internet App Store"
7298,Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008.0,Sports,DTP Entertainment,0.0,0.2,0.0,0.01,0.22,no_data,no_data,no_data,no_data
7299,Britney's Dance Beat,GBA,2002.0,Misc,THQ,0.15,0.06,0.0,0.0,0.22,6,(10),11.3,"Editeur(s) / Développeur(s) THQ
Sortie France 14 juin 2002
Genre(s) Rythme
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Langue de la version disponible en France Textes en anglais"
7300,Shrek SuperSlam,GC,2005.0,Action,Activision,0.17,0.04,0.0,0.01,0.22,9,(2),20,"Editeur(s) / Développeur(s) Shaba Games Activision
Sortie France 18 nov. 2005
Genre(s) Combat Action
Classification +3 ans
Web Site officiel
Support(s) Cartouche Nintendo Game Disc DVD
Langue de la version disponible en France Voix en français Textes en français"
7301,Sniper: Ghost Warrior 2,X360,2013.0,Shooter,City Interactive,0.06,0.13,0.0,0.02,0.22,16,(2),16.5,"Editeur(s) / Développeur(s) CI Games
Sortie France 04 juin 2021
Genre(s) FPS Action
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store Steam Windows Store
Langue de la version disponible en France Textes en français Voix en anglais
Accessoire(s) compatible(s) Manette"
7302,Over G Fighters,X360,2006.0,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.22,6,(35),11.5,"Editeur(s) / Développeur(s) Taito Ubisoft
Sortie France 29 juin 2006
Genre(s) Tir Wargame Simulation
Classification +12 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs Internet : 2-8 joueurs, 2 joueurs (ecran splitté)
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
7303,Sailor Moon,SNES,1993.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,--,(21),14.5,"Editeur(s) / Développeur(s) Angel Studios
Sortie France Date de sortie inconnue
Genre(s) Beat'em All
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Date de sortie (au Japon) 27 août 1993"
7304,Apache: Air Assault,PS3,2010.0,Simulation,Activision,0.11,0.07,0.0,0.03,0.22,no_data,no_data,no_data,no_data
7305,One Piece: Pirate Warriors 3,PSV,2015.0,Action,Namco Bandai Games,0.0,0.07,0.13,0.02,0.22,13,(6),16.5,"Editeur(s) / Développeur(s) Bandai Namco OMEGA Force Bandai Namco Entertainment Tecmo Koei
Sortie France 28 août 2015
Genre(s) Beat'em All
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Online Blu-Ray New Game Media
Date de sortie (au Japon) 26 mars 2015"
7306,Herdy Gerdy,PS2,2002.0,Adventure,Eidos Interactive,0.11,0.08,0.0,0.03,0.22,15,(26),12.6,"Editeur(s) / Développeur(s) Eidos Interactive Core Design
Sortie France 22 févr. 2002
Genre(s) Plate-Forme Aventure
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
7307,Armored Core V,X360,2012.0,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.22,14,(20),15.6,"Editeur(s) / Développeur(s) Bandai Namco From Software
Sortie France 23 mars 2012
Arrêt définitif des serveurs 20 mars 2014
Genre(s) Action
Classification +12 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 2012
Date de sortie (au Japon) 26 janvier 2012"
7308,EVE Online,PC,2003.0,Role-Playing,CCP,0.0,0.19,0.0,0.02,0.22,18,(124),16.6,"Editeur(s) / Développeur(s) CCP
Sortie France 06 mai 2003
Genre(s) MMORPG Sandbox
Thème(s) Science-Fiction
Classification +12 ans
Mode(s) Multi en ligne Multi en coopératif Multi en compétitif
Web Site officiel
Modèle(s) économique(s) Abonnement Options payantes Payant à l'acquisition
Support(s) Online
Langue de la version disponible en France Textes en français Voix en anglais Textes en anglais
Configuration minimale Windows XP / Vista / 7 Intel Pentium ou AMD 1 GHz 1 Go de RAM Carte 3D 64 Mo avec support Shader Model 2.0 (classe GeForce FX 5 ou ATi 9500, ATi X300) Modem 56k
Configuration conseillée Windows XP/Vista/7 ; Intel Pentium ou AMD 2 GHz ; 2 Go de RAM ; Carte 3D 256 Mo avec support Shader Model 2.0 (classe GeForce 8 ou ATi 3000) ; Connexion internet haut débit
Espace nécessaire pour l'installation 6 Go"
7309,Digimon World Re:Digitize,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,--,(8),16.5,"Editeur(s) / Développeur(s) Bandai Namco Tri Crescendo
Sortie France 2012
Genre(s) RPG Action
Support(s) UMD"
7310,Ninja Gaiden: Dragon Sword,DS,2008.0,Action,Tecmo Koei,0.17,0.02,0.02,0.02,0.22,14,(58),16.3,"Editeur(s) / Développeur(s) Team Ninja Tecmo
Sortie France 27 juin 2008
Genre(s) Aventure Action
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche"
7311,Ride,PS4,2015.0,Racing,Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22,no_data,no_data,no_data,no_data
7312,Blue Dragon Plus,DS,2008.0,Role-Playing,Ignition Entertainment,0.12,0.04,0.05,0.01,0.22,11,(13),14.6,"Editeur(s) / Développeur(s) Brownie Brown Ignition Entertainment
Sortie France 27 mars 2009
Genre(s) RPG Stratégie
Classification +7 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) mars 2009
Date de sortie (au Japon) 04 septembre 2008
Langue de la version disponible en France Voix en français Textes en français"
7313,Lords of the Fallen,XOne,2014.0,Role-Playing,Square Enix,0.1,0.1,0.0,0.02,0.22,14,(22),14.5,"Editeur(s) / Développeur(s) Deck13 CI Games
Sortie France 31 oct. 2014
Genre(s) RPG Action
Thème(s) Heroic Fantasy
Classification +16 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Contenu Xbox Live Blu-Ray App Store Online Google Play DVD PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
7314,NBA in the Zone 2000,PS,2000.0,Sports,Konami Digital Entertainment,0.12,0.08,0.0,0.01,0.21,--,no_data,no_data,"Editeur(s) / Développeur(s) Konami
Sortie France 2000
Genre(s) Sport
Classification +3 ans
Support(s) Cartouche CD
Date de sortie (aux Etats-Unis) 2000"
7315,Dark Summit,PS2,2001.0,Sports,THQ,0.11,0.08,0.0,0.03,0.21,no_data,no_data,no_data,no_data
7316,Afrika,PS3,2008.0,Adventure,Unknown,0.12,0.0,0.08,0.01,0.21,18,(28),18.1,"Editeur(s) / Développeur(s) Rhino Studios Sony
Sortie France Le jeu est annulé
Genre(s) Simulation
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) octobre 2009
Date de sortie (au Japon) 28 août 2008
Langue de la version disponible en France Voix en japonais Textes en japonais"
7317,Cabela's Big Game Hunter: Ultimate Challenge,PS,2001.0,Sports,Activision Value,0.12,0.08,0.0,0.01,0.21,no_data,no_data,no_data,no_data
7318,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006.0,Role-Playing,Ghostlight,0.1,0.03,0.06,0.03,0.21,17,(21),17.1,"Editeur(s) / Développeur(s) Falcom Ghostlight Xseed Games
Sortie France 28 oct. 2011
Genre(s) RPG
Classification +12 ans
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 29 mars 2011"
7319,Are You Smarter Than a 5th Grader? Back to School,Wii,2010.0,Misc,Nintendo,0.2,0.0,0.0,0.02,0.21,--,(0),--,"Editeur(s) / Développeur(s) THQ
Sortie France Date de sortie inconnue
Genre(s) Autres
Support(s) DVD
Date de sortie (aux Etats-Unis) 09 novembre 2010"
7320,Steins;Gate,PSV,2013.0,Adventure,PQube,0.07,0.09,0.0,0.05,0.21,--,(1),14,"Editeur(s) / Développeur(s) 5pb
Sortie France 12 févr. 2019
Genre(s) Visual Novel
Date de sortie (au Japon) 2018"
7321,The Dukes of Hazzard: Return of the General Lee,PS2,2004.0,Racing,Ubisoft,0.11,0.08,0.0,0.03,0.21,no_data,no_data,no_data,no_data
7322,Pandemonium!,PS,1996.0,Platform,BMG Interactive Entertainment,0.12,0.08,0.0,0.01,0.21,15,(6),16,"Editeur(s) / Développeur(s) Ideaworks3D Eidos Interactive BMG Interactive Crystal Dynamics Electronic Arts
Sortie France 1996
Genre(s) Plate-Forme Action
Classification +3 ans
Support(s) CD Cartouche PlayStation Store App Store
Langue de la version disponible en France Textes en français"
7323,SingStar: Back to the 80s,PS3,2011.0,Misc,Sony Computer Entertainment,0.0,0.16,0.0,0.05,0.21,8,no_data,no_data,"Editeur(s) / Développeur(s) Sony
Sortie France 26 oct. 2011
Genre(s) Party-Game Autres
Classification +12 ans
Nombre maximum de joueurs 1 à 8 joueurs
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
7324,Namco Museum: 50th Anniversary,GC,2005.0,Misc,Namco Bandai Games,0.17,0.04,0.0,0.01,0.21,6,(1),14,"Editeur(s) / Développeur(s) Digital Eclipse Namco
Sortie France 12 mai 2006
Genre(s) Compilation
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Nintendo Game Disc Cartouche CD
Langue de la version disponible en France Voix en français Textes en français Textes en anglais"
7325,Crash 'N' Burn,PS2,2004.0,Racing,Eidos Interactive,0.11,0.08,0.0,0.03,0.21,11,(17),16.9,"Editeur(s) / Développeur(s) Eidos Interactive Climax
Sortie France 03 déc. 2004
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 à 16 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
7326,NBA,PSP,2005.0,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.02,0.21,18,(13),16.1,"Editeur(s) / Développeur(s) Visual Concepts 2K Games
Sortie France 09 sept. 2022
Genre(s) Sport"
7327,Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009.0,Fighting,Ubisoft,0.11,0.08,0.0,0.03,0.21,14,(5),14.4,"Editeur(s) / Développeur(s) Game Arts Ubisoft
Sortie France 01 oct. 2009
Genre(s) Combat
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
7328,Pro Yakyuu Greatest Nine '97,SAT,1997.0,Sports,Sega,0.0,0.0,0.21,0.0,0.21,no_data,no_data,no_data,no_data
7329,Transformers: Dark of the Moon,3DS,2011.0,Action,Activision,0.16,0.04,0.0,0.02,0.21,5,(9),6.6,"Editeur(s) / Développeur(s) Behaviour Interactive Activision
Sortie France 24 juin 2011
Genre(s) Action
Classification +7 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
7330,Final Fantasy Fables: Chocobo's Dungeon,Wii,2007.0,Role-Playing,Square Enix,0.09,0.0,0.11,0.01,0.21,14,(2),14.5,"Editeur(s) / Développeur(s) Square Enix
Sortie France 20 mars 2019
Genre(s) Dungeon RPG
Modèle(s) économique(s) Payant à l'acquisition"
7331,Lunar: Silver Star Story Complete,SAT,1997.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.21,0.0,0.21,--,(3),17.7,"Editeur(s) / Développeur(s) Game Arts Working Designs Kadokawa Shoten
Sortie France Le jeu est annulé
Genre(s) RPG
Support(s) CD
Date de sortie (aux Etats-Unis) 1993
Date de sortie (au Japon) 26 juin 1992"
7332,Dorabase DS: Dramatic Stadium,DS,2007.0,Sports,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21,--,(0),--,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Sport
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 20 décembre 2007"
7333,Disaster Report,PS2,2002.0,Action,Agetec,0.03,0.02,0.15,0.01,0.21,--,(2),16.5,"Editeur(s) / Développeur(s) Irem Irem Software
Sortie France 07 avr. 2020
Genre(s) Action Aventure
Web Site officiel
Titre aux Etats-Unis Disaster Report 4 Plus : Summer Memories
Titre au Japon Zettai Zetsumei Toshi 4 : Summer Memories
Support(s) Blu-Ray
Date de sortie (au Japon) 22 novembre 2018"
7334,EVE: burst error,SAT,1997.0,Adventure,Imagineer,0.0,0.0,0.21,0.0,0.21,no_data,no_data,no_data,no_data
7335,We Sing Robbie Williams,Wii,2010.0,Misc,Nordic Games,0.0,0.19,0.0,0.03,0.21,no_data,no_data,no_data,no_data
7336,Backyard NFL Football '09,Wii,2008.0,Sports,Atari,0.2,0.0,0.0,0.02,0.21,--,(0),--,"Editeur(s) / Développeur(s) Atari Humongous Entertainment
Sortie France Date de sortie inconnue
Genre(s) Sport
Classification +3 ans
Support(s) DVD
Date de sortie (aux Etats-Unis) 21 octobre 2008"
7337,Pro Evolution Soccer 2012,Wii,2011.0,Action,Konami Digital Entertainment,0.08,0.08,0.03,0.02,0.21,13,(39),14,"Editeur(s) / Développeur(s) Konami
Sortie France 10 nov. 2011
Genre(s) Sport
Classification +3 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs sur un même écran ou en ligne
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
7338,Akiba's Trip: Undead & Undressed,PSV,2013.0,Action,Nippon Ichi Software,0.09,0.02,0.08,0.03,0.21,no_data,no_data,no_data,no_data
7339,Speed Racer: The Videogame,PS2,2008.0,Racing,Warner Bros. Interactive Entertainment,0.1,0.08,0.0,0.03,0.21,no_data,no_data,no_data,no_data
7340,College Hoops 2K7,X360,2006.0,Sports,Take-Two Interactive,0.2,0.0,0.0,0.02,0.21,--,no_data,no_data,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 4ème trimestre 2006
Genre(s) Sport
Classification +3 ans
Support(s) Blu-Ray DVD"
7341,The Amazing Spider-Man 2 (2014),XOne,2014.0,Action,Activision,0.12,0.07,0.0,0.02,0.21,13,(28),15.4,"Editeur(s) / Développeur(s) Beenox Studios Gameloft Activision
Sortie France avr. 2014
Genre(s) Action
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Google Play Cartouche iDensity eShop Blu-Ray DVD App Store Online
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
7342,Big League Sports,X360,2011.0,Sports,Activision,0.18,0.02,0.0,0.01,0.21,5,(1),10,"Editeur(s) / Développeur(s) Robomodo Activision
Sortie France 10 nov. 2011
Genre(s) Sport Party-Game
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 4 en local
Support(s) DVD
Date de sortie (aux Etats-Unis) 4ème trimestre 2011
Langue de la version disponible en France Voix en français Textes en français"
7343,Bratz: Forever Diamondz,GC,2006.0,Adventure,THQ,0.17,0.04,0.0,0.01,0.21,6,(2),19,"Editeur(s) / Développeur(s) Barking Lizards Blitz Games THQ
Sortie France 27 oct. 2006
Genre(s) Action Aventure Autres Party-Game
Classification +3 ans
Mode(s) Jouable en solo
Support(s) DVD Nintendo Game Disc Cartouche
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
7344,WCW Backstage Assault,PS,1999.0,Action,Electronic Arts,0.12,0.08,0.0,0.01,0.21,10,(8),14,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 07 déc. 2000
Genre(s) Action
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Langue de la version disponible en France Textes en français Voix en anglais"
7345,UFC Undisputed 2010,PSP,2010.0,Fighting,THQ,0.11,0.07,0.0,0.04,0.21,14,(22),15.8,"Editeur(s) / Développeur(s) Yuke's Media Creation THQ
Sortie France 10 sept. 2010
Genre(s) Combat Sport
Classification +16 ans
Web Site officiel
Support(s) UMD"
7346,Baja: Edge of Control,PS3,2008.0,Racing,THQ,0.1,0.08,0.0,0.04,0.21,12,(1),13,"Editeur(s) / Développeur(s) THQ Nordic
Sortie France 14 sept. 2017
Genre(s) Course
Modèle(s) économique(s) Payant à l'acquisition"
7347,Wild Wild Racing,PS2,2000.0,Racing,Interplay,0.1,0.08,0.0,0.03,0.21,15,(22),13.2,"Editeur(s) / Développeur(s) Virgin Interactive Rage Software
Sortie France 24 nov. 2000
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français"
7348,Magician's Quest: Town of Magic,3DS,2012.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,no_data,no_data,no_data,no_data
7349,The Bard's Tale,PS2,2004.0,Role-Playing,Ubisoft,0.1,0.08,0.0,0.03,0.21,14,(9),15,"Editeur(s) / Développeur(s) inXile Entertainment Ubisoft
Sortie France 24 mars 2005
Genre(s) Action RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) CD
Langue de la version disponible en France Textes en français Voix en anglais"
7350,NCAA March Madness 08,X360,2007.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.21,--,(0),--,"Editeur(s) / Développeur(s) EA Canada EA Sports
Sortie France Date de sortie inconnue
Genre(s) Sport
Classification +3 ans
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 11 décembre 2007"
7351,Momotarou Dentetsu 16,PS2,2006.0,Misc,Hudson Soft,0.0,0.0,0.21,0.0,0.21,no_data,no_data,no_data,no_data
