Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
9357,Retro Atari Classics,DS,2005.0,Misc,Atari,0.12,0.0,0.0,0.01,0.13,2,(12),4.6,"Editeur(s) / Développeur(s) Atari
Sortie France 11 mars 2005
Genre(s) Compilation
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) Cartouche
Langue de la version disponible en France Voix en anglais Textes en anglais"
9358,NHL 2K9,PS3,2008.0,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,15,(9),14.6,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 12 sept. 2008
Genre(s) Sport
Classification +16 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 7 joueurs Offline et 12 joueurs Online
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 30 septembre 2008
Langue de la version disponible en France Textes en français Voix en anglais"
9359,Pro Yaky? Spirits 6,PS2,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9360,Freddi Fish: ABC under the sea,DS,2008.0,Misc,Atari,0.13,0.0,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9361,Puzzle Kingdoms,DS,2009.0,Puzzle,Zoo Digital Publishing,0.12,0.0,0.0,0.01,0.13,--,(1),14,"Editeur(s) / Développeur(s) Infinite Interactive Zushi
Sortie France 02 sept. 2009
Genre(s) Puzzle-Game
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 14 avril 2009"
9362,Shovel Knight,3DS,2015.0,Platform,Yacht Club Games,0.07,0.04,0.01,0.01,0.13,18,(14),17.2,"Editeur(s) / Développeur(s) Yacht Club Games
Sortie France 06 nov. 2014
Genre(s) Action Aventure
Thème(s) Heroic Fantasy
Classification +3 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) eShop
Date de sortie (aux Etats-Unis) 26 juin 2014
Langue de la version disponible en France Voix en anglais Textes en anglais"
9363,Hyperdimension Idol Neptunia PP,PSV,2013.0,Misc,Namco Bandai Games,0.04,0.03,0.04,0.02,0.13,12,(4),12,"Editeur(s) / Développeur(s) Compile Heart
Sortie France 06 juin 2014
Genre(s) Simulation Rythme
Thème(s) Science-Fiction Heroic Fantasy
Classification +12 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Options payantes Payant à l'acquisition
Support(s) New Game Media
Date de sortie (au Japon) 20 juin 2013
Langue de la version disponible en France Voix en anglais Textes en anglais Voix en japonais"
9364,Paperboy / Rampage,GBA,2005.0,Misc,Zoo Digital Publishing,0.1,0.04,0.0,0.0,0.13,9,(1),1,"Editeur(s) / Développeur(s) Midway
Sortie France 10 mars 2006
Genre(s) Compilation
Classification +16 ans
Nombre maximum de joueurs 4 joueurs sans fil
Web Site officiel
Support(s) UMD
Langue de la version disponible en France Voix en anglais Textes en anglais"
9365,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,DS,2010.0,Role-Playing,Spike,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9366,Ben 10 Galactic Racing,3DS,2011.0,Racing,D3Publisher,0.07,0.06,0.0,0.01,0.13,--,(1),15,"Editeur(s) / Développeur(s) D3 Publisher Monkey Bar Games
Sortie France 1er trimestre 2012
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs oui
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 11 octobre 2011"
9367,Sentou Kokka Air Land Battle,PS,1995.0,Strategy,Sony Computer Entertainment,0.0,0.0,0.13,0.01,0.13,no_data,no_data,no_data,no_data
9368,NTRA Breeders' Cup World Thoroughbred Championships,PS2,2005.0,Simulation,Bethesda Softworks,0.07,0.05,0.0,0.02,0.13,no_data,no_data,no_data,no_data
9369,Tak 2: The Staff of Dreams,XB,2004.0,Platform,THQ,0.1,0.03,0.0,0.0,0.13,14,(1),18,"Editeur(s) / Développeur(s) Helixe Avalanche Software THQ
Sortie France 25 mars 2005
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Support(s) DVD Nintendo Game Disc Cartouche
Langue de la version disponible en France Voix en français Textes en français Voix en anglais Textes en anglais"
9370,Hulk Hogan's Main Event,X360,2011.0,Fighting,505 Games,0.1,0.02,0.0,0.01,0.13,--,(3),11,"Editeur(s) / Développeur(s) Panic Button Majesco
Sortie France 24 févr. 2012
Genre(s) Sport Coaching
Classification +12 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 04 octobre 2011"
9371,Transformers: Devastation,XOne,2015.0,Action,Activision,0.09,0.03,0.0,0.01,0.13,14,(2),16.5,"Editeur(s) / Développeur(s) Activision PlatinumGames
Sortie France 06 oct. 2015
Genre(s) Beat'em All"
9372,Euro Truck Simulator 2,PC,2012.0,Action,SCS Software,0.0,0.12,0.0,0.02,0.13,16,(478),17.3,"Editeur(s) / Développeur(s) Anuman Interactive SCS Software
Sortie France 19 oct. 2012
Genre(s) Gestion Simulation
Thème(s) Poids lourds
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
9373,DmC: Devil May Cry,XOne,2015.0,Action,Capcom,0.08,0.04,0.0,0.01,0.13,18,(30),16.3,"Editeur(s) / Développeur(s) Capcom
Sortie France 08 mars 2019
Genre(s) Plate-Forme Beat'em All
Classification +18 ans"
9374,WipeOut 3 The Game,WiiU,2012.0,Action,Activision,0.12,0.0,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9375,Ys: The Ark of Napishtim,PS2,2005.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.02,0.13,14,(24),16.2,"Editeur(s) / Développeur(s) Falcom Konami
Sortie France 15 sept. 2005
Genre(s) RPG Action
Classification +3 ans
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
9376,Peter Jackson's King Kong: The Official Game of the Movie,DS,2005.0,Action,Ubisoft,0.12,0.0,0.0,0.01,0.13,6,(40),6.5,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 08 déc. 2005
Genre(s) Action FPS
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) Cartouche
Langue de la version disponible en France Textes en français Voix en anglais"
9377,Brain Assist,DS,2007.0,Misc,Sega,0.12,0.0,0.0,0.01,0.13,5,(6),11.7,"Editeur(s) / Développeur(s) Sega
Sortie France 29 févr. 2008
Genre(s) Autres Réflexion
Classification +3 ans
Nombre maximum de joueurs jusqu'à 4 joueurs
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 21 juin 2007
Langue de la version disponible en France Voix en français Textes en français"
9378,Azure Dreams,PS,1997.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,--,(2),19,"Editeur(s) / Développeur(s) Konami
Sortie France 1998
Genre(s) RPG
Support(s) Cartouche CD
Langue de la version disponible en France Textes en français"
9379,Rumble Roses XX,X360,2006.0,Fighting,Konami Digital Entertainment,0.07,0.01,0.04,0.01,0.13,12,(28),12.1,"Editeur(s) / Développeur(s) Konami
Sortie France 18 mai 2006
Genre(s) Combat
Classification +12 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 4 joueurs offline et online
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
9380,Space Camp,Wii,2009.0,Action,Activision,0.12,0.0,0.0,0.01,0.13,--,(0),--,"Editeur(s) / Développeur(s) Activision
Sortie France Date de sortie inconnue
Genre(s) Party-Game
Classification +3 ans
Support(s) DVD"
9381,SingStar Latino,PS2,2007.0,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.13,no_data,no_data,no_data,no_data
9382,Bakugan: Battle Trainer,DS,2010.0,Action,Activision,0.12,0.0,0.0,0.01,0.13,--,(6),12.5,"Editeur(s) / Développeur(s) Activision Now Production
Sortie France 07 mai 2010
Genre(s) Jeu de cartes
Classification +12 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 2010"
9383,Phantom Brave: We Meet Again,Wii,2009.0,Role-Playing,Nippon Ichi Software,0.12,0.0,0.01,0.01,0.13,--,(0),--,"Editeur(s) / Développeur(s) Koei Nippon Ichi Software
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 14 août 2009
Date de sortie (au Japon) 12 mars 2009"
9384,Monster Rancher DS,DS,2008.0,Role-Playing,Tecmo Koei,0.08,0.0,0.05,0.01,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) Tecmo
Sortie France mars 2010
Genre(s) Action Aventure
Support(s) Cartouche
Date de sortie (au Japon) juillet 2007"
9385,Kurt Warner's Arena Football Unleashed,PS,2000.0,Sports,Midway Games,0.07,0.05,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9386,Suite PreCure: Melody Collection,DS,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9387,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008.0,Role-Playing,Atlus,0.07,0.05,0.0,0.02,0.13,--,(1),17,"Editeur(s) / Développeur(s) Atlus
Sortie France Date de sortie inconnue
Genre(s) Action RPG
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 12 mai 2009
Date de sortie (au Japon) 23 octobre 2008"
9388,NHL 2K9,PS2,2008.0,Sports,Take-Two Interactive,0.07,0.05,0.0,0.02,0.13,--,(2),11,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 12 sept. 2008
Genre(s) Sport
Classification +16 ans
Nombre maximum de joueurs 2 à 10 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 3ème trimestre 2008
Langue de la version disponible en France Textes en français Voix en anglais"
9389,Venetica,X360,2010.0,Role-Playing,DTP Entertainment,0.09,0.03,0.0,0.01,0.13,12,(22),14.7,"Editeur(s) / Développeur(s) DTP Entertainment AG Deck 13 Interactive
Sortie France 21 janv. 2010
Genre(s) RPG
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) Blu-Ray DVD"
9390,Disney's Kim Possible: Kimmunicator,DS,2005.0,Platform,Disney Interactive Studios,0.11,0.01,0.0,0.01,0.13,10,(9),11.7,"Editeur(s) / Développeur(s) Buena Vista Interactive
Sortie France 10 mars 2006
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) Cartouche"
9391,James Bond 007: Legends,WiiU,2012.0,Shooter,Activision,0.07,0.05,0.0,0.01,0.13,7,(21),12.2,"Editeur(s) / Développeur(s) Eurocom Activision
Sortie France 15 févr. 2013
Genre(s) FPS
Classification +16 ans
Nombre maximum de joueurs 2 à 12 joueurs
Support(s) iDensity
Langue de la version disponible en France Voix en français Textes en français"
9392,Rogue Ops,XB,2003.0,Action,Kemco,0.1,0.03,0.0,0.0,0.13,13,(7),15.9,"Editeur(s) / Développeur(s) Nobilis Kemco
Sortie France 06 févr. 2004
Genre(s) Action Infiltration
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) DVD Nintendo Game Disc
Langue de la version disponible en France Voix en français Textes en français Voix en anglais Textes en anglais"
9393,NBA Hoopz,PS,2001.0,Sports,Midway Games,0.07,0.05,0.0,0.01,0.13,10,(2),15,"Editeur(s) / Développeur(s) Midway
Sortie France 20 avr. 2000
Genre(s) Sport
Classification +3 ans
Support(s) GDROM CD
Langue de la version disponible en France Voix en français Textes en français Voix en anglais Textes en anglais"
9394,Transworld Surf,XB,,Sports,Atari,0.1,0.03,0.0,0.0,0.13,15,(6),16.8,"Editeur(s) / Développeur(s) Angel Studios Atari
Sortie France 14 mars 2002
Genre(s) Sport
Classification +3 ans
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
9395,Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.02,0.13,--,(3),3,"Editeur(s) / Développeur(s) HB Studios Bigben Interactive
Sortie France 21 nov. 2014
Genre(s) Sport
Thème(s) Rugby
Classification +3 ans
Mode(s) Jouable en solo Multi en local Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
9396,MLB 11: The Show,PS2,2011.0,Sports,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) Sony Interactive Entertainment
Sortie France 09 juil. 2018
Genre(s) Sport"
9397,Castrol Honda Superbike Racing,PS,1998.0,Racing,THQ,0.07,0.05,0.0,0.01,0.13,--,(1),10,"Editeur(s) / Développeur(s) Midas Interactive Intense Entertainment Interactive Entertainment
Sortie France 30 sept. 2000
Genre(s) Course Sport
Classification +3 ans
Support(s) CD"
9398,History Civil War: Secret Missions,X360,2008.0,Shooter,Activision,0.12,0.0,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9399,Army Men: Green Rogue,PS2,2001.0,Action,3DO,0.06,0.05,0.0,0.02,0.13,11,(2),14.5,"Editeur(s) / Développeur(s) 3DO Infogrames
Sortie France avr. 2001
Genre(s) Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) DVD"
9400,My Spanish Coach,PSP,2008.0,Misc,Ubisoft,0.12,0.0,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9401,Chessmaster,XB,2004.0,Misc,Ubisoft,0.1,0.03,0.0,0.0,0.13,17,(3),17.7,"Editeur(s) / Développeur(s) Mindscape Ubisoft
Sortie France oct. 1999
Genre(s) Réflexion Jeu de société
Classification +3 ans
Support(s) CD Cartouche
Langue de la version disponible en France Voix en français Textes en français"
9402,Over the Hedge: Hammy Goes Nuts!,DS,2006.0,Platform,Activision,0.12,0.0,0.0,0.01,0.13,8,(3),11.7,"Editeur(s) / Développeur(s) Amaze Entertainment Activision
Sortie France 05 janv. 2007
Genre(s) Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs 1 joueur
Web Site officiel
Support(s) Cartouche"
9403,Fatal Inertia,X360,2007.0,Racing,Tecmo Koei,0.12,0.0,0.0,0.01,0.13,10,(17),13.1,"Editeur(s) / Développeur(s) Koei
Sortie France 14 sept. 2007
Genre(s) Combat Course
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 8 joueurs en liaison multiconsoles et 8 joueurs Online.
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 11 septembre 2007
Date de sortie (au Japon) 06 septembre 2007
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Ne fonctionne pas sur TV 50 Hz."
9404,Superman: The Man of Steel,XB,2002.0,Action,Atari,0.1,0.03,0.0,0.0,0.13,8,(4),6.3,"Editeur(s) / Développeur(s) Circus Freak Infogrames
Sortie France 13 déc. 2002
Genre(s) Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais"
9405,Ken to Mahou to Gakuen Mono. 3,PSP,2010.0,Role-Playing,Acquire,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9406,Greg Hastings Paintball 2,Wii,2010.0,Shooter,505 Games,0.12,0.0,0.0,0.01,0.13,--,(2),9.5,"Editeur(s) / Développeur(s) Majesco
Sortie France 14 sept. 2010
Genre(s) Autres
Support(s) DVD"
9407,The Flintstones: Bedrock Bowling,PS,2000.0,Sports,Ubisoft,0.07,0.05,0.0,0.01,0.13,--,(1),13,"Editeur(s) / Développeur(s) Adrenalin Studio Southpeak Interactive
Sortie France 19 janv. 2001
Genre(s) Course Action
Classification +3 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 2000"
9408,Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,2014.0,Adventure,Activision,0.08,0.04,0.0,0.01,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) Wayforward Technologies
Sortie France 31 oct. 2014
Genre(s) Action Aventure
Classification +7 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) eShop Cartouche
Langue de la version disponible en France Textes en français"
9409,NHL 2003,GC,2002.0,Sports,Electronic Arts,0.1,0.03,0.0,0.0,0.13,16,(18),18,"Editeur(s) / Développeur(s) EA Canada Electronic Arts
Sortie France 17 oct. 2002
Genre(s) Sport
Classification +3 ans
Support(s) CD DVD Nintendo Game Disc
Date de sortie (aux Etats-Unis) 02 octobre 2002
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
9410,Chicken Run,PS,2000.0,Adventure,Eidos Interactive,0.07,0.05,0.0,0.01,0.13,14,(31),15.5,"Editeur(s) / Développeur(s) Blitz Games Eidos Interactive THQ
Sortie France 24 nov. 2000
Genre(s) Action Infiltration Puzzle-Game
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Cartouche CD GDROM
Langue de la version disponible en France Voix en français Textes en français"
9411,Scene It? Bright Lights! Big Screen!,PS3,2009.0,Misc,Warner Bros. Interactive Entertainment,0.1,0.01,0.0,0.01,0.13,13,(11),15.2,"Editeur(s) / Développeur(s) Warner Interactive A2M
Sortie France 03 déc. 2009
Genre(s) Party-Game Jeu de société
Classification +12 ans
Nombre maximum de joueurs Jusqu'à 4 joueurs
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 4ème trimestre 2009
Configuration conseillée 4 Buzzers Buzz!"
9412,My Baby: First Steps,Wii,2009.0,Simulation,SouthPeak Games,0.12,0.0,0.0,0.01,0.13,no_data,no_data,no_data,no_data
9413,Pro Baseball Spirits 2015,PSV,2015.0,Action,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9414,Shining Force III,SAT,1997.0,Strategy,Sega,0.0,0.0,0.13,0.0,0.13,--,(7),19.1,"Editeur(s) / Développeur(s) Camelot Software Sega
Sortie France 1997
Genre(s) Tactique RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) CD"
9415,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PSP,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9416,Tales of the Heroes: Twin Brave,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,14,(7),16.9,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Beat'em All
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 23 février 2012"
9417,WWE Survivor Series,GBA,2004.0,Fighting,THQ,0.09,0.04,0.0,0.0,0.13,9,(6),15,"Editeur(s) / Développeur(s) Jakks Pacific THQ
Sortie France 26 nov. 2004
Genre(s) Combat Sport
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche
Langue de la version disponible en France Voix en anglais Textes en anglais"
9418,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,DS,2006.0,Action,Sega,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9419,Super Robot Wars BX,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,--,(0),--,"Editeur(s) / Développeur(s) Bandai Namco Entertainment Banpresto
Sortie France Date de sortie inconnue
Genre(s) Tactical RPG
Thème(s) Mecha Robots
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs 1
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Titre au Japon スーパーロボット大戦BX
Support(s) Cartouche
Date de sortie (au Japon) 20 août 2015"
9420,Persona 4: Arena,X360,2012.0,Fighting,Atlus,0.08,0.02,0.03,0.01,0.13,13,(2),15,"Editeur(s) / Développeur(s) Final Strike Games EA Nexon
Sortie France 14 juil. 2020
Genre(s) FPS
Thème(s) Futuriste
Classification +12 ans
Mode(s) Multi en ligne"
9421,Tomb Raider: Legend,XB,2006.0,Action,Eidos Interactive,0.1,0.03,0.0,0.0,0.13,15,(127),16.3,"Editeur(s) / Développeur(s) Crystal Dynamics
Sortie France 31 mars 2011
Genre(s) Action Plate-Forme
Classification +16 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 22 mars 2011
Langue de la version disponible en France Voix en français Textes en français"
9422,Nagano Winter Olympics '98,PS,1997.0,Sports,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,--,(6),11,"Editeur(s) / Développeur(s) Konami
Sortie France 1998
Genre(s) Sport
Support(s) Cartouche CD
Date de sortie (aux Etats-Unis) 1998
Date de sortie (au Japon) 1997"
9423,Destroy All Humans! Path of the Furon,X360,2008.0,Action,THQ,0.08,0.04,0.0,0.01,0.13,10,(25),14.4,"Editeur(s) / Développeur(s) Sandblast Games THQ
Sortie France 13 févr. 2009
Genre(s) Action
Classification +16 ans
Mode(s) Multi sur le même écran
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) Le jeu est annulé"
9424,Winning Post 5,PS2,2001.0,Sports,Tecmo Koei,0.0,0.0,0.13,0.0,0.13,no_data,no_data,no_data,no_data
9425,Star Wars: Lethal Alliance,PSP,2006.0,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13,13,(24),12,"Editeur(s) / Développeur(s) Ubisoft Montreal Ubisoft
Sortie France 07 déc. 2006
Genre(s) Action
Classification +12 ans
Nombre maximum de joueurs 1-2 joueurs
Web Site officiel
Support(s) UMD"
9426,Midnight Mysteries: The Edgar Allan Poe Conspiracy,DS,2010.0,Adventure,Foreign Media Games,0.08,0.04,0.0,0.01,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) Square Enix
Sortie France 25 mars 2011
Genre(s) Autres
Classification +7 ans
Support(s) Cartouche"
9427,All Star Cheer Squad 2,Wii,2009.0,Sports,THQ,0.12,0.0,0.0,0.01,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) THQ
Sortie France 4ème trimestre 2009
Genre(s) Rythme Action
Classification +3 ans
Support(s) DVD"
9428,Frogger Beyond,GC,2002.0,Platform,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,--,no_data,no_data,"Editeur(s) / Développeur(s) Konami
Sortie France 27 juin 2003
Genre(s) Aventure Plate-Forme Action
Support(s) CD Nintendo Game Disc DVD"
