Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
14538,Robin Hood: Defender of the Crown,XB,2003.0,Strategy,Capcom,0.02,0.01,0.0,0.0,0.03,11,(5),12.8,"Editeur(s) / Développeur(s) Cinemaware Nobilis Capcom
Sortie France 27 nov. 2003
Genre(s) Action Stratégie
Classification +7 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) CD DVD
Langue de la version disponible en France Textes en français Voix en anglais"
14539,Street Jam Basketball,GBA,2004.0,Sports,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Zoo Digital
Sortie France 27 août 2004
Genre(s) Sport
Nombre maximum de joueurs Oui
Support(s) Cartouche"
14540,Master of Monsters: Disciples of Gaia,PS,1997.0,Strategy,Agetec,0.02,0.01,0.0,0.0,0.03,--,(1),0,"Editeur(s) / Développeur(s) ASCII Agetec
Sortie France 1998
Genre(s) Tactique RPG
Support(s) PlayStation Store CD
Date de sortie (aux Etats-Unis) 1998
Date de sortie (au Japon) 1997"
14541,Armored Core: Last Raven Portable,PSP,2010.0,Simulation,From Software,0.0,0.0,0.03,0.0,0.03,--,(3),15,"Editeur(s) / Développeur(s) From Software
Sortie France 14 juil. 2010
Genre(s) Action
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 06 mai 2010
Date de sortie (au Japon) 04 mars 2010"
14542,SD Gundam: Gashapon Wars,Wii,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Stratégie
Support(s) DVD
Date de sortie (au Japon) 24 juin 2010"
14543,Commander: Conquest of the Americas,PC,2010.0,Strategy,Paradox Interactive,0.0,0.02,0.0,0.01,0.03,--,(2),13,"Editeur(s) / Développeur(s) Nitro Games Paradox Interactive
Sortie France 30 juil. 2010
Genre(s) Stratégie Gestion
Classification +16 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 30 juillet 2010"
14544,Curious George,XB,2006.0,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,10,(2),14,"Editeur(s) / Développeur(s) Namco Bandai Namco Monkey Bar Games Torus Games
Sortie France 30 nov. 2006
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Nintendo Game Disc Cartouche DVD
Langue de la version disponible en France Voix en français Textes en français"
14545,Disney's Aladdin,GBA,2003.0,Platform,Capcom,0.02,0.01,0.0,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Black Bean
Sortie France Le jeu est annulé
Genre(s) Réflexion Aventure
Classification +3 ans
Support(s) CD"
14546,Royal Palace of White Sword and The City of Gentiles,PC,2009.0,Role-Playing,Take-Two Interactive,0.0,0.02,0.0,0.01,0.03,no_data,no_data,no_data,no_data
14547,Virtual Pool: Tournament Edition,XB,2005.0,Sports,Global Star,0.02,0.01,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Global Star Take-Two Interactive
Sortie France 13 juil. 2005
Genre(s) Sport
Classification +7 ans
Support(s) DVD CD"
14548,Kung Fu Panda: Showdown of Legendary Legends,X360,2015.0,Action,Little Orbit,0.0,0.03,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14549,Nippon no Asoko de,PSP,2008.0,Misc,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) SCEE Studio Cambridge
Sortie France Date de sortie inconnue
Genre(s) Aventure
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 01 juin 2008"
14550,007: Quantum of Solace,PC,2008.0,Action,Activision,0.01,0.01,0.0,0.0,0.03,12,(72),12.8,"Editeur(s) / Développeur(s) Treyarch Activision
Sortie France 31 oct. 2008
Genre(s) FPS
Classification +16 ans
Nombre maximum de joueurs 2 à 16 joueurs
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Pentium IV 3 Ghz, 512 Mo ram (768 Mo sous Vista), Geforce 6600, Windows XP/Vista"
14551,MapleStory DS,DS,2010.0,Role-Playing,Nexon,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Nexon Europe
Sortie France Date de sortie inconnue
Genre(s) RPG
Classification +3 ans
Support(s) Cartouche"
14552,Phantasy Star Online 2: Episode 3 Deluxe Package,PSV,2015.0,Action,Sega,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14553,Pimp My Ride: Street Racing,DS,2009.0,Racing,Activision,0.03,0.0,0.0,0.0,0.03,6,(2),11,"Editeur(s) / Développeur(s) Activision
Sortie France 24 avr. 2009
Genre(s) Course
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
14554,Let's Dance with Mel B,PS3,2011.0,Sports,Black Bean Games,0.0,0.02,0.0,0.01,0.03,12,(1),1,"Editeur(s) / Développeur(s) Lightning Fish Black Bean
Sortie France 29 juin 2011
Genre(s) Rythme
Classification +12 ans
Nombre maximum de joueurs Jusqu'à 8 joueurs
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Playstation Move"
14555,Popeye: Rush for Spinach,GBA,2005.0,Platform,Atari,0.02,0.01,0.0,0.0,0.03,3,(3),8.3,"Editeur(s) / Développeur(s) Atari Namco
Sortie France 23 juin 2006
Genre(s) Course Action
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche"
14556,Culdcept,PS2,2002.0,Strategy,Sega,0.01,0.01,0.0,0.0,0.03,--,(1),17,"Editeur(s) / Développeur(s) Sega
Sortie France Date de sortie inconnue
Genre(s) Stratégie Jeu de cartes
Web Site officiel
Support(s) CD
Date de sortie (aux Etats-Unis) 05 décembre 2003
Date de sortie (au Japon) 26 septembre 2003"
14557,Beyblade Evolution,3DS,2013.0,Action,Rising Star Games,0.02,0.01,0.0,0.0,0.03,--,(3),8.3,"Editeur(s) / Développeur(s) Rising Star Games
Sortie France 17 oct. 2013
Genre(s) Autres
Web Site officiel
Support(s) Cartouche"
14558,Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,11,(13),7.8,"Editeur(s) / Développeur(s) Cyanide Studio Focus Home Interactive
Sortie France 16 juin 2016
Genre(s) Simulation Management
Thème(s) Cyclisme
Modèle(s) économique(s) Payant à l'acquisition"
14559,Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996.0,Role-Playing,NEC,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14560,BeatMania IIDX 15: DJ Troopers,PS2,2008.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14561,Heathcliff! The Fast and the Furriest,Wii,2010.0,Racing,Storm City Games,0.03,0.0,0.0,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Storm City Games
Sortie France Date de sortie inconnue
Genre(s) Autres
Support(s) DVD
Date de sortie (aux Etats-Unis) 05 novembre 2010"
14562,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015.0,Role-Playing,Compile Heart,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14563,Planet of the Apes,GBA,2001.0,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,9,(1),6,"Editeur(s) / Développeur(s) FoxNext Games
Sortie France 03 avr. 2018
Genre(s) Aventure Action
Thème(s) Post-apocalyptique
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store Steam"
14564,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011.0,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14565,Worms,PS3,2009.0,Strategy,Sony Computer Entertainment,0.0,0.02,0.0,0.01,0.03,8,(5),16.8,"Editeur(s) / Développeur(s) EA Mobile Team 17
Sortie France 13 juil. 2009
Genre(s) Stratégie Action
Classification +12 ans
Support(s) App Store Google Play
Date de sortie (aux Etats-Unis) 01 avril 2010"
14566,Drake & Josh: Talent Showdown,DS,2007.0,Adventure,THQ,0.03,0.0,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14567,Real World Golf,XB,2006.0,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) In2Games Aqua Pacific
Sortie France 25 août 2006
Genre(s) Sport
Support(s) DVD CD"
14568,Winx Club: Rockstars,DS,2010.0,Adventure,Namco Bandai Games,0.0,0.03,0.0,0.0,0.03,12,(6),12.8,"Editeur(s) / Développeur(s) RIZ Inc. Rainbow Studios
Sortie France 26 nov. 2010
Genre(s) Rythme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
14569,Hissatsu Pachinko Collection 3,SNES,1995.0,Misc,Sunsoft,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14570,Oumagatoki: Kaidan Romance,PSP,2012.0,Action,Quinrose,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14571,Jack Keane,PC,2008.0,Adventure,Kalypso Media,0.0,0.02,0.0,0.0,0.03,16,(19),15,"Editeur(s) / Développeur(s) Deck 13 Interactive Focus
Sortie France 18 oct. 2007
Genre(s) Aventure
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Textes en français Voix en anglais
Configuration minimale Windows XP/Vista, Pentium IV 2 GHz, 512 Mo de RAM, carte graphique 128 Mo compatible DirectX 9.0c
Configuration conseillée Windows XP/Vista, Pentium IV 3 GHz, 1 Go de RAM, carte graphique 256 Mo compatible DirectX 9.0c"
14572,World of Zoo,PC,2009.0,Simulation,THQ,0.0,0.02,0.0,0.01,0.03,--,(2),17.5,"Editeur(s) / Développeur(s) THQ Blue Fang Games
Sortie France 05 nov. 2009
Genre(s) Gestion
Classification +3 ans
Nombre maximum de joueurs 1-4 joueurs
Web Site officiel
Support(s) DVD"
14573,Kung Fu Panda: Legendary Warriors,DS,2008.0,Action,Activision,0.02,0.0,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14574,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14575,Hayate no Gotoku! Nightmare Paradise,PSP,2009.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Konami
Sortie France Date de sortie inconnue
Genre(s) Autres
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 26 mars 2009"
14576,NBA 08,PSP,2007.0,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,12,(6),11.3,"Editeur(s) / Développeur(s) Sony
Sortie France 13 févr. 2008
Genre(s) Sport
Classification +3 ans
Web Site officiel
Support(s) DVD Blu-Ray
Date de sortie (aux Etats-Unis) 04 octobre 2007
Langue de la version disponible en France Textes en français Voix en anglais"
14577,Secret Files 2: Puritas Cordis,Wii,2009.0,Adventure,Deep Silver,0.0,0.03,0.0,0.0,0.03,16,(8),18.4,"Editeur(s) / Développeur(s) Keen Games Deep Silver
Sortie France 07 mai 2009
Genre(s) Aventure
Classification +12 ans
Mode(s) Multi en coopératif
Nombre maximum de joueurs coop 2 joueurs
Web Site officiel
Support(s) DVD"
14578,Nanashi no Game Me,DS,2009.0,Action,Square Enix,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Square Enix
Sortie France Date de sortie inconnue
Genre(s) Survival-Horror
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 27 août 2009"
14579,Heroes of Hellas 2: Olympia,DS,2012.0,Puzzle,Unknown,0.0,0.03,0.0,0.0,0.03,11,(4),12,"Editeur(s) / Développeur(s) Purple Hills Alawar Entertainment
Sortie France 06 janv. 2012
Genre(s) Puzzle-Game
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Support(s) Cartouche"
14580,Young Justice: Legacy,3DS,2013.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Little Orbit Bandai Namco
Sortie France 04 oct. 2013
Genre(s) RPG Action
Classification +12 ans
Web Site officiel
Support(s) Cartouche"
14581,Syberia,PC,2002.0,Action,Microids,0.0,0.02,0.0,0.0,0.03,17,(156),17.7,"Editeur(s) / Développeur(s) Microïds
Sortie France 30 mai 2002
Genre(s) Aventure Point'n Click
Thème(s) Contemporain Europe
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Windows 95/98/Me/2000/XP, P II 350 Mhz, Carte vidéo 3D 16 Mo compatible Direct3D (DirectX 7), 64 Mo RAM
Configuration conseillée P III 500 Mhz, Carte vidéo 3D 32 Mo compatible Direct3D (DirectX 7), 128 Mo RAM"
14582,Bladestorm: Nightmare,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Tecmo Koei
Sortie France 20 mars 2015
Genre(s) Action
Thème(s) Historique Fantastique
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Langue de la version disponible en France Textes en anglais"
14583,NatGeo Challenge! Wild Life,X360,2010.0,Misc,Black Bean Games,0.0,0.02,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14584,Higurashi no Naku Koro ni Iki,PSV,2015.0,Action,Kaga Create,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14585,HappinessCharge PreCure! Kawarun Collection,3DS,2014.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14586,Battle vs. Chess,PC,,Misc,TopWare Interactive,0.0,0.02,0.0,0.01,0.03,--,(4),14.8,"Editeur(s) / Développeur(s) Topware Interactive
Sortie France 16 août 2012
Genre(s) Réflexion
Classification +3 ans
Web Site officiel
Support(s) Online"
14587,Dream Pinball 3D,DS,2008.0,Misc,SouthPeak Games,0.03,0.0,0.0,0.0,0.03,13,(3),16,"Editeur(s) / Développeur(s) Southpeak Interactive
Sortie France juil. 2008
Genre(s) Flipper
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Web Site officiel
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
14588,DICE: DNA Integrated Cybernetic Enterprises,PS2,2005.0,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03,--,(1),15,"Editeur(s) / Développeur(s) Bandai Natsume
Sortie France 2009
Genre(s) Action Aventure
Classification +3 ans
Mode(s) Jouable en solo Multi sur le même écran
Nombre maximum de joueurs 2
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 20 septembre 2009
Langue de la version disponible en France Voix en anglais Textes en anglais"
14589,Battlefield 1942: The WW II Anthology,PC,2004.0,Shooter,Electronic Arts,0.01,0.01,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14590,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14591,Megpoid the Music#,PSP,2013.0,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14592,Game of Thrones (Telltale),XOne,2015.0,Adventure,Telltale Games,0.03,0.0,0.0,0.0,0.03,14,(2),18.5,"Editeur(s) / Développeur(s) Telltale Games
Sortie France 17 nov. 2015
Genre(s) Aventure
Thème(s) Fantastique
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Xbox Live Arcade PlayStation Store App Store Google Play Steam Online
Langue de la version disponible en France Voix en anglais Textes en anglais"
14593,Wallace & Gromit in Project Zoo,XB,2003.0,Platform,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14594,Rugby League Live,PS3,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.01,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Big Ant Studios HES
Sortie France 05 nov. 2010
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 4 joueurs
Support(s) Blu-Ray"
14595,Grid Runner,PS,1996.0,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) Radical Entertainment Virgin Interactive
Sortie France 1996
Genre(s) Plate-Forme Action
Classification +3 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 1996
Date de sortie (au Japon) 1996"
14596,Saihai no Yukue,DS,2008.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14597,Metal Dungeon,XB,2002.0,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,6,(3),4,"Editeur(s) / Développeur(s) Panther Software Xicat
Sortie France 04 sept. 2003
Genre(s) RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Voix en anglais Textes en anglais"
14598,Drome Racers,GC,2003.0,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,12,(2),18.5,"Editeur(s) / Développeur(s) ATD Electronic Arts
Sortie France 05 déc. 2002
Genre(s) Course
Classification +3 ans
Support(s) Nintendo Game Disc CD
Langue de la version disponible en France Voix en français Textes en français"
14599,Guitar Freaks V & DrumMania V,PS2,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14600,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,DS,2009.0,Adventure,Level 5,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14601,Driver: Parallel Lines,Wii,2007.0,Racing,Ubisoft,0.01,0.01,0.0,0.0,0.03,14,(49),14.8,"Editeur(s) / Développeur(s) Sumo Digital Ubisoft
Sortie France 10 mai 2007
Genre(s) Course
Classification +18 ans
Nombre maximum de joueurs 1-2 joueurs
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 08 mai 2007
Langue de la version disponible en France Voix en français Textes en français"
14602,Doom,PC,1992.0,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,14,(260),17.5,"Editeur(s) / Développeur(s) id Software
Sortie France 13 mai 2016
Genre(s) FPS
Classification +18 ans
Support(s) DVD"
14603,Gekido Advance: Kintaro's Revenge,GBA,2002.0,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,--,no_data,no_data,"Editeur(s) / Développeur(s) NAPS Team
Sortie France mars 2018
Genre(s) Beat'em All
Modèle(s) économique(s) Payant à l'acquisition"
14604,OZMAFIA!! -vivace-,PSV,2015.0,Adventure,dramatic create,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14605,Girls Only,DS,2010.0,Simulation,Foreign Media Games,0.03,0.0,0.0,0.0,0.03,--,(3),14.7,"Editeur(s) / Développeur(s) Nippon Ichi Software
Sortie France 06 févr. 2015
Genre(s) RPG
Thème(s) Heroic Fantasy
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) New Game Media PlayStation Store
Date de sortie (aux Etats-Unis) 03 février 2015
Date de sortie (au Japon) 28 novembre 2013
Langue de la version disponible en France Textes en anglais"
14606,Future Tactics: The Uprising,XB,2004.0,Strategy,JoWood Productions,0.02,0.01,0.0,0.0,0.03,8,(3),16.3,"Editeur(s) / Développeur(s) Crave Entertainment JoWooD
Sortie France 26 nov. 2004
Genre(s) Aventure Stratégie
Classification +3 ans
Support(s) Nintendo Game Disc DVD
Langue de la version disponible en France Voix en français Textes en français"
14607,Power Poke Dash,GBA,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14608,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,DS,2009.0,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14609,Detective Opera: Milky Holmes 2,PSP,2012.0,Adventure,BushiRoad,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14610,Turn It Around,DS,2006.0,Action,505 Games,0.03,0.0,0.0,0.0,0.03,--,(2),6.5,"Editeur(s) / Développeur(s) Taito Majesco
Sortie France Date de sortie inconnue
Genre(s) Party-Game
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 3ème trimestre 2007
Date de sortie (au Japon) 20 juillet 2007"
14611,Blaze Union: Story to Reach the Future,PSP,2010.0,Role-Playing,Sting,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Atlus Sting
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 27 mai 2010"
14612,Attack on Titan (KOEI),XOne,2016.0,Action,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,12,(1),17,"Editeur(s) / Développeur(s) Koei Tecmo OMEGA Force
Sortie France 05 juil. 2019
Genre(s) Action
Mode(s) Jouable en solo Multi en ligne Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition"
14613,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14614,Race Driver 2006,PSP,2006.0,Racing,Codemasters,0.03,0.0,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14615,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,DS,2010.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14616,Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003.0,Action,THQ,0.02,0.01,0.0,0.0,0.03,no_data,no_data,no_data,no_data
14617,My Hero Academia: Battle for All,3DS,2016.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,--,(0),--,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Combat Action
Modèle(s) économique(s) Payant à l'acquisition
Date de sortie (au Japon) 19 mai 2016"
14618,Nisekoi: Yomeiri!?,PSV,2014.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14619,New Tokyo Legacy: Operation Babel,PSV,2015.0,Role-Playing,5pb,0.0,0.0,0.03,0.0,0.03,14,no_data,no_data,"Editeur(s) / Développeur(s) 5pb
Sortie France 16 mai 2017
Genre(s) Dungeon RPG RPG
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Titre aux Etats-Unis Operation Babel : New Tokyo Legacy
Titre au Japon Tokyo Shinseiroku : Operation Babel
Support(s) New Game Media
Date de sortie (au Japon) 30 avril 2015"
14620,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PS3,2011.0,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,no_data,no_data,no_data,no_data
14621,Rugby League Live 3,X360,2015.0,Action,Tru Blu Entertainment,0.0,0.03,0.0,0.0,0.03,--,(2),15,"Editeur(s) / Développeur(s) Tru Blu Entertainment Big Ant Studios
Sortie France 17 sept. 2015
Genre(s) Sport
Thème(s) Rugby
Classification +3 ans
Mode(s) Jouable en solo Multi en local Multi en ligne Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition
Date de sortie (aux Etats-Unis) 17 septembre 2015
Langue de la version disponible en France Voix en anglais Textes en anglais"
