Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
12398,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,16,(130),16.1,"Editeur(s) / Développeur(s) Midway Epic Games
Sortie France 23 nov. 2007
Genre(s) FPS
Classification +16 ans
Mode(s) Multi en local Multi en ligne
Nombre maximum de joueurs Oui, en ligne, LAN
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 19 novembre 2007
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale PIV 2.0GHz, 512Mo de RAM, carte 3D 128 Mo, Win XP/Vista
Configuration conseillée Processeur double coeur 2.4GHz, 1 Go de RAM, carte 3D 256 Mo (Win XP recommandé)"
12399,Monster Garage,XB,2004.0,Strategy,Activision Value,0.05,0.01,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12400,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12401,The Next BIG Thing,PC,2011.0,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.01,0.06,16,(61),14.1,"Editeur(s) / Développeur(s) Focus Home Interactive Pendulo Studios
Sortie France 07 avr. 2011
Genre(s) Point'n Click Aventure
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) DVD
Configuration minimale Windows XP SP2, Vista SP1, 7; Processeur Intel / AMD 2GHz; Mémoire RAM : 1024 Mo (XP), 2048 Mo (Vista/7); Carte graphique 256 Mo Ati Radeon X800/Intel GMA 3000/Nvidia Geforce 6800 ou supérieur; 8 Go d'espace disque."
12402,Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,8,(5),11.2,"Editeur(s) / Développeur(s) Tecmo
Sortie France 22 oct. 2005
Genre(s) Compilation
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Langue de la version disponible en France Textes en anglais"
12403,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005.0,Misc,Sega,0.04,0.02,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12404,Valentino Rossi: The Game,PS4,2016.0,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.06,14,(2),17.5,"Editeur(s) / Développeur(s) Milestone
Sortie France 16 juin 2016
Genre(s) Course Sport
Thème(s) Moto
Mode(s) Jouable en solo
Web Site officiel
Support(s) Blu-Ray"
12405,Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,0.01,0.06,18,(16),17.4,"Editeur(s) / Développeur(s) LucasArts
Sortie France 09 sept. 2011
Genre(s) Aventure Point'n Click
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Blu-Ray DVD
Langue de la version disponible en France Textes en français Voix en anglais"
12406,Mad Maestro!,PS2,2001.0,Misc,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,14,(2),16,"Editeur(s) / Développeur(s) Eidos Interactive Sony
Sortie France mars 2002
Genre(s) Rythme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) CD
Configuration minimale Manette analogique"
12407,A-Train: City Simulator,3DS,2014.0,Simulation,ArtDink,0.0,0.0,0.06,0.0,0.06,--,(1),17,"Editeur(s) / Développeur(s) Artdink Natsume
Sortie France 16 avr. 2015
Genre(s) Simulation Gestion
Support(s) eShop Cartouche
Date de sortie (au Japon) 1er trimestre 2012"
12408,Densha De Go! 3 Tsuukinhen,PS2,2001.0,Simulation,Taito,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12409,Biker Mice From Mars,PS2,2006.0,Racing,Game Factory,0.03,0.02,0.0,0.01,0.06,--,(3),16.7,"Editeur(s) / Développeur(s) 9th Impact Konami
Sortie France 1994
Genre(s) Course Runner
Modèle(s) économique(s) Free to play
Support(s) App Store Cartouche Google Play"
12410,Call of Duty 2,PC,2005.0,Shooter,Activision,0.0,0.05,0.0,0.01,0.06,17,(410),17.4,"Editeur(s) / Développeur(s) Infinity Ward Activision
Sortie France 04 nov. 2005
Genre(s) FPS Action
Classification +16 ans
Nombre maximum de joueurs Oui
Support(s) CD
Date de sortie (aux Etats-Unis) 25 octobre 2005
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale PIV 1.4GHz, 256 Mo de RAM, carte 3D 64 Mo, Win 2000/XP
Configuration conseillée PIV 2 GHz, 1Go RAM, carte 3D 128 Mo"
12411,Paws & Claws: Pampered Pets 2,DS,2011.0,Simulation,THQ,0.06,0.0,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12412,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006.0,Misc,Daito,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12413,SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013.0,Shooter,Activision,0.0,0.06,0.0,0.0,0.06,--,no_data,no_data,"Editeur(s) / Développeur(s) Activision Blizzard Behaviour Interactive
Sortie France 11 oct. 2013
Genre(s) Action
Classification +7 ans
Nombre maximum de joueurs Jusqu'à 4
Support(s) Cartouche eShop
Langue de la version disponible en France Voix en français Textes en français"
12414,Pro Evolution Soccer 2017,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.06,--,(5),8.6,"Editeur(s) / Développeur(s) Konami
Sortie France 15 sept. 2016
Genre(s) Sport
Thème(s) Football
Classification +3 ans
Mode(s) Jouable en solo Multi en local Multi en ligne
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) CD PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
12415,Giants: Citizen Kabuto,PS2,2001.0,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06,13,(15),15.1,"Editeur(s) / Développeur(s) Planet Moon Interplay
Sortie France avr. 2002
Genre(s) Action Stratégie
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
12416,Steins;Gate,X360,2009.0,Adventure,5pb,0.0,0.0,0.06,0.0,0.06,--,(1),14,"Editeur(s) / Développeur(s) 5pb
Sortie France 12 févr. 2019
Genre(s) Visual Novel
Date de sortie (au Japon) 2018"
12417,A New Beginning,PC,2010.0,Adventure,Deep Silver,0.0,0.05,0.0,0.01,0.06,16,(27),13.3,"Editeur(s) / Développeur(s) Daedalic Entertainment
Sortie France 03 févr. 2011
Genre(s) Aventure Point'n Click
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Windows 2000/XP/Vista/7; Processeur 2 GHz Single Core ou 1,8 Ghz Dual Core; 1 Go de RAM (1.5 pour Vista et 7); Carte son compatible DirectX 9.c; 256 Mo minimum de mémoire graphique; 3,5 Go d'espace disque libre."
12418,MotoGP 10/11,X360,2011.0,Racing,Capcom,0.0,0.05,0.0,0.01,0.06,14,(29),13.5,"Editeur(s) / Développeur(s) Monumental Games Capcom
Sortie France 18 mars 2011
Genre(s) Course
Classification +3 ans
Mode(s) Multi en ligne
Support(s) Blu-Ray DVD"
12419,Alone in the Dark,PS2,2008.0,Adventure,Atari,0.03,0.02,0.0,0.01,0.06,12,(30),10.8,"Editeur(s) / Développeur(s) Hydravision Atari
Sortie France 20 juin 2008
Genre(s) Survival-Horror
Classification +18 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Date de sortie (aux Etats-Unis) juin 2008"
12420,Guilty Gear XX Accent Core Plus,PS2,2008.0,Fighting,PQube,0.03,0.02,0.0,0.01,0.06,17,(16),18.1,"Editeur(s) / Développeur(s) PQube Arc System Works
Sortie France 03 déc. 2010
Genre(s) Combat
Classification +12 ans
Nombre maximum de joueurs deux joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 2ème trimestre 2009
Date de sortie (au Japon) 27 mars 2008
Langue de la version disponible en France Textes en anglais Voix en japonais"
12421,Muppets Party Cruise,PS2,2003.0,Misc,TDK Mediactive,0.03,0.02,0.0,0.01,0.06,--,(0),--,"Editeur(s) / Développeur(s) Jim Henson Interactive TDK Mediactive
Sortie France Date de sortie inconnue
Genre(s) Party-Game
Support(s) CD
Date de sortie (au Japon) novembre 2003"
12422,Higurashi Daybreak Portable,PSP,2008.0,Adventure,Alchemist,0.0,0.0,0.06,0.0,0.06,--,(2),10,"Editeur(s) / Développeur(s) Alchemist
Sortie France Date de sortie inconnue
Genre(s) Action Combat
Nombre maximum de joueurs Jusqu'à 4 joueurs
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 27 novembre 2008"
12423,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12424,Shonen Jump's One Piece: Grand Battle,GC,2005.0,Fighting,Namco Bandai Games,0.05,0.01,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12425,Barbie Horse Adventures: Wild Horse Rescue,XB,2003.0,Sports,Vivendi Games,0.05,0.01,0.0,0.0,0.06,11,(4),15.5,"Editeur(s) / Développeur(s) Vivendi Universal Games Blitz Games
Sortie France nov. 2003
Genre(s) Aventure
Classification +3 ans
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
12426,Winx Club: Quest for the Codex,DS,2006.0,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,5,(13),12,"Editeur(s) / Développeur(s) Konami Powerhead Games
Sortie France 30 nov. 2006
Genre(s) Aventure
Classification +3 ans
Nombre maximum de joueurs 2 joueurs (une cartouche par joueur)
Support(s) Cartouche"
12427,Blast Lacrosse,PS,2001.0,Sports,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12428,Devil's Third,WiiU,2015.0,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,15,(25),14.5,"Editeur(s) / Développeur(s) Valhalla Game Studios
Sortie France 28 août 2015
Genre(s) Action
Support(s) iDensity
Date de sortie (au Japon) 04 août 2015"
12429,DreamWorks Super Star Kartz,X360,2011.0,Racing,Activision,0.05,0.01,0.0,0.0,0.06,8,(1),20,"Editeur(s) / Développeur(s) High Impact Games Activision
Sortie France 18 nov. 2011
Genre(s) Course
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Cartouche Blu-Ray DVD
Langue de la version disponible en France Voix en français Textes en français"
12430,Arkanoid DS,DS,2007.0,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06,10,(10),12.4,"Editeur(s) / Développeur(s) Square Enix Taito
Sortie France 04 juil. 2008
Genre(s) Puzzle-Game
Classification +3 ans
Nombre maximum de joueurs 2-4 avec une ou plusieurs cartes
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 06 décembre 2007
Langue de la version disponible en France Voix en français Textes en français"
12431,Kikou Heidan J-Phoenix,PS2,2001.0,Action,Takara,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12432,Backyard NFL Football '10,PS2,2009.0,Sports,Atari,0.03,0.02,0.0,0.01,0.06,no_data,no_data,no_data,no_data
12433,Barbie and Her Sisters Puppy Rescue,Wii,2015.0,Action,Namco Bandai Games,0.0,0.06,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12434,Zero Escape: Zero Time Dilemma,3DS,2016.0,Adventure,Aksys Games,0.04,0.0,0.01,0.01,0.06,12,(4),15.8,"Editeur(s) / Développeur(s) Chunsoft
Sortie France 28 juin 2016
Genre(s) Réflexion Aventure
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 26 juin 2016
Date de sortie (au Japon) 3ème trimestre 2016"
12435,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005.0,Action,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12436,Bubble Bobble: Old & New,GBA,2002.0,Puzzle,Empire Interactive,0.04,0.02,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12437,Puzzler Collection,Wii,2008.0,Puzzle,Ubisoft,0.05,0.01,0.0,0.0,0.06,--,no_data,no_data,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 31 oct. 2008
Genre(s) Compilation Puzzle-Game Réflexion
Classification +3 ans
Support(s) DVD"
12438,Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,--,(22),17.2,"Editeur(s) / Développeur(s) Takara Tomy 8ing
Sortie France Date de sortie inconnue
Genre(s) Combat
Nombre maximum de joueurs 1 à 4
Support(s) DVD
Date de sortie (au Japon) 02 décembre 2010"
12439,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,2012.0,Action,Sega,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12440,Akai Katana Shin,X360,2011.0,Shooter,Cave,0.04,0.0,0.01,0.0,0.06,16,(24),15.7,"Editeur(s) / Développeur(s) Rising Star Games Cave
Sortie France 15 mai 2012
Genre(s) Shoot'em Up
Classification +12 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs deux joueurs en local et partage de score en ligne
Web Site officiel
Support(s) DVD
Date de sortie (au Japon) 26 mai 2011
Langue de la version disponible en France Textes en anglais Voix en japonais"
12441,Kekkon: Marriage,SAT,1995.0,Adventure,Shogakukan,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12442,Terraria,PS4,2014.0,Action,505 Games,0.0,0.05,0.01,0.01,0.06,--,(3),14,"Editeur(s) / Développeur(s) Re-Logic
Sortie France 12 nov. 2014
Genre(s) Action Aventure
Thème(s) Monstres Fantastique
Classification +12 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif
Nombre maximum de joueurs 8 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) PlayStation Store
Langue de la version disponible en France Voix en français Textes en français"
12443,Nicola Kanshuu: Model * Oshare Audition 2,3DS,2011.0,Action,Alchemist,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12444,KimiKiss,PS2,2006.0,Adventure,Enterbrain,0.0,0.0,0.06,0.0,0.06,--,(0),--,"Editeur(s) / Développeur(s) Enterbrain
Sortie France Date de sortie inconnue
Genre(s) Autres
Web Site officiel
Support(s) DVD
Date de sortie (au Japon) 14 février 2008"
12445,Cold Fear,XB,2005.0,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,15,(47),15.5,"Editeur(s) / Développeur(s) Darkworks Ubisoft
Sortie France 03 mars 2005
Genre(s) Action Survival-Horror
Classification +18 ans
Mode(s) Jouable en solo
Support(s) DVD CD
Langue de la version disponible en France Voix en français Textes en français"
12446,World Cup of Pool,DS,2009.0,Sports,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,no_data,no_data,no_data,no_data
12447,Chevrolet Camaro: Wild Ride,Wii,2010.0,Racing,Storm City Games,0.06,0.0,0.0,0.0,0.06,--,no_data,no_data,"Editeur(s) / Développeur(s) Storm City Games
Sortie France 30 oct. 2011
Genre(s) Autres
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 02 novembre 2010"
12448,Imagine: Cheerleader,DS,2009.0,Simulation,Ubisoft,0.06,0.0,0.0,0.0,0.06,--,(0),--,"Editeur(s) / Développeur(s) Ubisoft 1st Playable Productions
Sortie France Date de sortie inconnue
Genre(s) Rythme
Support(s) Cartouche"
12449,Risen 3: Titan Lords,PS4,2015.0,Role-Playing,Deep Silver,0.0,0.05,0.0,0.01,0.06,--,(6),12,"Editeur(s) / Développeur(s) Deep Silver Piranha Bytes
Sortie France 21 août 2015
Genre(s) RPG
Thème(s) Heroic Fantasy
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) Blu-Ray PlayStation Store
Langue de la version disponible en France Textes en français Voix en anglais"
12450,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,PSP,2010.0,Misc,D3Publisher,0.0,0.0,0.06,0.0,0.06,no_data,no_data,no_data,no_data
12451,Busy Scissors,DS,2010.0,Simulation,Little Orbit,0.06,0.0,0.0,0.0,0.06,11,(4),4.8,"Editeur(s) / Développeur(s) Little Orbit Bandai Namco
Sortie France 07 janv. 2011
Genre(s) Simulation Autres Gestion
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche"
