Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
2088,LEGO Harry Potter: Years 5-7,X360,,Action,Warner Bros. Interactive Entertainment,0.51,0.39,0.0,0.09,0.99,no_data,no_data,no_data,no_data
2089,Tom Clancy's Splinter Cell: Blacklist,X360,2013.0,Action,Ubisoft,0.57,0.34,0.01,0.08,0.99,16,(165),17.2,"Editeur(s) / Développeur(s) Ubisoft Toronto Ubisoft
Sortie France 22 août 2013
Genre(s) Infiltration
Thème(s) Espionnage Contemporain
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif Multi en compétitif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) iDensity Blu-Ray DVD
Date de sortie (aux Etats-Unis) 20 août 2013
Langue de la version disponible en France Voix en français Textes en français"
2090,Ace Combat X: Skies of Deception,PSP,2006.0,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99,15,(109),16.9,"Editeur(s) / Développeur(s) Namco
Sortie France 15 nov. 2006
Genre(s) Action
Classification +12 ans
Web Site officiel
Support(s) UMD
Langue de la version disponible en France Textes en français Voix en anglais"
2091,NCAA Football 12,X360,2011.0,Sports,Electronic Arts,0.94,0.0,0.0,0.06,0.99,--,(5),18.4,"Editeur(s) / Développeur(s) EA Tiburon Electronic Arts
Sortie France Date de sortie inconnue
Genre(s) Sport
Support(s) Blu-Ray DVD
Date de sortie (aux Etats-Unis) 21 juillet 2011"
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Action,Disney Interactive Studios,0.36,0.46,0.0,0.17,0.99,no_data,no_data,no_data,no_data
2093,Band Hero,Wii,2009.0,Misc,Activision,0.6,0.3,0.0,0.09,0.99,16,(17),15.6,"Editeur(s) / Développeur(s) Neversoft Activision
Sortie France 13 nov. 2009
Genre(s) Rythme
Classification +12 ans
Nombre maximum de joueurs 2 à 8 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
2094,Cars: Race-O-Rama,Wii,2009.0,Racing,THQ,0.61,0.3,0.0,0.09,0.99,10,(2),17.5,"Editeur(s) / Développeur(s) Disney Interactive THQ
Sortie France 06 nov. 2009
Genre(s) Course
Classification +4 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) octobre 2009
Langue de la version disponible en France Voix en français Textes en français"
2095,Oddworld: Abe's Exoddus,PS,1998.0,Platform,GT Interactive,0.55,0.38,0.0,0.06,0.99,no_data,no_data,no_data,no_data
2096,EyePet,PS3,2009.0,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99,9,(19),15.6,"Editeur(s) / Développeur(s) London Studio Sony
Sortie France 05 nov. 2010
Genre(s) Autres
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) UMD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Caméra PSP"
2097,Scooby-Doo! First Frights,Wii,2009.0,Action,Warner Bros. Interactive Entertainment,0.88,0.05,0.0,0.07,0.99,10,(14),16.1,"Editeur(s) / Développeur(s) Warner Interactive Torus Games
Sortie France 24 sept. 2009
Genre(s) Aventure Action
Classification +7 ans
Mode(s) Multi en coopératif
Nombre maximum de joueurs 2 joueurs en coopération
Support(s) DVD
Date de sortie (aux Etats-Unis) 22 septembre 2009"
2098,Midnight Club: LA Remix,PSP,2008.0,Racing,Take-Two Interactive,0.52,0.28,0.0,0.19,0.99,15,(111),17.1,"Editeur(s) / Développeur(s) Rockstar Games Take-Two Interactive
Sortie France 24 oct. 2008
Genre(s) Course
Classification +12 ans
Nombre maximum de joueurs Jusqu'à 4 joueurs
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 07 octobre 2008
Langue de la version disponible en France Textes en français Voix en anglais"
2099,The Bouncer,PS2,2000.0,Action,Sony Computer Entertainment,0.3,0.23,0.38,0.08,0.99,no_data,no_data,no_data,no_data
2100,Guitar Hero: Aerosmith,PS3,2008.0,Misc,Activision,0.73,0.15,0.0,0.11,0.99,15,(31),14.5,"Editeur(s) / Développeur(s) Neversoft Activision
Sortie France 26 juin 2009
Genre(s) Rythme
Classification +12 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs offline et jusqu'à 8 joueurs online
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 16 juin 2009
Langue de la version disponible en France Voix en français Textes en français
Configuration conseillée Le pack complet d'accessoires : Guitare + Basse + Batterie + Double pédale + Micro"
2101,WWE SmackDown vs Raw 2008,Wii,2007.0,Fighting,THQ,0.38,0.5,0.0,0.11,0.99,--,(36),10.8,"Editeur(s) / Développeur(s) THQ
Sortie France 23 nov. 2007
Genre(s) Combat Sport
Classification +12 ans
Support(s) DVD"
2102,FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,0.23,0.65,0.0,0.11,0.99,no_data,no_data,no_data,no_data
2103,Shadow The Hedgehog,GC,2005.0,Platform,Sega,0.76,0.2,0.0,0.03,0.99,10,(17),15.8,"Editeur(s) / Développeur(s) Sega
Sortie France 18 nov. 2005
Genre(s) Action Plate-Forme
Classification +12 ans
Mode(s) Multi sur le même écran
Web Site officiel
Support(s) DVD Nintendo Game Disc
Langue de la version disponible en France Textes en français Voix en anglais"
2104,Farming Simulator 2013,PC,2012.0,Simulation,Focus Home Interactive,0.0,0.8,0.0,0.18,0.99,11,(124),15.3,"Editeur(s) / Développeur(s) Giants Software Focus
Sortie France 25 oct. 2012
Genre(s) Gestion
Thème(s) Animaux
Classification +3 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
2105,Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99,17,(725),16.7,"Editeur(s) / Développeur(s) Bethesda Softworks
Sortie France 30 oct. 2008
Genre(s) RPG
Thème(s) Post-apocalyptique
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 28 octobre 2008
Date de sortie (au Japon) décembre 2008
Langue de la version disponible en France Voix en français Textes en français"
2106,Cars,DS,2006.0,Racing,THQ,0.85,0.05,0.0,0.08,0.98,10,(21),7.2,"Editeur(s) / Développeur(s) Helixe THQ
Sortie France 16 juin 2006
Genre(s) Autres
Classification +3 ans
Nombre maximum de joueurs 2 joueurs sans fil
Web Site officiel
Support(s) Cartouche
Langue de la version disponible en France Textes en français"
2107,Pro Evolution Soccer 2008,PSP,2008.0,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98,14,(66),15.2,"Editeur(s) / Développeur(s) Konami
Sortie France 28 févr. 2008
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs Jusqu'à 2 joueurs sans fil
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 24 janvier 2008
Langue de la version disponible en France Voix en français Textes en français"
2108,Far Cry 3,PC,2012.0,Shooter,Ubisoft,0.21,0.62,0.0,0.14,0.98,18,(1309),17,"Editeur(s) / Développeur(s) Ubisoft Montreal Ubisoft
Sortie France 29 nov. 2012
Genre(s) Action FPS
Thème(s) Contemporain Enquête Pirates
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif
Nombre maximum de joueurs 4 en coop, 14 en ligne
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 04 décembre 2012
Langue de la version disponible en France Voix en français Textes en français"
2109,Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,0.49,0.26,0.16,0.08,0.98,19,(847),18.5,"Editeur(s) / Développeur(s) Monolith Soft Nintendo
Sortie France 19 août 2011
Genre(s) RPG
Thème(s) Fantastique
Classification +12 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 02 avril 2012
Date de sortie (au Japon) 10 juin 2010
Langue de la version disponible en France Textes en français Voix en anglais"
2110,Just Dance 2014,X360,2013.0,Misc,Ubisoft,0.72,0.19,0.0,0.07,0.98,16,(24),18,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 01 oct. 2013
Genre(s) Rythme
Classification +3 ans
Support(s) Blu-Ray iDensity DVD
Langue de la version disponible en France Voix en français Textes en français"
2111,Mario Party Advance,GBA,2005.0,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,13,(56),14.1,"Editeur(s) / Développeur(s) Nintendo
Sortie France 10 juin 2005
Genre(s) Party-Game
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 28 mars 2005
Langue de la version disponible en France Voix en français Textes en français"
2112,Sonic & Sega All-Stars Racing,PS3,2010.0,Racing,Sega,0.36,0.46,0.0,0.17,0.98,no_data,no_data,no_data,no_data
2113,Tetris 2,NES,1993.0,Puzzle,Nintendo,0.62,0.13,0.21,0.02,0.98,--,(1),20,"Editeur(s) / Développeur(s) Nintendo
Sortie France 1994
Genre(s) Puzzle-Game
Classification +3 ans
Support(s) Cartouche
Date de sortie (aux Etats-Unis) octobre 1993"
2114,NASCAR 99,N64,1998.0,Racing,Electronic Arts,0.94,0.04,0.0,0.01,0.98,--,(1),13,"Editeur(s) / Développeur(s) EA Sports Stormfront Studios
Sortie France 1998
Genre(s) Simulation Course
Classification +3 ans
Nombre maximum de joueurs 1 à 2 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1998
Langue de la version disponible en France Voix en anglais Textes en anglais"
2115,Air-Sea Battle,2600,,Shooter,Atari,0.91,0.06,0.0,0.01,0.98,no_data,no_data,no_data,no_data
2116,Suikoden III,PS2,,Role-Playing,Unknown,0.29,0.23,0.38,0.08,0.98,16,(11),17.2,"Editeur(s) / Développeur(s) Konami
Sortie France Date de sortie inconnue
Genre(s) RPG
Classification +7 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 22 octobre 2002
Date de sortie (au Japon) 11 juillet 2002"
2117,Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,Square Enix,0.56,0.1,0.27,0.05,0.98,15,(155),15.9,"Editeur(s) / Développeur(s) H.A.N.D Square Enix
Sortie France 14 janv. 2011
Genre(s) RPG Action
Classification +12 ans
Nombre maximum de joueurs échanges possibles entre joueurs
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 07 octobre 2010"
2118,South Park: The Stick of Truth,PS3,2014.0,Role-Playing,Ubisoft,0.42,0.38,0.0,0.17,0.98,18,(152),17.7,"Editeur(s) / Développeur(s) Obsidian Ubisoft
Sortie France 06 mars 2014
Genre(s) RPG
Classification +18 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 04 mars 2014"
2119,Driver: San Francisco,PS3,2011.0,Racing,Ubisoft,0.24,0.54,0.01,0.18,0.98,16,(273),16.2,"Editeur(s) / Développeur(s) Ubisoft Reflections
Sortie France 01 sept. 2011
Genre(s) Course
Classification +12 ans
Mode(s) Multi sur le même écran Multi en ligne
Nombre maximum de joueurs 2 joueurs en écran splitté et jusqu'à 8 en ligne
Web Site officiel
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
2120,Sniper Elite V2,PS3,2012.0,Shooter,505 Games,0.38,0.39,0.06,0.15,0.98,14,(273),15.7,"Editeur(s) / Développeur(s) 505 Games Rebellion
Sortie France 04 mai 2012
Genre(s) Action Tir
Classification +16 ans
Mode(s) Multi en ligne Multi en coopératif
Nombre maximum de joueurs Deux joueurs en ligne, en coopération.
Support(s) Blu-Ray
Langue de la version disponible en France Voix en français Textes en français"
2121,Far Cry 4,X360,2014.0,Shooter,Ubisoft,0.45,0.44,0.0,0.08,0.98,16,(267),16.4,"Editeur(s) / Développeur(s) Ubisoft Ubisoft Montreal
Sortie France 18 nov. 2014
Genre(s) FPS Aventure
Thème(s) Contemporain Monstres Asie
Classification +18 ans
Mode(s) Jouable en solo Multi en coopératif Multi en compétitif
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Xbox Live Arcade Contenu Xbox Live PlayStation Store Blu-Ray DVD Online
Langue de la version disponible en France Voix en français Textes en français"
2122,Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,0.0,0.92,0.0,0.05,0.98,--,(47),4.4,"Editeur(s) / Développeur(s) Rockstar Games
Sortie France 11 nov. 2021
Genre(s) Action Compilation"
2123,Tom Clancy's Splinter Cell: Blacklist,PS3,2013.0,Action,Ubisoft,0.34,0.41,0.06,0.18,0.98,16,(163),16.5,"Editeur(s) / Développeur(s) Ubisoft Toronto Ubisoft
Sortie France 22 août 2013
Genre(s) Infiltration
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne Multi en coopératif Multi en compétitif
Nombre maximum de joueurs 8 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 20 août 2013
Langue de la version disponible en France Voix en français Textes en français"
2124,Pro Evolution Soccer 2014,PS3,2013.0,Action,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98,no_data,no_data,no_data,no_data
2125,Madden NFL 16,X360,2015.0,Sports,Electronic Arts,0.82,0.05,0.0,0.1,0.98,16,(7),16.7,"Editeur(s) / Développeur(s) EA Sports
Sortie France 25 août 2015
Genre(s) Sport
Thème(s) Football américain
Classification +3 ans
Support(s) PlayStation Store Online Contenu Xbox Live DVD
Langue de la version disponible en France Textes en français"
2126,Madden NFL 10,PS2,2009.0,Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98,--,(0),--,"Editeur(s) / Développeur(s) Electronic Arts EA Sports
Sortie France Date de sortie inconnue
Genre(s) Sport
Support(s) DVD
Date de sortie (aux Etats-Unis) août 2009"
2127,Brutal Legend,X360,2009.0,Action,Electronic Arts,0.62,0.27,0.0,0.09,0.98,15,(120),16.4,"Editeur(s) / Développeur(s) Double Fine Productions Electronic Arts
Sortie France 16 oct. 2009
Genre(s) Beat'em All Stratégie
Classification +18 ans
Web Site officiel
Support(s) Blu-Ray DVD Online
Date de sortie (aux Etats-Unis) 13 octobre 2009
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
2128,Tamagotchi Connection: Corner Shop 2,DS,2006.0,Simulation,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98,no_data,no_data,no_data,no_data
2129,Final Fantasy Type-0,PS4,2015.0,Role-Playing,Square Enix,0.37,0.32,0.15,0.14,0.97,12,(138),15.1,"Sortie France 20 mars 2015
Genre(s) RPG
Thème(s) Fantastique Heroic Fantasy
Mode(s) Jouable en solo Multi en ligne
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 17 mars 2015
Date de sortie (au Japon) 19 mars 2015"
2130,Madden NFL 08,PS3,2007.0,Sports,Electronic Arts,0.89,0.01,0.0,0.08,0.97,15,(14),16.9,"Editeur(s) / Développeur(s) EA Tiburon Electronic Arts
Sortie France 30 août 2007
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs Offline et 2 joueurs Online.
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 14 août 2007"
2131,de Blob,Wii,2008.0,Platform,THQ,0.5,0.37,0.0,0.1,0.97,16,(90),15.6,"Editeur(s) / Développeur(s) Blue Tongue Entertainment THQ
Sortie France 26 sept. 2008
Genre(s) Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo Multi en local
Nombre maximum de joueurs 2 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
2132,NCAA Football 06,XB,2005.0,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,no_data,no_data,no_data,no_data
2133,Mass Effect 3,PC,2012.0,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.13,0.97,18,(975),16.8,"Editeur(s) / Développeur(s) BioWare Electronic Arts
Sortie France 08 mars 2012
Genre(s) Action RPG
Thème(s) Extraterrestres
Classification +18 ans
Mode(s) Jouable en solo Multi en ligne
Nombre maximum de joueurs 4 joueurs
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Date de sortie (aux Etats-Unis) 06 mars 2012
Langue de la version disponible en France Voix en français Textes en français"
2134,NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97,17,(70),17.8,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 09 oct. 2009
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) DVD UMD Blu-Ray
Langue de la version disponible en France Textes en français Voix en anglais"
2135,Fire Emblem,GBA,2003.0,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,17,(156),18.5,"Editeur(s) / Développeur(s) Intelligent Systems Nintendo
Sortie France 16 juil. 2004
Genre(s) Stratégie RPG
Classification +7 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 23 novembre 2003
Date de sortie (au Japon) 25 avril 2003
Langue de la version disponible en France Voix en français Textes en français"
2136,Yakuza 4,PS3,,Action,Sega,0.15,0.14,0.63,0.05,0.97,16,(61),16.7,"Editeur(s) / Développeur(s) Sega
Sortie France 18 mars 2011
Genre(s) Aventure Action
Classification +18 ans
Mode(s) Jouable en solo
Support(s) Blu-Ray PlayStation Store
Date de sortie (au Japon) 18 mars 2010"
2137,Skylanders: Spyro's Adventure,X360,2011.0,Action,Activision,0.53,0.35,0.0,0.1,0.97,--,(3),4,"Editeur(s) / Développeur(s) Activision
Sortie France 05 avr. 2012
Genre(s) Action
Support(s) App Store"
2138,Club Penguin: Game Day!,Wii,2010.0,Sports,Disney Interactive Studios,0.56,0.33,0.0,0.08,0.97,--,(7),15.7,"Editeur(s) / Développeur(s) Disney Interactive
Sortie France 16 sept. 2010
Genre(s) Party-Game
Classification +3 ans
Support(s) DVD"
2139,NHL 2004,PS2,2003.0,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97,16,(18),16.9,"Editeur(s) / Développeur(s) EA Black Box Electronic Arts
Sortie France sept. 2003
Genre(s) Sport
Classification +12 ans
Nombre maximum de joueurs 2 à 8 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 22 septembre 2003
Langue de la version disponible en France Textes en français Voix en anglais"
2140,Grand Theft Auto: Vice City Stories,PS2,2007.0,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97,--,(17),17.4,"Editeur(s) / Développeur(s) Rockstar Games
Sortie France 06 déc. 2012
Genre(s) Action
Thème(s) Contemporain
Classification +18 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) App Store Google Play
Langue de la version disponible en France Textes en français Voix en anglais"
2141,NBA 2K16,X360,2015.0,Sports,Take-Two Interactive,0.77,0.1,0.0,0.1,0.97,18,(3),17,"Editeur(s) / Développeur(s) 2K Sports Visual Concepts
Sortie France 29 sept. 2015
Genre(s) Sport
Thème(s) Basket
Classification +3 ans
Web Site officiel
Support(s) Blu-Ray
Concepteurs (programmeurs, compositeurs...) Spike Lee
Langue de la version disponible en France Textes en français Voix en anglais"
2142,FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,no_data,no_data,no_data,no_data
2143,LEGO The Lord of the Rings,Wii,2012.0,Action,Warner Bros. Interactive Entertainment,0.52,0.37,0.0,0.08,0.97,16,(35),16.4,"Editeur(s) / Développeur(s) TT Games Warner Interactive
Sortie France 23 nov. 2012
Genre(s) Action Aventure
Thème(s) Heroic Fantasy
Classification +7 ans
Mode(s) Jouable en solo Multi en local Multi en coopératif
Nombre maximum de joueurs Deux en coopération et en local
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
2144,Romancing SaGa,SNES,1992.0,Role-Playing,SquareSoft,0.0,0.0,0.97,0.0,0.97,--,(4),17,"Editeur(s) / Développeur(s) Squaresoft
Sortie France Date de sortie inconnue
Genre(s) RPG
Classification +7 ans
Support(s) Cartouche
Date de sortie (au Japon) 28 janvier 1992
Langue de la version disponible en France Voix en japonais Textes en japonais"
2145,Donkey Kong Junior,2600,1981.0,Platform,Atari,0.9,0.05,0.0,0.01,0.97,--,(1),14,"Editeur(s) / Développeur(s) Nintendo
Sortie France 20 avr. 2007
Genre(s) Ludo-Educatif
Classification +3 ans
Web Site officiel
Support(s) Console Virtuelle Cartouche
Date de sortie (aux Etats-Unis) 03 septembre 2007
Date de sortie (au Japon) 27 mars 2007
Personnages (personnages présents dans le jeu) Donkey Kong"
2146,LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,0.75,0.19,0.0,0.03,0.97,13,(4),18.8,"Editeur(s) / Développeur(s) Amaze Entertainment Traveller's Tales LucasArts
Sortie France 13 sept. 2006
Genre(s) Action Aventure
Classification +3 ans
Web Site officiel
Support(s) Cartouche Nintendo Game Disc UMD DVD PlayStation Store
Langue de la version disponible en France Textes en français"
2147,LEGO Harry Potter: Years 5-7,PS3,,Action,Warner Bros. Interactive Entertainment,0.36,0.45,0.0,0.16,0.97,no_data,no_data,no_data,no_data
2148,Final Fantasy X / X-2 HD Remaster,PSV,2013.0,Role-Playing,Square Enix,0.21,0.31,0.28,0.16,0.97,18,(11),18.2,"Editeur(s) / Développeur(s) Square Enix
Sortie France 21 mars 2014
Genre(s) RPG
Thème(s) Fantastique
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (au Japon) décembre 2013
Langue de la version disponible en France Textes en français Voix en anglais"
2149,Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,3,(21),6,"Editeur(s) / Développeur(s) Destination Software Ubisoft
Sortie France 09 mai 2003
Genre(s) FPS
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 02 décembre 2002
Langue de la version disponible en France Textes en anglais"
2150,The Sims 2,DS,2005.0,Simulation,Electronic Arts,0.82,0.07,0.0,0.07,0.96,--,no_data,no_data,"Editeur(s) / Développeur(s) Paradox Interactive 1C:Ino-Co
Sortie France 1er trimestre 2010
Genre(s) God Game Stratégie
Support(s) DVD
Date de sortie (aux Etats-Unis) 26 mars 2010"
2151,Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,--,(2),20,"Editeur(s) / Développeur(s) Pathea Games
Sortie France 26 mai 2022
Genre(s) Sandbox Gestion Aventure"
2152,Jampack Summer '99,PS,1999.0,Misc,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96,no_data,no_data,no_data,no_data
2153,PlayStation All-Stars Battle Royale,PS3,2012.0,Action,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96,14,(284),15.1,"Editeur(s) / Développeur(s) SuperBot Entertainment Sony
Sortie France 21 nov. 2012
Genre(s) Combat
Classification +12 ans
Nombre maximum de joueurs 2 à 4 joueurs
Web Site officiel
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 20 novembre 2012
Date de sortie (au Japon) 08 novembre 2012
Langue de la version disponible en France Textes en français"
2154,Dance Dance Revolution 2nd ReMIX,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.9,0.06,0.96,--,(0),--,"Editeur(s) / Développeur(s) Konami
Sortie France Date de sortie inconnue
Genre(s) Rythme
Classification +3 ans
Mode(s) Jouable en solo Multi sur le même écran
Nombre maximum de joueurs 2
Support(s) CD
Date de sortie (au Japon) 25 août 1999"
