Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,test_note_JVC,avis_count_JVC,avis_note_JVC,description_JVC
6240,My Japanese Coach,DS,2008.0,Misc,Ubisoft,0.25,0.0,0.0,0.02,0.28,no_data,no_data,no_data,no_data
6241,Puppeteer,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28,17,(29),17.8,"Editeur(s) / Développeur(s) Sony Japan Studio Sony
Sortie France 11 sept. 2013
Genre(s) Plate-Forme Action
Classification +12 ans
Nombre maximum de joueurs 2 joueurs en local
Support(s) Blu-Ray
Date de sortie (aux Etats-Unis) 10 septembre 2013
Langue de la version disponible en France Voix en français Textes en français"
6242,Warpath: Jurassic Park,PS,1998.0,Fighting,Electronic Arts,0.15,0.1,0.0,0.02,0.28,14,(18),14.2,"Editeur(s) / Développeur(s) Black Ops Entertainment Dreamworks Interactive
Sortie France 16 déc. 1999
Genre(s) Action Combat
Classification +16 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français"
6243,Tak and the Guardians of Gross,PS2,2008.0,Action,THQ,0.14,0.11,0.0,0.04,0.28,--,no_data,no_data,"Editeur(s) / Développeur(s) THQ
Sortie France 31 oct. 2008
Genre(s) Plate-Forme Action
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) CD
Date de sortie (aux Etats-Unis) 13 octobre 2008"
6244,True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.01,0.28,13,(119),16.2,"Editeur(s) / Développeur(s) Aspyr Luxoflux Activision
Sortie France 25 nov. 2005
Genre(s) Action Course
Classification +16 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) Nintendo Game Disc DVD
Langue de la version disponible en France Textes en français Voix en anglais"
6245,Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04,0.28,14,(17),15.4,"Editeur(s) / Développeur(s) Acclaim
Sortie France 04 juil. 2003
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 01 juillet 2003
Langue de la version disponible en France Voix en anglais Textes en anglais"
6246,NCAA Basketball 09,PS2,2008.0,Sports,Electronic Arts,0.14,0.11,0.0,0.04,0.28,--,(0),--,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France Date de sortie inconnue
Genre(s) Sport
Support(s) DVD
Date de sortie (aux Etats-Unis) 02 décembre 2008"
6247,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008.0,Adventure,Namco Bandai Games,0.0,0.07,0.19,0.01,0.28,no_data,no_data,no_data,no_data
6248,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010.0,Action,THQ,0.22,0.04,0.0,0.02,0.28,12,(2),16,"Editeur(s) / Développeur(s) THQ
Sortie France 19 nov. 2010
Genre(s) Action
Classification +7 ans
Support(s) DVD"
6249,Dead Rising 2: Off the Record,X360,2011.0,Action,Capcom,0.17,0.09,0.0,0.02,0.28,15,(3),17,"Editeur(s) / Développeur(s) Capcom
Sortie France 13 sept. 2016
Genre(s) Beat'em All Action
Thème(s) Zombies
Classification +17 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition"
6250,Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.01,0.28,no_data,no_data,no_data,no_data
6251,Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28,16,(4),16.5,"Editeur(s) / Développeur(s) Presto Studios Ubisoft
Sortie France oct. 2002
Genre(s) Aventure Réflexion
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
6252,Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28,16,(1),17,"Editeur(s) / Développeur(s) Konami Digital Entertainment
Sortie France 24 sept. 2021
Genre(s) Plate-Forme Action
Classification +12 ans"
6253,NBA 2K12,PSP,2011.0,Sports,Take-Two Interactive,0.22,0.03,0.0,0.03,0.28,13,(18),14.3,"Editeur(s) / Développeur(s) 2K China 2K Sports
Sortie France 07 oct. 2011
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs Jusqu'à 4 joueurs hors ligne et 10 joueurs en ligne
Support(s) UMD
Langue de la version disponible en France Textes en français Voix en anglais"
6254,R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.05,0.28,17,(217),16.8,"Editeur(s) / Développeur(s) Eugen Systems Ubisoft
Sortie France 09 sept. 2010
Genre(s) Stratégie
Classification +16 ans
Nombre maximum de joueurs De 2 à 8 joueurs
Web Site officiel
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
6255,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,no_data,no_data,no_data,no_data
6256,Armored Core: Project Phantasma,PS,1997.0,Simulation,From Software,0.06,0.04,0.15,0.02,0.28,no_data,no_data,no_data,no_data
6257,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000.0,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28,no_data,no_data,no_data,no_data
6258,Kobitodzukan: Kobito Kansatsu Set,3DS,2012.0,Misc,Nippon Columbia,0.0,0.0,0.28,0.0,0.28,no_data,no_data,no_data,no_data
6259,ExciteBots: Trick Racing,Wii,2009.0,Racing,Nintendo,0.26,0.0,0.0,0.02,0.28,--,(3),15.3,"Editeur(s) / Développeur(s) Nintendo Monster Games
Sortie France Date de sortie inconnue
Genre(s) Course
Mode(s) Multi en ligne
Nombre maximum de joueurs 2 joueurs en local, 2-6 en ligne
Support(s) DVD
Date de sortie (aux Etats-Unis) 20 avril 2009"
6260,Pro Evolution Soccer 2013,PSP,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.18,0.03,0.28,5,(19),10.5,"Editeur(s) / Développeur(s) Konami
Sortie France 4ème trimestre 2012
Genre(s) Sport
Classification +3 ans
Web Site officiel
Support(s) UMD"
6261,Deadpool,PS4,2015.0,Action,Activision,0.13,0.1,0.0,0.05,0.28,--,(10),15.2,"Editeur(s) / Développeur(s) Activision High Moon Studios
Sortie France 17 nov. 2015
Genre(s) Action
Classification +18 ans
Web Site officiel
Date de sortie (aux Etats-Unis) 25 juin 2013"
6262,Nichibutsu Arcade Classics,SNES,1995.0,Misc,Nichibutsu,0.0,0.0,0.28,0.0,0.28,no_data,no_data,no_data,no_data
6263,Kenka Bancho: Badass Rumble,PSP,2008.0,Action,Spike,0.06,0.0,0.2,0.01,0.27,--,(3),15.3,"Editeur(s) / Développeur(s) Spike
Sortie France Date de sortie inconnue
Genre(s) Action Aventure
Nombre maximum de joueurs 2 joueurs
Web Site officiel
Support(s) UMD
Date de sortie (aux Etats-Unis) 10 novembre 2009
Date de sortie (au Japon) 27 novembre 2008"
6264,Cabela's Trophy Bucks,PS2,2007.0,Sports,Activision Value,0.13,0.11,0.0,0.04,0.27,--,no_data,no_data,"Editeur(s) / Développeur(s) Activision
Sortie France 17 oct. 2008
Genre(s) Tir Simulation
Support(s) DVD"
6265,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007.0,Misc,Nintendo,0.0,0.0,0.27,0.0,0.27,--,(8),18,"Editeur(s) / Développeur(s) Nintendo iNiS
Sortie France Date de sortie inconnue
Genre(s) Rythme
Nombre maximum de joueurs 1 à 4
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 17 mai 2007"
6266,Q-Ball: Billiards Master,PS2,2000.0,Sports,Take-Two Interactive,0.13,0.1,0.0,0.04,0.27,14,(6),16.2,"Editeur(s) / Développeur(s) Take-Two Interactive
Sortie France 24 nov. 2000
Genre(s) Simulation
Nombre maximum de joueurs -
Support(s) CD
Langue de la version disponible en France Voix en français Textes en français
Configuration conseillée Manette analogique"
6267,Mr. Do!,2600,1982.0,Action,Coleco,0.26,0.02,0.0,0.0,0.27,--,(0),--,"Editeur(s) / Développeur(s) Parker Brothers
Sortie France Date de sortie inconnue
Genre(s) Action Plate-Forme
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs 1 joueur
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1984
Langue de la version disponible en France Voix en anglais Textes en anglais"
6268,How to Train Your Dragon 2,Wii,2014.0,Adventure,Little Orbit,0.05,0.2,0.0,0.02,0.27,--,(1),5,"Editeur(s) / Développeur(s) Bandai Namco Torus Games
Sortie France 13 juin 2014
Genre(s) Aventure
Thème(s) Dragons
Classification +7 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Textes en français"
6269,Boogie,DS,2007.0,Misc,Electronic Arts,0.25,0.0,0.0,0.02,0.27,8,(4),9,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 29 nov. 2007
Genre(s) Rythme
Classification +3 ans
Nombre maximum de joueurs 1-4 joueurs
Web Site officiel
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 27 novembre 2007"
6270,Tao Feng: Fist of the Lotus,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27,11,(11),14.6,"Editeur(s) / Développeur(s) Studio Gigante Microsoft
Sortie France 09 mai 2003
Genre(s) Combat
Classification +16 ans
Nombre maximum de joueurs 2 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 21 mars 2003
Date de sortie (au Japon) 23 octobre 2003
Langue de la version disponible en France Voix en français Textes en français"
6271,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sports,Activision,0.18,0.06,0.0,0.03,0.27,no_data,no_data,no_data,no_data
6272,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Fighting,Tomy Corporation,0.0,0.0,0.26,0.02,0.27,no_data,no_data,no_data,no_data
6273,Dragon Ball Z: Budokai 2,GC,2004.0,Fighting,Atari,0.21,0.06,0.0,0.01,0.27,16,(682),18,"Editeur(s) / Développeur(s) Spike Atari
Sortie France 09 nov. 2007
Genre(s) Combat Action
Classification +12 ans
Web Site officiel
Support(s) DVD
Date de sortie (aux Etats-Unis) 4ème trimestre 2007
Date de sortie (au Japon) 04 octobre 2007
Langue de la version disponible en France Textes en français Voix en anglais"
6274,The Legend of Zelda: The Minish Cap(weekly JP sales),GBA,,Action,,0.0,0.0,0.27,0.01,0.27,no_data,no_data,no_data,no_data
6275,Motocross Maniacs Advance,GBA,2002.0,Racing,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27,13,(3),14.3,"Editeur(s) / Développeur(s) Konami
Sortie France 31 mai 2002
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche"
6276,Resident Evil 2: Dual Shock Edition,PS,1998.0,Action,Capcom,0.0,0.0,0.26,0.02,0.27,no_data,no_data,no_data,no_data
6277,Dynasty Warriors,PS,1997.0,Action,Tecmo Koei,0.09,0.06,0.11,0.02,0.27,15,(11),16.5,"Editeur(s) / Développeur(s) Koei
Sortie France 1997
Genre(s) Combat Beat'em All Stratégie
Classification +12 ans
Mode(s) Jouable en solo
Web Site officiel
Support(s) UMD DVD CD
Langue de la version disponible en France Voix en anglais Textes en anglais"
6278,M&M's Blast!,GBA,2001.0,Puzzle,Unknown,0.2,0.07,0.0,0.0,0.27,no_data,no_data,no_data,no_data
6279,Zumba Fitness: World Party,Wii,2013.0,Misc,Majesco Entertainment,0.14,0.11,0.0,0.03,0.27,--,no_data,no_data,"Editeur(s) / Développeur(s) Zoë Mode 505 Games
Sortie France oct. 2013
Genre(s) Rythme
Classification +3 ans
Mode(s) Multi en coopératif
Nombre maximum de joueurs 2 joueurs en coopération
Support(s) DVD
Date de sortie (aux Etats-Unis) octobre 2013"
6280,Need for Speed: Most Wanted,DS,2005.0,Racing,Electronic Arts,0.24,0.01,0.0,0.02,0.27,15,(34),15.8,"Editeur(s) / Développeur(s) Criterion Studios Electronic Arts
Sortie France 21 mars 2013
Genre(s) Course
Classification +7 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 2 joueurs hors ligne et jusqu'à 6 joueurs en ligne
Web Site officiel
Support(s) iDensity
Date de sortie (aux Etats-Unis) 19 mars 2013
Date de sortie (au Japon) 14 mars 2013
Langue de la version disponible en France Voix en français Textes en français"
6281,Final Fantasy X International,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.27,0.0,0.27,--,(3),18.7,"Editeur(s) / Développeur(s) Squaresoft
Sortie France 2002
Genre(s) RPG
Thème(s) Fantastique
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Modèle(s) économique(s) Payant à l'acquisition
Support(s) DVD
Langue de la version disponible en France Voix en japonais Textes en japonais"
6282,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001.0,Action,Conspiracy Entertainment,0.15,0.1,0.0,0.02,0.27,--,no_data,no_data,"Editeur(s) / Développeur(s) Conspiracy Warthog
Sortie France 07 déc. 2001
Genre(s) Aventure
Classification +3 ans
Support(s) CD"
6283,NHL Hitz 20-02,XB,2001.0,Sports,Midway Games,0.2,0.06,0.0,0.01,0.27,14,(10),18,"Editeur(s) / Développeur(s) EA Black Box Midway
Sortie France 14 mars 2002
Genre(s) Sport
Classification +3 ans
Support(s) CD Nintendo Game Disc
Date de sortie (aux Etats-Unis) 15 novembre 2001
Langue de la version disponible en France Textes en français Voix en anglais"
6284,Iron Man 2,X360,2010.0,Action,Sega,0.15,0.1,0.0,0.03,0.27,8,(9),17,"Editeur(s) / Développeur(s) Gameloft Secret Level Griptonite Games Sega
Sortie France 26 avr. 2010
Genre(s) Action Shoot'em Up
Classification +12 ans
Mode(s) Jouable en solo
Support(s) Cartouche DVD UMD Blu-Ray App Store"
6285,Indy 500,2600,,Racing,Atari,0.26,0.01,0.0,0.0,0.27,--,(2),13.5,"Editeur(s) / Développeur(s) JVC Sears, Roebuck and Co. Tomy Atari
Sortie France 1977
Genre(s) Course
Classification +3 ans
Support(s) CD Cartouche
Date de sortie (aux Etats-Unis) 1977
Langue de la version disponible en France Voix en anglais Textes en anglais"
6286,Littlest Pet Shop: Beach Friends,DS,2009.0,Simulation,Electronic Arts,0.25,0.0,0.0,0.02,0.27,8,(2),12,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 15 oct. 2009
Genre(s) Party-Game
Classification +3 ans
Nombre maximum de joueurs deux en multi-cartes
Support(s) Cartouche"
6287,Trivial Pursuit,PS2,2009.0,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27,12,(2),12,"Editeur(s) / Développeur(s) Electronic Arts
Sortie France 12 mars 2009
Genre(s) Jeu de société Réflexion
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Date de sortie (aux Etats-Unis) 10 mars 2009
Langue de la version disponible en France Voix en français Textes en français"
6288,Suikoden Tierkreis,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.27,17,(226),17,"Editeur(s) / Développeur(s) Konami
Sortie France 19 mars 2009
Genre(s) RPG
Classification +12 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non mais échange de personnages possibles
Web Site officiel
Support(s) Cartouche
Date de sortie (au Japon) 18 décembre 2008"
6289,Evil Dead: Hail to the King,PS,2000.0,Adventure,THQ,0.15,0.1,0.0,0.02,0.27,10,(13),11.1,"Editeur(s) / Développeur(s) Heavy Iron Studios THQ
Sortie France mai 2001
Genre(s) Action Aventure
Classification +12 ans
Mode(s) Jouable en solo
Support(s) GDROM CD
Langue de la version disponible en France Textes en français Voix en anglais Textes en anglais"
6290,Dragon Ball GT: Final Bout,PS,1997.0,Fighting,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27,7,(76),11,"Editeur(s) / Développeur(s) Bandai
Sortie France 02 nov. 1997
Genre(s) Combat
Support(s) CD"
6291,Burstrick: Wake Boarding!!,PS,2000.0,Sports,Natsume,0.15,0.1,0.0,0.02,0.27,--,no_data,no_data,"Editeur(s) / Développeur(s) Natsume Virgin Interactive
Sortie France 19 janv. 2001
Genre(s) Sport
Classification +3 ans
Support(s) CD
Date de sortie (aux Etats-Unis) 18 janvier 2001"
6292,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27,14,(9),16.3,"Editeur(s) / Développeur(s) Z-Axis Acclaim
Sortie France 08 juin 2001
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs 2 joueurs
Support(s) CD
Langue de la version disponible en France Textes en anglais"
6293,Divinity: Original Sin,PS4,2015.0,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27,19,(9),15.8,"Editeur(s) / Développeur(s) Larian Studios
Sortie France 31 août 2018
Genre(s) RPG
Thème(s) Heroic Fantasy"
6294,R.U.S.E.,X360,2010.0,Strategy,Ubisoft,0.12,0.12,0.0,0.03,0.27,17,(86),17.4,"Editeur(s) / Développeur(s) Eugen Systems Ubisoft
Sortie France 09 sept. 2010
Genre(s) Stratégie
Classification +16 ans
Web Site officiel
Support(s) DVD Blu-Ray
Langue de la version disponible en France Voix en français Textes en français Voix en anglais"
6295,Hatsune Miku: Project Diva f,PS3,2013.0,Misc,Sega,0.08,0.0,0.19,0.01,0.27,16,(21),18.7,"Editeur(s) / Développeur(s) Sega
Sortie France 21 nov. 2014
Genre(s) Rythme
Classification +7 ans
Mode(s) Jouable en solo
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Date de sortie (au Japon) 27 mars 2014
Langue de la version disponible en France Textes en anglais"
6296,Resident Evil: Deadly Silence,DS,2006.0,Action,Capcom,0.12,0.03,0.11,0.01,0.27,12,(125),15.4,"Editeur(s) / Développeur(s) Capcom
Sortie France 31 mars 2006
Genre(s) Survival-Horror
Thème(s) Zombies Contemporain Horreur
Classification +16 ans
Mode(s) Jouable en solo Multi en local Multi en coopératif
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Cartouche
Langue de la version disponible en France Textes en français Voix en anglais"
6297,Pac-Pix,DS,2005.0,Puzzle,Namco Bandai Games,0.16,0.0,0.1,0.01,0.27,15,(44),15.3,"Editeur(s) / Développeur(s) Nintendo Namco
Sortie France 20 mai 2005
Genre(s) Réflexion
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs non
Web Site officiel
Support(s) Cartouche"
6298,Beamrider,2600,1984.0,Racing,Activision,0.26,0.01,0.0,0.0,0.27,--,(0),--,"Sortie France Date de sortie inconnue
Genre(s) Action
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) Cartouche
Date de sortie (aux Etats-Unis) 1984"
6299,EyePet,PSP,2010.0,Simulation,Sony Computer Entertainment,0.02,0.17,0.0,0.09,0.27,9,(19),15.6,"Editeur(s) / Développeur(s) London Studio Sony
Sortie France 05 nov. 2010
Genre(s) Autres
Classification +3 ans
Mode(s) Jouable en solo
Nombre maximum de joueurs Non
Support(s) UMD
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale Caméra PSP"
6300,The Evil Within,PC,2014.0,Action,Bethesda Softworks,0.09,0.16,0.0,0.02,0.27,16,(193),14.3,"Editeur(s) / Développeur(s) Tango Gameworks studio Bethesda Softworks
Sortie France 14 oct. 2014
Genre(s) Survival-Horror
Thème(s) Horreur Zombies Contemporain
Classification +18 ans
Mode(s) Jouable en solo
Web Site officiel
Modèle(s) économique(s) Payant à l'acquisition
Support(s) Blu-Ray
Concepteurs (programmeurs, compositeurs...) Shinji Mikami
Langue de la version disponible en France Voix en français Textes en français
Configuration minimale OS: 64-bit Windows 7 SP1/Windows 8.1 Processor: i7 or an equivalent with four plus core processor Memory: 4 GB RAM Graphics: GTX 460 or equivalent 1 GB VRAM card DirectX: Version 11 Hard Drive: 50 GB available space Additional Notes: It’s worth noting that the 50 GB of space required is for the PC install. When the installation is complete, the game will take up ~41 GB of HDD space
Configuration conseillée OS: 64-bit Windows 7 SP1/Windows 8.1 Processor: i7 with four plus cores Memory: 4 GB RAM Graphics: GeForce GTX 670 or equivalent with 4GBs of VRAM DirectX: Version 11 Hard Drive: 50 GB available space Additional Notes: It’s worth noting that the 50 GB of space required is for the PC install. When the installation is complete, the game will take up ~41 GB of HDD space"
6301,Athens 2004,PS2,2004.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27,14,(61),14.6,"Editeur(s) / Développeur(s) Eurocom Sony
Sortie France 30 juin 2004
Genre(s) Sport
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) DVD
Langue de la version disponible en France Voix en français Textes en français"
6302,Gunship,PS,1996.0,Simulation,Microprose,0.15,0.1,0.0,0.02,0.27,--,no_data,no_data,"Editeur(s) / Développeur(s) US Gold Probe MicroProse
Sortie France 1986
Genre(s) Action Shoot'em Up
Classification +3 ans
Mode(s) Jouable en solo
Support(s) Cassette CD Disquette Cartouche PlayStation Store"
6303,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,no_data,no_data,no_data,no_data
6304,SD Gundam G Generation Portable,PSP,2006.0,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,--,(0),--,"Editeur(s) / Développeur(s) Bandai Namco
Sortie France Date de sortie inconnue
Genre(s) Tactique RPG
Web Site officiel
Support(s) UMD
Date de sortie (au Japon) 03 août 2006"
6305,Sydney 2000,PS,2000.0,Sports,Eidos Interactive,0.15,0.1,0.0,0.02,0.27,12,(23),13.7,"Editeur(s) / Développeur(s) ATD Eidos Interactive
Sortie France 25 août 2000
Genre(s) Simulation Sport
Classification +3 ans
Web Site officiel
Support(s) CD GDROM
Langue de la version disponible en France Voix en français Textes en français"
6306,Pro Race Driver,PS2,2002.0,Racing,Codemasters,0.13,0.1,0.0,0.03,0.27,no_data,no_data,no_data,no_data
6307,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003.0,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27,--,(0),--,"Editeur(s) / Développeur(s) Nintendo
Sortie France 2023
Genre(s) RPG"
6308,Bishoujo Senshi Sailormoon R,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,no_data,no_data,no_data,no_data
6309,The Club,X360,2008.0,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,13,(56),13.5,"Editeur(s) / Développeur(s) Bizarre Creations Sega
Sortie France 08 févr. 2008
Genre(s) Action
Classification +18 ans
Mode(s) Multi en ligne
Web Site officiel
Support(s) DVD Blu-Ray
Date de sortie (aux Etats-Unis) février 2008
Langue de la version disponible en France Voix en français Textes en français"
6310,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,no_data,no_data,no_data,no_data
6311,Rhythm Thief & the Emperor's Treasure,3DS,2012.0,Misc,Sega,0.07,0.07,0.12,0.01,0.27,no_data,no_data,no_data,no_data
6312,Rocky: Legends,PS2,2004.0,Action,Ubisoft,0.13,0.1,0.0,0.03,0.27,--,(1),14,"Editeur(s) / Développeur(s) Survios
Sortie France 03 sept. 2021
Genre(s) Combat Sport"
6313,NickToons: Racing,GBA,2002.0,Racing,Infogrames,0.19,0.07,0.0,0.0,0.27,11,(4),13.3,"Editeur(s) / Développeur(s) Crawfish Interactive Infogrames
Sortie France 06 sept. 2002
Genre(s) Course
Classification +3 ans
Nombre maximum de joueurs 2 à 4 joueurs
Support(s) Cartouche
Langue de la version disponible en France Voix en français Textes en français"
6314,MotionSports: Adrenaline,X360,2011.0,Sports,Ubisoft,0.14,0.1,0.0,0.03,0.27,11,(4),12,"Editeur(s) / Développeur(s) Ubisoft
Sortie France 27 oct. 2011
Genre(s) Sport
Classification +3 ans
Support(s) Blu-Ray DVD"
6315,Tiger Woods PGA Tour 07,PSP,2006.0,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27,15,(5),16.6,"Editeur(s) / Développeur(s) EA Sports Electronic Arts
Sortie France 21 sept. 2006
Genre(s) Sport
Classification +3 ans
Mode(s) Multi en ligne
Nombre maximum de joueurs 2 à 4 joueurs en Online
Web Site officiel
Support(s) UMD
Langue de la version disponible en France Textes en français Voix en anglais"
